wavelength,energy,fit,1st der,2nd der
694.0,1.78674,0.3861198728393283,0.007112089849799389,0.00018186553718742916
698.0,1.7765,0.39327203488424334,0.0072614135232408825,0.00017738552615694886
702.0,1.76638,0.400576010106002,0.007435815972012287,0.00017472398004993398
706.0,1.75637,0.4081611270752502,0.00756651615403524,0.00016472316301598981
710.0,1.74648,0.4159548743522181,0.0076776847936477904,0.00015255957456769678
714.0,1.73669,0.42384830566381193,0.007791317417961368,0.00014559499491531618
718.0,1.72702,0.4318380801097504,0.007911704036665263,0.0001436460152480469
722.0,1.71745,0.4398900850327524,0.008065615252131555,0.00014858414148803589
726.0,1.70799,0.44812270441546553,0.008219622189736799,0.00015170267835908492
730.0,1.69863,0.4564483559376778,0.00840357462701451,0.00015880749075812436
734.0,1.68937,0.4648927592063799,0.008606740307540203,0.00016767152210717172
