wavelength,energy,fit,1st der,2nd der
534.0,2.3221,0.24641446062695715,-0.003010688153935642,0.0003930624699880836
538.0,2.30483,0.24352139709658177,-0.0025817654485933233,0.00037896809946355277
542.0,2.28782,0.24103194502527375,-0.0021974495572014414,0.0003570950132055813
546.0,2.27106,0.23880440603794112,-0.0018819426601346173,0.00033788169929012467
550.0,2.25455,0.2369748119457511,-0.0015498778419937313,0.000311675254149188
554.0,2.23827,0.2354044377375013,-0.0012855653917701194,0.0002879146332398953
558.0,2.22222,0.23406848038960454,-0.001053189475871367,0.000268257974824989
562.0,2.20641,0.23312198754833915,-0.0008034108964441502,0.00024113014548172784
566.0,2.19081,0.23230571761815283,-0.0005935840662544955,0.00022403084453687298
570.0,2.17544,0.2318343309579371,-0.00043950380064471453,0.0002017001107857948
574.0,2.16028,0.23154240359357237,-0.0003054123696299904,0.000185457164426481
578.0,2.14533,0.23131128056217423,-0.00016724501215500585,0.00018308272196639763
582.0,2.13058,0.23124081512961908,-3.6889273659415894e-06,0.00018698201509774882
586.0,2.11604,0.23139011446718388,0.0001594653622324653,0.00019265419674304005
590.0,2.10169,0.23175061828490334,0.0003592422681093859,0.00020040407518920553
594.0,2.08754,0.23228458686513132,0.000514692474269925,0.00021298773928431398
598.0,2.07358,0.23310809960672976,0.0007435071355931394,0.00022222786633058352
600.0,2.06667,0.23404616341748585,0.0009974428844900583,0.00024000841634043722
604.0,2.05298,0.23528105394971474,0.0012815692170015118,0.00025351676619585466
608.0,2.03947,0.23677802295413225,0.0015654311850366782,0.0002653667497318691
612.0,2.02614,0.23853752454043967,0.001896083626488671,0.0002755753029887784
616.0,2.01299,0.2405649375295397,0.0022133076998289993,0.00028387982316600596
620.0,2.0,0.24280750473646043,0.0025345959937434184,0.00029435867949676044
624.0,1.98718,0.24540831340816285,0.0028482064645964627,0.0002972660251012027
628.0,1.97452,0.24830586950141026,0.0031624799196929244,0.00029711295463279467
632.0,1.96203,0.25149272204767165,0.003471551534367628,0.00029446634038378286
636.0,1.94969,0.254976184913797,0.003769512852714743,0.00028881726867087767
640.0,1.9375,0.25877388134413565,0.004043189496371441,0.00027892789280871064
644.0,1.92547,0.2629360053212909,0.004295773997464251,0.0002611733745282328
648.0,1.91358,0.2674173318713727,0.004516003401447276,0.0002384845292028606
652.0,1.90184,0.272114858099128,0.004709393886372809,0.0002177494671490806
656.0,1.89024,0.27699632731213264,0.00491071613981106,0.00020061434481734728
660.0,1.87879,0.282004162251072,0.0051042932377223255,0.00019046073701661475
664.0,1.86747,0.2872459169551661,0.005279629110276924,0.00017936107584737456
668.0,1.85629,0.29264896332614504,0.005449084090851276,0.00017210765726254762
672.0,1.84524,0.2982262588642711,0.005604853677042436,0.0001675567246855363
676.0,1.83432,0.3039277497217365,0.005759147096656836,0.00016909319086234076
680.0,1.82353,0.30974531757088347,0.0059276382878100725,0.00017714767087598156
684.0,1.81287,0.3157259805451799,0.0060997048453552555,0.00018841859064233846
688.0,1.80233,0.32192220980458225,0.006280813684096714,0.0001993631089977984
692.0,1.79191,0.3283514053007812,0.006474660405629695,0.00020887226673938473
696.0,1.78161,0.33491598346440704,0.006690121663511683,0.00022384708411770355
700.0,1.77143,0.34172434121934203,0.006931024894289298,0.0002366874943886897
704.0,1.76136,0.34883834898394633,0.0071978747613732266,0.00024298841939789087
708.0,1.75141,0.3561349165713984,0.007480478578468272,0.00025129543971369906
712.0,1.74157,0.3636678360214448,0.007764600793830679,0.00025784643616518356
716.0,1.73184,0.3715042409187723,0.008047399940353524,0.00025796992428814074
720.0,1.72222,0.37960979680723095,0.008306481477214425,0.000254122328200457
724.0,1.71271,0.3880226750497687,0.008559057766128008,0.0002435217070787136
728.0,1.7033,0.3967353506189476,0.008759605947195995,0.00022656537055278677
732.0,1.69399,0.4057301196768479,0.008950877477254982,0.0002041607854564287
736.0,1.68478,0.41492546287077475,0.009108661175442947,0.00018139393606316623
740.0,1.67568,0.4242009929750972,0.009267189980586479,0.00016594697864186285
744.0,1.66667,0.4335287293428132,0.009450589077746346,0.00015871217448972755
748.0,1.65775,0.4430434059795687,0.009635545565419783,0.0001492515771978024
752.0,1.64894,0.4526759097542213,0.009794447392312385,0.00014179149773241138
756.0,1.64021,0.46248115653267413,0.009959590407323842,0.00013182937977631085
760.0,1.63158,0.47241748019656893,0.010106979824694077,0.0001215816083431533
764.0,1.62304,0.48247127573998533,0.01021693628822807,0.00011157370794880506
768.0,1.61458,0.4927534153532052,0.010287973004224939,9.36959814355996e-05
772.0,1.60622,0.5030202542285227,0.010358879694038243,8.443549690275603e-05
776.0,1.59794,0.5133313145581176,0.010445673348578375,7.871572093358533e-05
780.0,1.58974,0.5238624430847555,0.010488548206582276,6.361545882923176e-05
784.0,1.58163,0.5344819528604136,0.010508567905211359,4.796457146130536e-05
788.0,1.5736,0.5451659488204428,0.010523390510687127,3.272645792220299e-05
792.0,1.56566,0.5557724344856712,0.010529537730560088,2.711765102577778e-05
796.0,1.55779,0.5663137493507928,0.010604330584784955,2.92122938130386e-05
800.0,1.55,0.5768914251797442,0.010658206513410977,3.1071662370864023e-05
804.0,1.54229,0.5875339059917978,0.01071843290296303,3.035492045169334e-05
808.0,1.53465,0.5982793433767527,0.010731272632727301,2.4184598215397748e-05
812.0,1.52709,0.6090671863003421,0.010731727954985063,1.6660871983768062e-05
816.0,1.51961,0.6198355182948994,0.010756083680525112,1.1483232986916067e-05
820.0,1.5122,0.6306120166879384,0.01076097821697175,6.115460715864173e-06
824.0,1.50485,0.6413311753272529,0.010791209839550255,4.574302400781201e-06
828.0,1.49758,0.6521182852937897,0.010773147543223024,-2.326461625452739e-06
832.0,1.49038,0.6628146315730205,0.010795590372750798,-3.965596734715278e-06
836.0,1.48325,0.6734963447854994,0.010810719879175992,-6.462691909756479e-06
840.0,1.47619,0.6843241284840871,0.01078291556851272,-2.1404270548135477e-05
844.0,1.46919,0.6950407377801956,0.010759034787909363,-3.125748399389951e-05
848.0,1.46226,0.7058100284488532,0.010714029136818126,-4.826489780828687e-05
852.0,1.4554,0.7165487454326522,0.010653342653982996,-6.729098080655524e-05
856.0,1.4486,0.7271825678387809,0.01057663740979216,-8.392771740216076e-05
860.0,1.44186,0.7377547968659239,0.010468621131729158,-0.00010192529492767473
864.0,1.43519,0.7482161037917954,0.010342945978722078,-0.0001185216156546346
868.0,1.42857,0.7585033547786526,0.01018068195602688,-0.0001299170201272902
872.0,1.42202,0.7686554875042435,0.010085210045747315,-0.00013993957581164067
876.0,1.41553,0.7787676535443652,0.00994529469091357,-0.00015627525316171733
880.0,1.40909,0.7886290058411947,0.009820159828634555,-0.00016477279946340557
884.0,1.40271,0.7982615505921983,0.009647228415970828,-0.00016746655234520138
888.0,1.3964,0.8077023332848146,0.009477087550792908,-0.0001672049670941718
892.0,1.39013,0.81704154810792,0.009285242233646202,-0.00017066195134753646
896.0,1.38393,0.8261957157682288,0.009106551934814267,-0.0001723907278946556
900.0,1.37778,0.8351543023814185,0.008924898130066753,-0.0001721705025674509
904.0,1.37168,0.8439865533294663,0.008734296188698162,-0.00017522745774608113
908.0,1.36564,0.8526196888754322,0.008528558767262606,-0.0001767730830964038
912.0,1.35965,0.8611044926088209,0.008333031661705365,-0.00018085429400836977
916.0,1.35371,0.869380903756928,0.008136018127491432,-0.00018387305777479383
920.0,1.34783,0.8775043430963234,0.007957713162893206,-0.00019044217362365265
924.0,1.34199,0.8855038012678716,0.007780241480458205,-0.00020342310886743443
928.0,1.33621,0.8932940326508623,0.007595971912013661,-0.0002175988743804958
932.0,1.33047,0.9008403080020095,0.0074056889501726425,-0.00023129152915377695
936.0,1.32479,0.9081697463235819,0.007193789139921258,-0.00024705994234969957
940.0,1.31915,0.9152056588299916,0.0069702011244094884,-0.0002601140313837306
944.0,1.31356,0.9219567791023684,0.006709127578763633,-0.00027148869878287034
948.0,1.30802,0.9284665010458286,0.006435535217229273,-0.0002845783588706459
952.0,1.30252,0.9347062766130602,0.006143661653589057,-0.00029781525790554457
956.0,1.29707,0.9406441293225223,0.005834644144494142,-0.00030930964535101386
960.0,1.29167,0.9462957852970478,0.005517149927553423,-0.000320501728131554
964.0,1.28631,0.9515385280416255,0.005169074858486326,-0.00032290322682901
968.0,1.28099,0.9564547112711906,0.004812844568451205,-0.000322240484973132
972.0,1.27572,0.9610178815711586,0.004451831146319302,-0.0003166038573298941
976.0,1.27049,0.9652974609880022,0.004133232049893205,-0.00031101177189368925
980.0,1.26531,0.9693544228812068,0.003830455100673557,-0.00030995848394783004
984.0,1.26016,0.9731535532162894,0.0035168149963851468,-0.00031083347931268925
988.0,1.25506,0.9765867564858521,0.0032057358390248005,-0.00030576681266649986
992.0,1.25,0.9796593221044247,0.0028916292161933897,-0.00029474468351493584
996.0,1.24498,0.9824321285059845,0.0025839443761853744,-0.00028151698701598814
1000.0,1.24,0.9848870353652116,0.002304180851637338,-0.00026436983284429334
1004.0,1.23506,0.9871068178314015,0.002041800934877189,-0.00024866728518260545
1008.0,1.23016,0.9891118548997271,0.0018299752381214377,-0.0002355281202994271
1012.0,1.2253,0.9908877840274152,0.0016081467354399038,-0.0002234833869494342
1016.0,1.22047,0.9923353179185649,0.0013914014441881784,-0.00020479996309760034
1020.0,1.21569,0.9935856187452249,0.0012084047417939155,-0.00018816183423570537
1024.0,1.21094,0.9946217651969095,0.0010328838045570296,-0.00017190066159784487
1028.0,1.20623,0.9955370857497716,0.0008729674195281471,-0.00016206805400307406
1032.0,1.20155,0.996314137981327,0.0007454835244104434,-0.00015726120637118334
1036.0,1.19691,0.9970133128855903,0.0006006688773873741,-0.00016152790236027294
1040.0,1.19231,0.9975546408135515,0.00044985201336095616,-0.00016902293407766706
1044.0,1.18774,0.9978926063401636,0.00028757245921612936,-0.00017650141870669775
1048.0,1.18321,0.9980853323869252,0.00010184729211238546,-0.00018797518807421668
1052.0,1.17871,0.9980274245335117,-9.625270902384854e-05,-0.00019605086991975024
1056.0,1.17424,0.9977992146366219,-0.00031108118222667553,-0.00020645341811344778
1060.0,1.16981,0.9973696075133098,-0.0005426160462518028,-0.00021710346488655862
1064.0,1.16541,0.9967334940537271,-0.0007808949581243588,-0.00022784916518347792
1068.0,1.16105,0.9958450234572078,-0.0010414141999533478,-0.00023564269655207708
1072.0,1.15672,0.9946467002299038,-0.0012934776650805413,-0.0002366498008538108
1076.0,1.15242,0.9932925581925917,-0.0015547832402754182,-0.00024188716774692527
1080.0,1.14815,0.9916496967388331,-0.0017984382396967979,-0.00024225384432179146
1084.0,1.14391,0.9898049768523904,-0.0020383309882347814,-0.00024409540368711867
1088.0,1.13971,0.987722074553671,-0.0022474079440191258,-0.0002451284371802234
1092.0,1.13553,0.9853651087625652,-0.0024689557091954993,-0.00024290676136931442
1096.0,1.13139,0.9827672883218237,-0.002703226342466246,-0.0002394278828556398
1100.0,1.12727,0.9798787858912105,-0.0029361137331589226,-0.00023081884721359348
1104.0,1.12319,0.9767617285389575,-0.0031723888703795813,-0.00022099232971429015
1108.0,1.11913,0.9733661208573572,-0.0033962923289710943,-0.00020594468394399232
1112.0,1.11511,0.9698427640119327,-0.003603794440710638,-0.00019581632950242136
1116.0,1.11111,0.9661202610819,-0.003793405491078885,-0.00018518241145452837
1120.0,1.10714,0.9622429083839669,-0.003979511458069679,-0.00017666253293924618
1124.0,1.1032,0.9581989000999849,-0.004147130576433949,-0.00016894882960297373
1128.0,1.09929,0.9540189298932563,-0.004326028117716442,-0.00016364021885717397
1132.0,1.09541,0.9496443036890908,-0.004516727453794768,-0.00015588003820409237
1136.0,1.09155,0.9450749955747135,-0.0046980992244356895,-0.00014503899842723068
1140.0,1.08772,0.9403911370544757,-0.004841945469525649,-0.00013641037519542145
1144.0,1.08392,0.9355330292438933,-0.004956396056002394,-0.00012560792934417602
1148.0,1.08014,0.9305132866241526,-0.005022216677617375,-0.00011336598612240466
1152.0,1.07639,0.9255390676466435,-0.005103132768970163,-0.00011380396364725018
1156.0,1.07266,0.9204276986213622,-0.005187271542386202,-0.00011344580584811626
1160.0,1.06897,0.9151685837976563,-0.005289744214468107,-0.00011089219349916365
1164.0,1.06529,0.9096917832641194,-0.0053783980512789546,-0.00010059912839121914
1168.0,1.06164,0.904090552061936,-0.0054859308897036475,-8.835192944484858e-05
1172.0,1.05802,0.8984161334654893,-0.005593299045563801,-7.6839070393383e-05
1176.0,1.05442,0.8927154113559456,-0.005700451067418891,-6.859515774790728e-05
1180.0,1.05085,0.8869757535669657,-0.005795354017670649,-6.213207482870623e-05
1184.0,1.0473,0.881206445736912,-0.005885771344864711,-5.7607369950056286e-05
1188.0,1.04377,0.8753854843399612,-0.005944274166302558,-5.3170755887821066e-05
1192.0,1.04027,0.8695244139869087,-0.005996232327935176,-4.937542401737435e-05
1196.0,1.03679,0.8635447590210679,-0.006028284915811011,-4.0369579964482315e-05
1200.0,1.03333,0.8574902979370933,-0.006070425897791271,-2.8712469567269364e-05
1204.0,1.0299,0.8514066754358198,-0.006105122283170882,-1.6967831186495393e-05
1208.0,1.02649,0.8452990623431836,-0.006119696216155587,-5.058052034504802e-06
1212.0,1.0231,0.8391854837143833,-0.006120171291963878,6.119570169018458e-06
1216.0,1.01974,0.8331193992298408,-0.006096985967039123,1.3097976900870148e-05
1220.0,1.01639,0.8270706830559733,-0.00605426263685914,1.815258376792518e-05
1224.0,1.01307,0.8210170388590051,-0.005992563824697655,2.2972121828494134e-05
1228.0,1.00977,0.8150090020174194,-0.0059483098472741785,2.432294549568347e-05
1232.0,1.00649,0.8090436710004966,-0.005917940339016776,2.2859218749901784e-05
1236.0,1.00324,0.8031125835832313,-0.005912375927089846,1.95846705667123e-05
1240.0,1.0,0.7972245246392349,-0.005931235900752014,1.4274074579578427e-05
1244.0,0.99678,0.7912437141018215,-0.005939473369793151,1.657982197520374e-05
1248.0,0.99359,0.7852445231675985,-0.005938546360742686,2.1225339386344807e-05
1252.0,0.99042,0.779216690547742,-0.005910970800635581,2.8811390654956306e-05
1256.0,0.98726,0.7733054144580316,-0.005884129575996799,2.906718486568569e-05
1260.0,0.98413,0.7675500387668392,-0.005847391784219233,1.9119785020475306e-05
1264.0,0.98101,0.7618757486208187,-0.0058091376612065815,3.908832738937326e-06
1268.0,0.97792,0.7561882280355259,-0.005781625506822366,-1.0217221828079913e-05
1272.0,0.97484,0.750384606407913,-0.005776519741948132,-1.6094947455057578e-05
1276.0,0.97179,0.7445026539505643,-0.005788264350326729,-1.6221759229143306e-05
1280.0,0.96875,0.7385750131813464,-0.0058079449740336235,-1.2657025685235905e-05
1284.0,0.96573,0.7326588806825629,-0.005839587263558436,-9.104363331800423e-06
1288.0,0.96273,0.7267958229691942,-0.00590398024476855,-7.976449190897348e-06
1292.0,0.95975,0.7208795298848367,-0.00595803736641579,-1.4379589688046134e-06
1296.0,0.95679,0.7149417813088249,-0.0059768256243594034,8.281039831324637e-06
1300.0,0.95385,0.7090648512986639,-0.0059755807523570875,1.5397434140188726e-05
1304.0,0.95092,0.7031700673455615,-0.0059302844423689775,2.538464445067109e-05
1308.0,0.94801,0.6972881372625661,-0.0058767655023713936,3.616014194719692e-05
1312.0,0.94512,0.6914906642568951,-0.0058090339729955824,4.2992656847026393e-05
1316.0,0.94225,0.6857154020064187,-0.005738114226210667,5.056487927352621e-05
1320.0,0.93939,0.6799803871017421,-0.005668668621381154,5.802582822586659e-05
1324.0,0.93656,0.6742660058576523,-0.005602517418953214,6.7220544148389e-05
1328.0,0.93373,0.668623497697093,-0.005539296183404845,7.502547470799643e-05
1332.0,0.93093,0.663063635095024,-0.005464305647408149,8.1012612773431e-05
1336.0,0.92814,0.6575999155596849,-0.0054020506008315775,8.454102656161634e-05
1340.0,0.92537,0.6522549115798388,-0.005339498396756629,8.429533828073729e-05
1344.0,0.92262,0.6470403126213723,-0.005277597230194033,7.950646222472239e-05
1348.0,0.91988,0.6418952376595155,-0.0051963998042602304,7.424536928781077e-05
1352.0,0.91716,0.6368063020755684,-0.005104839934256279,6.910549356759621e-05
1356.0,0.91445,0.6317752138097633,-0.005018005683462062,6.37474506257639e-05
1360.0,0.91176,0.6267866956655685,-0.004926363949435483,5.9051834881355524e-05
1364.0,0.90909,0.6218727946933825,-0.004849341367034496,5.2640394468236895e-05
1368.0,0.90643,0.6170432702731579,-0.004803763199162998,4.391203095953819e-05
1372.0,0.90379,0.6121968328694973,-0.004772024455633275,4.0050758153696396e-05
1376.0,0.90116,0.6073787138884017,-0.004751621645445106,3.78780515466351e-05
1380.0,0.89855,0.602569887250813,-0.004730184826569023,3.868717373228488e-05
1384.0,0.89595,0.5978009220497797,-0.004695592688544346,4.017700929443915e-05
1388.0,0.89337,0.5930552346983468,-0.004647301365071327,4.330937070375117e-05
1392.0,0.8908,0.5883852116409196,-0.004615382870872889,4.44132663071728e-05
1396.0,0.88825,0.5837891712434087,-0.004581175070363038,4.366710141189055e-05
1400.0,0.88571,0.5792803008514971,-0.00455495693774415,4.0105344952920445e-05
1404.0,0.88319,0.5748594742385795,-0.004545412163418149,3.368860260704378e-05
1408.0,0.88068,0.5704587188143595,-0.00453655342485592,2.9119729251668713e-05
1412.0,0.87819,0.56600337952353,-0.00451320378192874,3.140711872701786e-05
1416.0,0.87571,0.561536650451624,-0.004464372847300796,3.7227615714317586e-05
1420.0,0.87324,0.5571251125577013,-0.004401475661893306,4.170342182106094e-05
1424.0,0.87079,0.552700090381539,-0.004321038770922781,4.9546891055591484e-05
1428.0,0.86835,0.5483585451815303,-0.004240621488596104,5.3974563584995684e-05
1432.0,0.86592,0.544114119305668,-0.004180791074739207,5.427581050501559e-05
1436.0,0.86351,0.5399527963265038,-0.004127417890757517,5.165354686176014e-05
1440.0,0.86111,0.5358581965875385,-0.004080250120464543,4.7319890271529307e-05
1444.0,0.85873,0.5318245983147425,-0.004036303832452145,4.1672381316247814e-05
1448.0,0.85635,0.527776822593198,-0.003992227584632709,3.993779861238009e-05
1452.0,0.85399,0.5237565784969275,-0.003949628447810232,3.917201567306289e-05
1456.0,0.85165,0.5197729011256748,-0.0039041542889564915,3.874705358571345e-05
1460.0,0.84932,0.515824375638456,-0.0038619104372048744,3.880158903316001e-05
1464.0,0.84699,0.5119386855254255,-0.0038214640866622283,3.7473453202112853e-05
1468.0,0.84469,0.5081233749258588,-0.0038106613036948287,3.447102116671389e-05
1472.0,0.84239,0.5043569561128575,-0.003815353821943797,3.1603107718107765e-05
1476.0,0.84011,0.5006217145281077,-0.003821580026367377,3.0222622327077644e-05
1480.0,0.83784,0.4968973212683924,-0.003803256521711967,3.1626511189413484e-05
1484.0,0.83558,0.4931563650723771,-0.0037791175461839603,3.761622967015231e-05
1488.0,0.83333,0.48940929257995164,-0.003734649037497471,4.744664652414988e-05
1492.0,0.8311,0.4856520210670869,-0.0036673211821946217,6.136972221163369e-05
1496.0,0.82888,0.4819736967647075,-0.003585206134797951,7.317990263354843e-05
1500.0,0.82667,0.4783959206657329,-0.0034878341961910855,8.143023686958815e-05
1504.0,0.82447,0.47493733030523677,-0.0033882591154459807,8.48676449219901e-05
1508.0,0.82228,0.4715946732354524,-0.003292911243009564,8.377651139328512e-05
1512.0,0.82011,0.4683789527712587,-0.0032183308449583174,7.744815965043942e-05
1516.0,0.81794,0.46528397080513784,-0.0031559360738557135,6.628081233781179e-05
1520.0,0.81579,0.46227047657573245,-0.003109093485481788,5.2819947531508574e-05
1524.0,0.81365,0.45928034676117685,-0.003058972500967984,4.075424209573056e-05
1528.0,0.81152,0.456279473311305,-0.0030019369198522527,3.194149930190421e-05
1532.0,0.8094,0.4532380978508742,-0.002934236770806115,2.7957286275984286e-05
1536.0,0.80729,0.4502041710389179,-0.002863134852978775,2.5046305813530847e-05
1540.0,0.80519,0.4472367013041959,-0.0028196731197771704,1.8983076280799227e-05
1544.0,0.80311,0.44432761471641163,-0.0028086611174021206,1.0478678633670584e-05
1548.0,0.80103,0.4414497564606466,-0.002825113046398444,1.5669804302874846e-06
1552.0,0.79897,0.43854386352766134,-0.0028560717338556494,-3.557079218412693e-06
1556.0,0.79692,0.4356325202347447,-0.0029046320371075513,-6.440646426334593e-06
1560.0,0.79487,0.4327313306816375,-0.00291230605043852,-8.263492248098943e-06
1564.0,0.79284,0.4298148791565882,-0.002920531752254497,-7.871904351036338e-06
1568.0,0.79082,0.42689071315604415,-0.0029274205629921026,-5.594942901042117e-06
1572.0,0.7888,0.4239611038713911,-0.0029311154245332508,-1.501869941622101e-06
1576.0,0.7868,0.4210301322946949,-0.00292986640388313,4.2624252481743416e-06
1580.0,0.78481,0.4181035444659823,-0.002922105674494878,1.1479071600261639e-05
1584.0,0.78283,0.4151885329211513,-0.0029065197688399433,1.9859050753245357e-05
1588.0,0.78086,0.41229344818622915,-0.0028821168458794772,2.9049355183738174e-05
1592.0,0.77889,0.4094274464873154,-0.0028482865825092195,3.864160455944207e-05
1596.0,0.77694,0.406600082303789,-0.0028048501634632367,4.8183254900380896e-05
1600.0,0.775,0.40382085698514236,-0.0027520977095741393,5.7191535134596305e-05
1604.0,0.77307,0.40109873737922874,-0.0026908103497031884,6.517024563452794e-05
1608.0,0.77114,0.3984416612816695,-0.0026222640070656025,7.162955332047259e-05
1612.0,0.76923,0.39585604951273057,-0.0025482118360919915,7.610891791727439e-05
1616.0,0.76733,0.3933463475591511,-0.002470842111377768,7.820328395078703e-05
1620.0,0.76543,0.3909146229841435,-0.002392708235689734,7.759267307012147e-05
1624.0,0.76355,0.3885602482090754,-0.0023166273994090704,7.407531128220536e-05
1628.0,0.76167,0.38627970180531623,-0.002245544289206317,6.760442568481365e-05
1632.0,0.7598,0.38406652510417416,-0.0021823561091569178,5.832884528448863e-05
1636.0,0.75795,0.38191147473696185,-0.0021296950429171143,4.663754048552166e-05
1640.0,0.7561,0.37980291565591595,-0.002089664151000245,3.320823583631593e-05
1644.0,0.75426,0.37772750325987764,-0.00206352256259791,1.9060230619653363e-05
1648.0,0.75243,0.3756712074566202,-0.0020513156868130137,5.6115618727224864e-06
1652.0,0.75061,0.37362073583598976,-0.002051446033579769,-5.259355576271306e-06
1656.0,0.74879,0.3715654176051333,-0.002060180099960399,-1.1147477469125957e-05
1660.0,0.74699,0.3694996145486933,-0.0020710866429248663,-9.050132289585241e-06
1664.0,0.74519,0.36742573002297285,-0.002074401525131056,4.70885733994239e-06
1668.0,0.74341,0.36535789187392326,-0.002056314185634153,3.456006862309917e-05
1672.0,0.74163,0.36332639018411084,-0.001998170652875851,8.577452250206976e-05
1676.0,0.73986,0.36138295590378255,-0.0018755878827067104,0.00016455501210437603
1680.0,0.7381,0.3596069717057859,-0.0016574740696197578,0.00027813285030986977
1684.0,0.73634,0.35811271182290527,-0.001304949444777449,0.00043487017102461327
1688.0,0.7346,0.35705771318042856,-0.0007701619398327291,0.000644367918747571
1692.0,0.73286,0.3566523858243892,5.008039037194406e-06,0.0009175796610168427
1696.0,0.73113,0.35717097646941964,0.0010903596170617176,0.0012669313583213559
