wavelength,energy,-2_absorption,-4_absorption,0_absorption,10_absorption,2_absorption,4_absorption,6_absorption,8_absorption,-2_abs_diff,-4_abs_diff,0_abs_diff,10_abs_diff,2_abs_diff,4_abs_diff,6_abs_diff,8_abs_diff
564.0,2.198581560283688,0.5780206622616557,0.59174884170951,0.5758190715925389,0.33383116506782695,0.5738325239700395,0.5664509500010102,0.33827289052677845,0.3390228960311059,0.0022015906691168485,0.015929770116971165,0.0,-0.24198790652471192,-0.0019865476224993905,-0.009368121591528666,-0.23754618106576042,-0.23679617556143295
568.0,2.183098591549296,0.5811214371199278,0.5950569084986048,0.5788090571984621,0.33597516458890286,0.5765993733383827,0.5693665903066931,0.34145454172632705,0.3420178717375335,0.0023123799214657126,0.016247851300142724,0.0,-0.24283389260955923,-0.002209683860079359,-0.009442466891768975,-0.23735451547213504,-0.2367911854609286
572.0,2.167832167832168,0.5835337805283405,0.5975744607495661,0.5810334091307037,0.33811643127643953,0.5789319196730356,0.5712869153149998,0.344141220393384,0.34447999061416246,0.0025003713976368136,0.016541051618862435,0.0,-0.24291697785426414,-0.002101489457668082,-0.009746493815703916,-0.23689218873731965,-0.23655341851654121
576.0,2.1527777777777777,0.5845633281406135,0.5980227746586675,0.5827921321408993,0.3400044474424402,0.5805914660210465,0.5724210039047963,0.3472344757120889,0.3472970558395878,0.0017711959997142035,0.015230642517768178,0.0,-0.24278768469845913,-0.002200666119852812,-0.010371128236102978,-0.23555765642881044,-0.2354950763013115
580.0,2.1379310344827585,0.585657285037549,0.5985236960027618,0.5832515041727826,0.34115397448549567,0.5815099026710628,0.5731720878815714,0.3488577010201719,0.34928940320344437,0.0024057808647663936,0.015272191829979187,0.0,-0.24209752968728693,-0.0017416015017197584,-0.01007941629121123,-0.2343938031526107,-0.23396210096933823
584.0,2.1232876712328768,0.5867281463638259,0.5990764373865347,0.5838018972831311,0.342124450586067,0.5818875860161232,0.5741361206421964,0.3500648030494953,0.3506990235466534,0.0029262490806947206,0.015274540103403567,0.0,-0.24167744669706415,-0.0019143112670079176,-0.009665776640934709,-0.23373709423363587,-0.23310287373647776
588.0,2.108843537414966,0.5866144185817757,0.5993382455982657,0.58346553988437,0.34239329401348795,0.5813917895946386,0.5737929946267393,0.3504845595728274,0.3512431168626007,0.003148878697405655,0.015872705713895652,0.0,-0.24107224587088205,-0.0020737502897314464,-0.009672545257630727,-0.23298098031154257,-0.23222242302176932
592.0,2.0945945945945947,0.5857170614142155,0.5983278786393922,0.5827796476693445,0.3425464001338494,0.580351822291167,0.5732123983036213,0.35080285242767517,0.3521409497672523,0.002937413744870998,0.01554823097004765,0.0,-0.24023324753549513,-0.0024278253781775394,-0.009567249365723285,-0.23197679524166936,-0.23063869790209224
596.0,2.0805369127516777,0.5843380857240728,0.5977630762434194,0.5815047768672448,0.34226741545995365,0.5790766574594322,0.5725128338903869,0.35115908257578443,0.35236791749668406,0.0028333088568279763,0.016258299376174623,0.0,-0.23923736140729113,-0.0024281194078126234,-0.008991942976857903,-0.23034569429146035,-0.22913685937056072
600.0,2.066666666666667,0.5825360936619146,0.5962767612573661,0.5796262415932083,0.3411580772083227,0.577277034394879,0.5707348549960807,0.35042983146394957,0.35216028438983926,0.002909852068706309,0.01665051966415776,0.0,-0.2384681643848856,-0.0023492071983293172,-0.008891386597127626,-0.22919641012925873,-0.22746595720336904
604.0,2.052980132450331,0.580547630152578,0.5942695833657836,0.5774403274710902,0.34030896964615853,0.5755289901884832,0.5686611297079149,0.34990666654893765,0.3515787352051587,0.0031073026814878446,0.016829255894693418,0.0,-0.23713135782493167,-0.0019113372826069508,-0.008779197763175262,-0.22753366092215255,-0.2258615922659315
608.0,2.039473684210526,0.5787007267133477,0.5919290679059352,0.5753570071843326,0.33936791773652963,0.5736031747833381,0.5670680775259427,0.34894776479235246,0.35124118885002,0.0033437195290151323,0.016572060721602666,0.0,-0.23598908944780295,-0.0017538324009944706,-0.008288929658389899,-0.22640924239198013,-0.2241158183343126
612.0,2.026143790849673,0.5763131294495716,0.5889446751832252,0.5729576737685975,0.33752400187499965,0.5713253639399842,0.5651586866067206,0.3472384212258013,0.3500132266347724,0.003355455680974062,0.01598700141462772,0.0,-0.23543367189359787,-0.0016323098286132876,-0.00779898716187688,-0.22571925254279623,-0.2229444471338251
616.0,2.012987012987013,0.5733170349357242,0.5858489663086799,0.5696086739839457,0.33541163741868196,0.5682303491780365,0.5618941459476585,0.34550720071129426,0.3480092980214229,0.003708360951778511,0.01624029232473423,0.0,-0.2341970365652637,-0.001378324805909159,-0.007714528036287138,-0.2241014732726514,-0.22159937596252277
620.0,2.0,0.5706980296419677,0.5830954128912471,0.566759703225818,0.33351292863750026,0.5673144829135996,0.5590772199300547,0.3435719633771597,0.3463192385407097,0.003938326416149662,0.016335709665429077,0.0,-0.23324677458831777,0.0005547796877816147,-0.007682483295763376,-0.22318773984865836,-0.22044046468510836
624.0,1.9871794871794872,0.5676472088477387,0.579884969098563,0.5640610798280401,0.33126968907265275,0.5637277423678537,0.5562122621143812,0.34104968961361437,0.3448116041609297,0.0035861290196985696,0.015823889270522917,0.0,-0.23279139075538735,-0.0003333374601863781,-0.007848817713658862,-0.22301139021442573,-0.2192494756671104
628.0,1.9745222929936306,0.5647099066626735,0.5765213106391973,0.5606789363221167,0.32804983580867253,0.5599412235026338,0.5529990671637373,0.33834151843509974,0.34179799232366714,0.004030970340556772,0.015842374317080576,0.0,-0.2326291005134442,-0.000737712819482983,-0.007679869158379482,-0.222337417887017,-0.2188809439984496
632.0,1.9620253164556962,0.5618414067608475,0.5728641275464872,0.5574693296717608,0.32495631551190995,0.5562997322513077,0.5497450471661107,0.33552877733894304,0.3385461722042509,0.004372077089086712,0.015394797874726418,0.0,-0.23251301415985082,-0.0011695974204530835,-0.007724282505650049,-0.22194055233281773,-0.2189231574675099
636.0,1.949685534591195,0.5592612767117868,0.5697521951870224,0.5544227300194586,0.32253756692732427,0.5534135919865149,0.5461333461053726,0.33268874173015117,0.33523943139382095,0.004838546692328194,0.015329465167563727,0.0,-0.23188516309213436,-0.0010091380329437794,-0.008289383914086068,-0.22173398828930746,-0.21918329862563768
640.0,1.9375,0.5549755281362385,0.565711423076696,0.5508183596144121,0.319203747086112,0.5501843093764434,0.5429453511762192,0.3289477638161029,0.33108228081577273,0.00415716852182646,0.014893063462283918,0.0,-0.23161461252830007,-0.0006340502379686974,-0.00787300843819283,-0.22187059579830914,-0.21973607879863932
644.0,1.9254658385093169,0.5512049203145468,0.5618447021866306,0.5470897554456815,0.3159781822678238,0.5468362001985851,0.5391760995785855,0.32523125853963863,0.32708355488225105,0.0041151648688653175,0.014754946740949126,0.0,-0.2311115731778577,-0.0002535552470963598,-0.007913655867096026,-0.22185849690604287,-0.22000620056343045
648.0,1.9135802469135803,0.5473402624690737,0.557876562412057,0.5431081825285471,0.31270372252769074,0.5431601854041204,0.5351185118978219,0.3215902870571814,0.3232856339855741,0.004232079940526656,0.014768379883509875,0.0,-0.23040446000085635,5.2002875573275986e-05,-0.007989670630725199,-0.2215178954713657,-0.219822548542973
652.0,1.901840490797546,0.5436340953056291,0.5538532178297126,0.5391566493188413,0.3089836097583285,0.5396862862075669,0.531335786788377,0.31898014171748645,0.31934101338205223,0.004477445986787787,0.01469656851087131,0.0,-0.23017303956051283,0.0005296368887255376,-0.007820862530464323,-0.22017650760135488,-0.2198156359367891
656.0,1.8902439024390243,0.5394497305405932,0.5493012360654588,0.5349292612653687,0.3048897682839229,0.5370895873260717,0.5271886036173297,0.3127361938003279,0.31482068506433336,0.004520469275224537,0.014371974800090115,0.0,-0.23003949298144577,0.002160326060703044,-0.0077406576480389955,-0.22219306746504075,-0.2201085762010353
660.0,1.878787878787879,0.5346632110677643,0.5445677191164209,0.5304120415468239,0.3006109016022851,0.5319738524955921,0.5225070926850708,0.3073847307285773,0.31008698253545686,0.004251169520940401,0.014155677569597014,0.0,-0.22980113994453877,0.001561810948768283,-0.00790494886175308,-0.22302731081824656,-0.220325059011367
664.0,1.8674698795180722,0.5301496878207455,0.5395082277762189,0.5260837968228445,0.29660860741716344,0.5263910513812362,0.5178617161777841,0.3041633758709812,0.30596998955207866,0.0040658909979010005,0.013424430953374422,0.0,-0.229475189405681,0.0003072545583917563,-0.008222080645060359,-0.22192042095186326,-0.2201138072707658
668.0,1.8562874251497006,0.5260650167268752,0.5350134909589479,0.5217834466013966,0.29262734052576844,0.5223912811066231,0.5139413866167633,0.30069782884450214,0.30184247881268944,0.004281570125478584,0.013230044357551263,0.0,-0.2291561060756282,0.0006078345052265011,-0.007842059984633387,-0.2210856177568945,-0.2199409677887072
672.0,1.8452380952380953,0.5211646455999546,0.5302322723991217,0.5168764141971873,0.2882242736642844,0.517621273600354,0.5093355606789316,0.2962987466392415,0.2975601776400427,0.00428823140276724,0.013355858201934412,0.0,-0.22865214053290295,0.0007448594031667088,-0.00754085351825573,-0.22057766755794583,-0.2193162365571446
676.0,1.834319526627219,0.5160255418150137,0.5249301918694513,0.5099757363941353,0.2836983236135344,0.5124927371169914,0.5043404347475942,0.2914924785427566,0.2929166692536662,0.006049805420878407,0.014954455475316042,0.0,-0.22627741278060087,0.0025170007228560998,-0.005635301646541135,-0.21848325785137868,-0.21705906714046908
680.0,1.8235294117647058,0.5108452297513006,0.5198744646637821,0.5049972178470918,0.27924092643182297,0.506910141904017,0.49897436641943926,0.2864060398604775,0.28861624511968653,0.005848011904208805,0.014877246816690226,0.0,-0.22575629141526887,0.0019129240569251138,-0.006022851427652576,-0.21859117798661432,-0.2163809727274053
684.0,1.8128654970760234,0.5060175066181205,0.5144689765894241,0.5002292392810175,0.27517298845009397,0.5011436754990517,0.4940261834219086,0.28169997788397927,0.2847782229362914,0.005788267337103026,0.014239737308406664,0.0,-0.2250562508309235,0.0009144362180342203,-0.0062030558591088525,-0.2185292613970382,-0.21545101634472608
688.0,1.802325581395349,0.5010609166435658,0.5082690205126397,0.49516924849107946,0.271227690800093,0.4960048940286532,0.48920446479322277,0.27746620157358604,0.2802884647579422,0.005891668152486318,0.013099772021560208,0.0,-0.22394155769098645,0.0008356455375737593,-0.00596478369785669,-0.21770304691749343,-0.21488078373313724
692.0,1.7919075144508672,0.4959647505235989,0.5037683705331579,0.4903939954583014,0.26716097861320387,0.49137930134756846,0.48413358877653834,0.2720189724678759,0.276298082226899,0.0055707550652974724,0.013374375074856504,0.0,-0.22323301684509755,0.0009853058892670408,-0.006260406681763087,-0.21837502299042555,-0.21409591323140242
696.0,1.7816091954022988,0.49068493607495567,0.49998515466304116,0.4854805448871613,0.2631343081363142,0.4862574616712343,0.4792556199628495,0.2670931753984307,0.27237983515662223,0.005204391187794366,0.014504609775879862,0.0,-0.22234623675084708,0.0007769167840729896,-0.006224924924311814,-0.2183873694887306,-0.21310070973053907
700.0,1.7714285714285714,0.4855292535068507,0.49418012106582676,0.4800836671918156,0.2593906705198359,0.481988130665437,0.4742184433500174,0.2647358154298316,0.26868862709309504,0.005445586315035111,0.01409645387401115,0.0,-0.22069299667197972,0.0019044634736213872,-0.005865223841798217,-0.215347851761984,-0.21139504009872057
704.0,1.7613636363636365,0.4809301965399486,0.48920556016116934,0.4759056386339491,0.25560339042717617,0.47687829550411953,0.4693722458550742,0.25990389277051507,0.26561470882289195,0.005024557905999538,0.01329992152722026,0.0,-0.2203022482067729,0.0009726568701704519,-0.00653339277887488,-0.216001745863434,-0.21029092981105713
708.0,1.7514124293785311,0.47651154592674727,0.4836840555339712,0.4712344075487158,0.2522541011957795,0.47247796104860473,0.46482449204144594,0.25635288696894665,0.2623834063658508,0.005277138378031454,0.012449647985255385,0.0,-0.2189803063529363,0.0012435534998889164,-0.006409915507269881,-0.21488152057976917,-0.20885100118286504
712.0,1.7415730337078652,0.47177641407935056,0.4798693221985346,0.46642023892175244,0.24873023980472797,0.4677575696069989,0.4606797421041444,0.2536205767417332,0.2585002310682014,0.00535617515759812,0.013449083276782181,0.0,-0.21768999911702447,0.0013373306852464406,-0.005740496817608021,-0.21279966218001922,-0.20792000785355103
716.0,1.7318435754189945,0.4670660115986047,0.4754129429655014,0.46318861000205636,0.24512219961787562,0.4627344880630915,0.4561989605602019,0.24896905038174255,0.25517812815822905,0.003877401596548369,0.01222433296344505,0.0,-0.21806641038418073,-0.00045412193896487985,-0.006989649441854429,-0.2142195596203138,-0.2080104818438273
720.0,1.7222222222222223,0.4627651450754797,0.4695427636299858,0.45907254534925035,0.2421272373478458,0.4588624894755642,0.4517523193908197,0.245725844367902,0.2520458573366484,0.003692599726229373,0.010470218280735466,0.0,-0.21694530800140455,-0.00021005587368616574,-0.007320225958430626,-0.21334670098134834,-0.20702668801260193
724.0,1.712707182320442,0.45924751711885303,0.4656551637148043,0.45482418468107766,0.23821027792777683,0.45491808735508066,0.4482069191325717,0.24291018700573153,0.24917540532691396,0.0044233324377753735,0.010830979033726651,0.0,-0.21661390675330083,9.390267400299912e-05,-0.006617265548505946,-0.21191399767534613,-0.2056487793541637
728.0,1.7032967032967032,0.4556863071913839,0.46205089589552295,0.4514020558358818,0.235037193601618,0.4505156678423867,0.44483790373176957,0.23953857896659514,0.24634700613650473,0.004284251355502144,0.010648840059641174,0.0,-0.21636486223426377,-0.0008863879934950525,-0.006564152104112209,-0.21186347686928664,-0.20505504969937705
732.0,1.6939890710382515,0.4520621219953238,0.45991033610926757,0.44838136948648,0.2333888823087671,0.4465118926026759,0.441807699003294,0.23669952646189807,0.2435653122360073,0.0036807525088438098,0.011528966622787573,0.0,-0.2149924871777129,-0.001869476883804122,-0.006573670483186023,-0.21168184302458193,-0.2048160572504727
736.0,1.684782608695652,0.44832707097060553,0.45625137742526367,0.44516879846636215,0.2310163127006526,0.4430684921187289,0.438408275625221,0.2341213893297489,0.24057700172733298,0.003158272504243387,0.011082578958901523,0.0,-0.21415248576570955,-0.0021003063476332517,-0.006760522841141148,-0.21104740913661324,-0.20459179673902916
740.0,1.6756756756756757,0.4448118870499538,0.4521122806165383,0.44182403615514043,0.22895038530415146,0.4400197245768125,0.4351190178883444,0.23195507969186235,0.23822724391826,0.0029878508948133486,0.010288244461397866,0.0,-0.21287365085098897,-0.001804311578327944,-0.006705018266796037,-0.20986895646327808,-0.20359679223688043
744.0,1.6666666666666667,0.4420121173676135,0.44920697220731975,0.4385017648957683,0.22728181308740014,0.43694705009609613,0.4328919828461919,0.2288919133622409,0.23595887018976303,0.0035103524718451684,0.010705207311551446,0.0,-0.21121995180836817,-0.0015547147996721744,-0.005609782049576406,-0.2096098515335274,-0.20254289470600528
