wavelength,energy,-10_deltaA,-2_deltaA,-4_deltaA,-6_deltaA,-8_deltaA,0_deltaA,10_deltaA,2_deltaA,4_deltaA,6_deltaA,8_deltaA,-10_mdeg,-2_mdeg,-4_mdeg,-6_mdeg,-8_mdeg,0_mdeg,10_mdeg,2_mdeg,4_mdeg,6_mdeg,8_mdeg,-10_deltaA_diff,-2_deltaA_diff,-4_deltaA_diff,-6_deltaA_diff,-8_deltaA_diff,0_deltaA_diff,10_deltaA_diff,2_deltaA_diff,4_deltaA_diff,6_deltaA_diff,8_deltaA_diff
500.0,2.48,0.000932375,0.000370875,0.000592875,0.0007650624999999999,0.000881375,0.000361,-0.000791,7.52086e-05,-0.00019224999999999998,-0.0004245,-0.00061975,30.75159225,12.23219925,19.55420325,25.233291375,29.06951025,11.906502,-26.088762000000003,2.4805300452,-6.3407895000000005,-14.000859000000002,-20.440594499999996,0.000571375,9.87500000000001e-06,0.00023187499999999998,0.0004040624999999999,0.000520375,0.0,-0.001152,-0.0002857914,-0.0005532499999999999,-0.0007855,-0.0009807499999999999
510.0,2.4313725490196076,0.00079175,0.00033675,0.00050625,0.000641,0.0007349374999999999,0.00032025,-0.0006505,0.0001008398275,-0.00011425000000000001,-0.0003005,-0.00047824999999999994,26.113498500000002,11.1066885,16.697137500000004,21.141462,24.239708625,10.562485500000001,-21.454791,3.325899190605,-3.7681935,-9.911090999999999,-15.7736415,0.0004715,1.650000000000002e-05,0.00018599999999999997,0.00032074999999999996,0.0004146874999999999,0.0,-0.00097075,-0.0002194101725,-0.0004345,-0.00062075,-0.0007985
520.0,2.3846153846153846,0.0006711874999999999,0.000306125,0.00043337499999999995,0.000536375,0.000612625,0.00028375,-0.000517,0.00011899999999999999,-4.3043635e-05,-0.00019500000000000002,-0.00035625,22.137106124999995,10.09661475,14.293574249999999,17.69072025,20.20559775,9.358642499999998,-17.051693999999998,3.9248580000000004,-1.41966516957,-6.43149,-11.7498375,0.0003874374999999999,2.2374999999999988e-05,0.00014962499999999996,0.000252625,0.000328875,0.0,-0.00080075,-0.00016475,-0.000326793635,-0.00047875,-0.0006399999999999999
530.0,2.339622641509434,0.00056025,0.00028006250000000004,0.00037462499999999996,0.00044693749999999996,0.00050925,0.00025475,-0.00038825000000000003,0.00013375,1.7841082500000003e-05,-0.00010304995749999999,-0.0002415,18.478165499999996,9.237021375000001,12.355881749999998,14.740892625,16.7960835,8.402164500000001,-12.8052615,4.4113425,0.5884345830150001,-3.398793698265,-7.965153,0.0003055,2.5312500000000053e-05,0.00011987499999999997,0.00019218749999999998,0.00025450000000000006,0.0,-0.000643,-0.00012099999999999999,-0.0002369089175,-0.0003577999575,-0.00049625
540.0,2.2962962962962963,0.0004586875,0.00026112499999999996,0.0003273125,0.0003730625,0.00041643750000000003,0.0002345,-0.00027174999999999996,0.00015075,6.729867e-05,-2.051372125e-05,-0.000134,15.128431124999999,8.612424749999999,10.795420875000001,12.304347374999999,13.734941625,7.734279,-8.9628585,4.9720365,2.21964473394,-0.6765835542674999,-4.419587999999999,0.0002241875,2.6624999999999956e-05,9.281250000000001e-05,0.00013856250000000001,0.00018193750000000002,0.0,-0.00050625,-8.375e-05,-0.00016720133,-0.00025501372125,-0.0003685
550.0,2.2545454545454544,0.00037325,0.000243375,0.00028612500000000003,0.00031375,0.0003385625,0.0002185,-0.000165,0.00016475,0.00011375,5.023767e-05,-4.29663975e-05,12.3105315,8.02699425,9.436974750000001,10.3481025,11.166468375000001,7.206567,-5.44203,5.4337845,3.7517025,1.6569388319399998,-1.417117722345,0.00015475,2.4874999999999995e-05,6.762500000000003e-05,9.525000000000001e-05,0.0001200625,0.0,-0.0003835,-5.3750000000000005e-05,-0.00010475,-0.00016826233,-0.0002614663975
560.0,2.2142857142857144,0.00029975,0.0002309375,0.00025325,0.000262,0.00027431250000000003,0.0002035,-7.240601e-05,0.000174,0.00014649999999999998,0.000107,3.3529332499999997e-05,9.8863545,7.6167806250000005,8.352691499999999,8.641284,9.047374875000001,6.711836999999999,-2.38809502182,5.738868,4.831863,3.5290739999999996,1.105864444515,9.624999999999998e-05,2.7437499999999983e-05,4.974999999999999e-05,5.850000000000001e-05,7.081250000000002e-05,0.0,-0.00027590601,-2.9500000000000012e-05,-5.700000000000003e-05,-9.650000000000001e-05,-0.00016997066750000002
570.0,2.175438596491228,0.000239,0.0002180625,0.00022312500000000002,0.00021862500000000002,0.000218875,0.00018899999999999999,4.579188e-06,0.00017925,0.000175,0.0001505,9.38115525e-05,7.8826979999999995,7.192137375,7.35910875,7.21068975,7.2189352499999995,6.233598,0.15103077861599998,5.9120235,5.771850000000001,4.963791,3.094092624555,5.000000000000002e-05,2.906250000000001e-05,3.412500000000003e-05,2.962500000000003e-05,2.9875000000000008e-05,0.0,-0.00018442081199999998,-9.749999999999993e-06,-1.3999999999999988e-05,-3.849999999999999e-05,-9.518844749999998e-05
580.0,2.1379310344827585,0.00019224999999999998,0.000208625,0.0002031875,0.00018975,0.000180875,0.0001745,6.06516025e-05,0.0001795,0.00018899999999999999,0.00017949999999999997,0.00013900000000000002,6.3407895,6.88086975,6.701530125,6.2583345,5.9656192500000005,5.755359,2.000411153655,5.920269,6.233598000000001,5.920268999999999,4.584498,1.774999999999997e-05,3.4124999999999976e-05,2.8687499999999986e-05,1.5249999999999991e-05,6.374999999999979e-06,0.0,-0.00011384839750000001,4.999999999999986e-06,1.4499999999999973e-05,4.999999999999959e-06,-3.5499999999999996e-05
590.0,2.1016949152542375,0.0001605625,0.000198,0.00018631249999999998,0.000165375,0.0001503125,0.00015774999999999999,0.000102186705,0.00017425,0.000193,0.000195,0.00016800000000000002,5.295672375,6.530436,6.1449588749999995,5.454398250000001,4.957606875,5.2029105,3.37032190431,5.7471135,6.365526,6.43149,5.540976000000001,2.812500000000021e-06,4.025e-05,2.8562499999999996e-05,7.625000000000009e-06,-7.437499999999984e-06,0.0,-5.556329499999998e-05,1.650000000000002e-05,3.5250000000000017e-05,3.725000000000001e-05,1.0250000000000032e-05
600.0,2.066666666666667,0.0001371875,0.00018899999999999999,0.00017525,0.0001490625,0.000133375,0.00013925,0.000127,0.00016125,0.00018649999999999998,0.00019875,0.0001785,4.524718125,6.233598000000001,5.7800955,4.916379375,4.39897425,4.5927435,4.188714,5.3183475,6.151142999999999,6.555172499999999,5.887287,-2.0625000000000027e-06,4.974999999999999e-05,3.600000000000001e-05,9.812500000000001e-06,-5.874999999999994e-06,0.0,-1.225e-05,2.1999999999999993e-05,4.724999999999998e-05,5.950000000000001e-05,3.9250000000000005e-05
610.0,2.0327868852459017,0.0001228125,0.0001789375,0.000164625,0.00013775,0.00011975000000000001,0.00012200000000000001,0.000132,0.00014475,0.000175,0.0001895,0.000175,4.050601875,5.901716624999999,5.429661749999999,4.543270499999999,3.9495945000000003,4.023804,4.353624,4.7741445,5.771850000000001,6.250088999999999,5.771850000000001,8.124999999999994e-07,5.6937499999999995e-05,4.262499999999999e-05,1.5749999999999976e-05,-2.2500000000000005e-06,0.0,9.999999999999999e-06,2.2749999999999984e-05,5.299999999999999e-05,6.749999999999999e-05,5.299999999999999e-05
620.0,2.0,0.000117125,0.0001715,0.000157625,0.0001310625,0.00011324999999999999,0.000105,0.00012975,0.00012775,0.00015925,0.000176,0.00016649999999999998,3.86301675,5.656413000000001,5.198787749999999,4.322703375,3.7352115,3.46311,4.2794145,4.2134504999999995,5.2523835,5.804831999999999,5.491503,1.2124999999999997e-05,6.649999999999999e-05,5.262499999999999e-05,2.606249999999999e-05,8.249999999999984e-06,0.0,2.4750000000000005e-05,2.2749999999999984e-05,5.424999999999999e-05,7.099999999999999e-05,6.149999999999998e-05
630.0,1.9682539682539681,0.000118625,0.00016568749999999998,0.000152375,0.000131,0.00011375,9.23714275e-05,0.00011575,0.000112,0.00013975,0.00015725,0.000147,3.91248975,5.464705125,5.02563225,4.320642,3.7517025,3.046594421805,3.8176665,3.693984,4.6092344999999995,5.1864194999999995,4.848354,2.6253572499999997e-05,7.331607249999998e-05,6.0003572500000004e-05,3.862857250000001e-05,2.13785725e-05,0.0,2.3378572499999995e-05,1.96285725e-05,4.737857250000001e-05,6.48785725e-05,5.4628572499999995e-05
640.0,1.9375,0.000127,0.0001586875,0.0001515,0.000133125,0.00012012499999999999,8.01547925e-05,9.430747499999999e-05,9.636275749999999e-05,0.00011775,0.00013450000000000002,0.00012275,4.188713999999999,5.233831125,4.996773,4.39072875,3.9619627499999996,2.643665366235,3.11044914045,3.178236467865,3.8836304999999998,4.436078999999999,4.0485405000000005,4.68452075e-05,7.85327075e-05,7.13452075e-05,5.29702075e-05,3.9970207499999996e-05,0.0,1.4152682499999993e-05,1.6207964999999996e-05,3.7595207500000006e-05,5.434520750000002e-05,4.2595207500000006e-05
650.0,1.9076923076923078,0.00014143750000000002,0.000153625,0.0001539375,0.0001395625,0.0001298125,6.82286975e-05,6.28484075e-05,7.78450325e-05,9.2325705e-05,0.0001055,9.060121e-05,4.664891625,5.06685975,5.077166625,4.6030503750000005,4.281475875,2.250318900945,2.0728661761650002,2.567484861915,3.04508640231,3.4796009999999997,2.9882091082200004,7.320880250000001e-05,8.53963025e-05,8.570880249999999e-05,7.133380250000001e-05,6.158380249999999e-05,0.0,-5.380289999999999e-06,9.616335e-06,2.4097007499999994e-05,3.72713025e-05,2.2372512499999994e-05
660.0,1.878787878787879,0.0001633125,0.00015087500000000002,0.000157625,0.00014931249999999998,0.0001461875,5.7684795e-05,2.60391375e-05,6.02386375e-05,6.80960275e-05,7.4427185e-05,5.7563534999999994e-05,5.386372875,4.97615925,5.198787749999999,4.924624874999999,4.821556125,1.90255990869,0.8588228330249998,1.9867907420249997,2.245943179005,2.4547574156699996,1.89856051137,0.00010562770499999999,9.319020500000001e-05,9.994020499999999e-05,9.162770499999997e-05,8.850270499999999e-05,0.0,-3.16456575e-05,2.553842500000002e-06,1.0411232500000005e-05,1.6742390000000004e-05,-1.2126000000000568e-07
670.0,1.8507462686567164,0.00018637500000000002,0.000147875,0.000163,0.00016075,0.0001658125,4.9003077499999993e-05,-1.2389747500000001e-05,4.3308935000000004e-05,4.3385059999999996e-05,4.1204399999999995e-05,2.129362e-05,6.14702025,4.8772132500000005,5.376066,5.3018564999999995,5.468827875,1.6162195021049999,-0.408638652045,1.4284152941700001,1.43092604892,1.3590035208,0.70230617484,0.0001373719225,9.887192250000001e-05,0.00011399692250000001,0.00011174692250000001,0.0001168094225,0.0,-6.1392825e-05,-5.69414249999999e-06,-5.618017499999997e-06,-7.798677499999999e-06,-2.7709457499999993e-05
680.0,1.8235294117647058,0.0002128125,0.00014593750000000002,0.00017043750000000002,0.000177,0.0001886875,4.437672e-05,-5.4645865e-05,2.9296132499999998e-05,1.799223e-05,7.831178e-06,-1.6840619999999997e-05,7.018981875,4.813310625,5.621369625,5.837814,6.223291124999999,1.46363297904,-1.80232991943,0.966245042115,0.5934197298599999,0.25828791279600005,-0.55543732884,0.00016843578,0.00010156078000000002,0.00012606078000000002,0.00013262328,0.00014431078,0.0,-9.902258500000001e-05,-1.5080587500000002e-05,-2.638449e-05,-3.6545542e-05,-6.121733999999999e-05
690.0,1.7971014492753623,0.00023999999999999998,0.0001466875,0.00018175,0.0001954375,0.0002141875,4.57556e-05,-9.647929e-05,1.65909675e-05,-7.04333925e-06,-2.502046e-05,-5.4762915000000005e-05,7.91568,4.838047125,5.9944785,6.445919625,7.064332125,1.5091111992,-3.1820799427799997,0.547203290085,-0.2323034151435,-0.8252248117200001,-1.80619046253,0.00019424439999999997,0.00010093190000000001,0.0001359944,0.00014968190000000001,0.0001684319,0.0,-0.00014223489,-2.91646325e-05,-5.279893925e-05,-7.077605999999999e-05,-0.000100518515
700.0,1.7714285714285714,0.00027443750000000005,0.00014956249999999998,0.0001955625,0.00021574999999999999,0.00023875,4.8340727499999995e-05,-0.0001395,6.74237125e-06,-2.757241e-05,-5.3389452499999994e-05,-9.0980505e-05,9.051497625000001,4.932870375,6.450042375,7.115866499999999,7.8744525,1.594373874405,-4.600989,0.22237688856750001,-0.90939322662,-1.760890922355,-3.0007190159100006,0.00022609677250000007,0.00010122177249999999,0.0001472217725,0.00016740927249999998,0.0001904092725,0.0,-0.0001878407275,-4.159835625e-05,-7.59131375e-05,-0.00010173017999999999,-0.0001393212325
710.0,1.7464788732394365,0.00030737500000000003,0.0001539375,0.00020875,0.0002373125,0.00026825000000000004,5.44643e-05,-0.0001805,9.404614499999999e-07,-4.5147777500000003e-05,-8.09356075e-05,-0.000126,10.13784225,5.077166625,6.8849925,7.827040875,8.8474215,1.7963415426,-5.953251,0.031018299543899994,-1.489063997505,-2.669418206565,-4.155732,0.00025291070000000004,9.94732e-05,0.0001542857,0.0001828482,0.00021378570000000005,0.0,-0.0002349643,-5.352383855e-05,-9.96120775e-05,-0.0001353999075,-0.0001804643
720.0,1.7222222222222223,0.00034449999999999997,0.000158375,0.00022412499999999999,0.000262,0.00029981249999999995,6.80320325e-05,-0.00021874999999999998,1.100897e-06,-5.77622425e-05,-0.0001029103225,-0.00015425,11.362299,5.2235242500000005,7.3920907499999995,8.641284,9.888415875,2.243832495915,-7.214812500000001,0.036309784854,-1.905114282135,-3.394188256695,-5.0874735,0.0002764679675,9.034296749999999e-05,0.0001560929675,0.00019396796750000003,0.00023178046749999995,0.0,-0.00028678203249999994,-6.69311355e-05,-0.000125794275,-0.00017094235499999998,-0.0002222820325
730.0,1.6986301369863013,0.0003816875,0.0001594375,0.000238625,0.000287875,0.00033137499999999996,8.25998725e-05,-0.000255,2.871783e-06,-6.744727e-05,-0.0001235,-0.000181,12.588817124999998,5.2585676249999995,7.87032975,9.494693250000001,10.92941025,2.724308994795,-8.410409999999999,0.094717146906,-2.22454585914,-4.073277,-5.969742,0.00029908762749999995,7.68376275e-05,0.00015602512750000002,0.0002052751275,0.00024877512749999994,0.0,-0.00033759987250000004,-7.97280895e-05,-0.0001500471425,-0.0002060998725,-0.0002635998725
740.0,1.6756756756756757,0.000417375,0.0001650625,0.0002585625,0.00031525,0.00036593750000000005,0.000100862545,-0.0002915,7.1985685e-06,-7.531841e-05,-0.00014125,-0.00021,13.76586225,5.444091375,8.527908374999999,10.397575499999999,12.069350625,3.3266484591900003,-9.614253000000001,0.237423186267,-2.48415179862,-4.6587075,-6.92622,0.000316512455,6.4199955e-05,0.000157699955,0.000214387455,0.00026507495500000005,0.0,-0.000392362545,-9.36639765e-05,-0.000176180955,-0.000242112545,-0.000310862545
750.0,1.6533333333333333,0.00045175,0.00017093749999999997,0.0002805,0.0003435,0.0004011875,0.0001195,-0.000328,1.3227169999999999e-05,-8.235575e-05,-0.00015874999999999998,-0.00023475,14.8996185,5.637860625,9.251451,11.329317,13.231966125,3.941349,-10.818096,0.43625852094,-2.7162573465,-5.2358925,-7.7425245,0.00033224999999999997,5.143749999999997e-05,0.00016099999999999998,0.000224,0.00028168750000000004,0.0,-0.0004475,-0.00010627283,-0.00020185575,-0.00027824999999999996,-0.00035424999999999996
760.0,1.631578947368421,0.000494,0.00017981250000000001,0.00030012500000000004,0.000375625,0.000437125,0.00014475,-0.000361,1.8342995e-05,-9.117044e-05,-0.000175,-0.00025825,16.293108,5.930575875000001,9.898722750000001,12.38886375,14.41725675,4.7741445,-11.906502,0.6049886610899999,-3.00698345208,-5.771850000000001,-8.5176015,0.00034924999999999995,3.506250000000002e-05,0.00015537500000000005,0.000230875,0.000292375,0.0,-0.00050575,-0.000126407005,-0.00023592044,-0.00031975,-0.00040300000000000004
770.0,1.6103896103896105,0.00053175,0.000191375,0.00033106250000000003,0.000414125,0.0004795,0.00016975,-0.00039425,2.416334e-05,-0.00010324999999999999,-0.00019575000000000001,-0.00028649999999999997,17.5381785,6.31193025,10.919103374999999,13.658670749999999,15.814869,5.598694500000001,-13.0031535,0.7969552798799999,-3.4053915000000003,-6.4562265,-9.449342999999999,0.000362,2.1624999999999997e-05,0.00016131250000000002,0.000244375,0.00030975,0.0,-0.000564,-0.00014558666,-0.000273,-0.00036550000000000005,-0.00045624999999999995
780.0,1.5897435897435896,0.0005809375000000001,0.00021006250000000002,0.0003689375,0.000462375,0.0005266875,0.00019975,-0.00043024999999999997,3.0833620000000004e-05,-0.00011674999999999999,-0.00022325,-0.00031999999999999997,19.160480625,6.928281375,12.168296625,15.25005225,17.371207124999998,6.5881545,-14.1905055,1.01695445484,-3.8506485,-7.3632315,-10.55424,0.00038118750000000007,1.0312500000000013e-05,0.0001691875,0.000262625,0.0003269375,0.0,-0.0006299999999999999,-0.00016891638,-0.0003165,-0.000423,-0.00051975
790.0,1.5696202531645569,0.0006300625,0.0002298125,0.000410875,0.0005171875,0.0005828750000000001,0.00022525,-0.00047025,3.40705875e-05,-0.00013375,-0.00025350000000000004,-0.00035150000000000003,20.780721375,7.5796758749999995,13.55147925,17.057878125,19.224383250000002,7.4291955,-15.5097855,1.1237161169249998,-4.4113425,-8.360937,-11.593173,0.0004048125,4.562500000000009e-06,0.000185625,0.0002919375,0.0003576250000000001,0.0,-0.0006955,-0.0001911794125,-0.000359,-0.00047875,-0.00057675
800.0,1.55,0.0006766249999999999,0.000246,0.00045112500000000003,0.0005633750000000001,0.0006360624999999999,0.0002515,-0.0005092499999999999,3.80862075e-05,-0.00014425,-0.00028425,-0.00038774999999999997,22.31644575,8.113572,14.87900475,18.58123425,20.978613375000002,8.294972999999999,-16.7960835,1.2561592957649999,-4.7576535,-9.375133499999999,-12.7887705,0.00042512499999999994,-5.499999999999971e-06,0.00019962500000000004,0.0003118750000000001,0.0003845624999999999,0.0,-0.0007607499999999999,-0.0002134137925,-0.00039575,-0.00053575,-0.00063925
810.0,1.5308641975308641,0.0007255,0.0002525,0.0004728125,0.00059975,0.0006796875,0.00027874999999999997,-0.0005495,4.53831775e-05,-0.00014875,-0.0002975,-0.00041525000000000004,23.928441,8.327955,15.594301875,19.7809545,22.417453125,9.1937325,-18.123609000000002,1.4968279603049999,-4.9060725000000005,-9.812145000000001,-13.6957755,0.00044675000000000004,-2.624999999999996e-05,0.0001940625,0.00032100000000000005,0.0004009375,0.0,-0.00082825,-0.00023336682249999998,-0.0004275,-0.0005762499999999999,-0.000694
820.0,1.5121951219512195,0.000763875,0.00024625,0.000484125,0.0006218125,0.000713375,0.000307,-0.000582,6.55937175e-05,-0.00014625,-0.00030500000000000004,-0.00043725000000000003,25.19412525,8.121817499999999,15.967410749999999,20.508619875,23.52853425,10.125474,-19.195524,2.1634119905849998,-4.8236175,-10.05951,-14.4213795,0.00045687500000000003,-6.0749999999999986e-05,0.00017712500000000004,0.0003148125,0.00040637500000000005,0.0,-0.000889,-0.00024140628249999998,-0.00045325,-0.000612,-0.00074425
830.0,1.4939759036144578,0.0008021875,0.00023725,0.00048775,0.0006330624999999999,0.000738875,0.000334,-0.00061025,8.6686115e-05,-0.00014075,-0.00030849999999999996,-0.00045525,26.457748125,7.8249795,16.0869705,20.879667374999997,24.36957525,11.015988,-20.1272655,2.85908144493,-4.6422165,-10.174947,-15.015055499999999,0.00046818749999999996,-9.675e-05,0.00015375000000000002,0.00029906249999999996,0.00040487499999999996,0.0,-0.00094425,-0.00024731388499999997,-0.00047475,-0.0006425,-0.00078925
840.0,1.4761904761904763,0.0008219375,0.00023268749999999998,0.0004846875,0.0006419374999999999,0.0007606875000000001,0.0003555,-0.0006367500000000001,0.00010448979250000001,-0.00013475,-0.00030475,-0.000459,27.109142624999997,7.674499125,15.985963124999998,21.172382625,25.088995125,11.725101,-21.0012885,3.446282336235,-4.4443245,-10.0512645,-15.138738,0.00046643749999999995,-0.00012281250000000004,0.00012918749999999996,0.0002864374999999999,0.00040518750000000006,0.0,-0.00099225,-0.0002510102075,-0.00049025,-0.00066025,-0.0008145
850.0,1.4588235294117646,0.0008415625,0.0002261875,0.0004831875,0.00064625,0.0007725,0.0003815,-0.0006565,0.00011975,-0.00011725,-0.00030225,-0.0004665,27.756414375,7.460116124999999,15.936490124999999,21.3146175,25.478595,12.582633000000001,-21.652683000000003,3.9495945,-3.8671395,-9.968809499999999,-15.386102999999999,0.00046006249999999997,-0.00015531250000000001,0.0001016875,0.00026475,0.00039099999999999996,0.0,-0.0010379999999999999,-0.00026175,-0.0004987500000000001,-0.00068375,-0.000848
860.0,1.441860465116279,0.0008645,0.000220125,0.00047875,0.0006495625,0.0007855,0.00040425,-0.00067175,0.0001445,-0.00011300000000000001,-0.00029525,-0.00046825,28.512939,7.26016275,15.7901325,21.423870375,25.907361,13.332973500000001,-22.1556585,4.765898999999999,-3.726966,-9.737935499999999,-15.4438215,0.00046025000000000005,-0.000184125,7.450000000000002e-05,0.0002453125,0.00038124999999999997,0.0,-0.0010760000000000001,-0.00025975,-0.00051725,-0.0006995,-0.0008725
870.0,1.4252873563218391,0.0008760625000000001,0.000216375,0.00048093750000000003,0.0006483125,0.0007902499999999999,0.0004135,-0.0006807499999999999,0.000157,-0.00010449999999999999,-0.00029125,-0.00046225,28.894293375,7.13648025,15.862280625,21.382642875000002,26.0640255,13.638057,-22.4524965,5.178173999999999,-3.446619,-9.6060075,-15.245929499999999,0.0004625625000000001,-0.00019712500000000003,6.74375e-05,0.0002348125,0.0003767499999999999,0.0,-0.00109425,-0.0002565,-0.000518,-0.0007047500000000001,-0.00087575
880.0,1.4090909090909092,0.00089175,0.00021837499999999998,0.0004823125,0.00065775,0.0007915,0.00043675,-0.000677,0.00017375,-7.87572975e-05,-0.00028050000000000004,-0.000466,29.4116985,7.202444249999999,15.907630874999999,21.6939105,26.105252999999998,14.4048885,-22.328814,5.730622500000001,-2.597573186145,-9.251451,-15.369612,0.00045499999999999995,-0.00021837500000000004,4.5562499999999976e-05,0.000221,0.00035475,0.0,-0.00111375,-0.000263,-0.0005155072975,-0.00071725,-0.00090275
