,wavelength,energy,ems,blank,absorbance,smoothed_absorbance
149,906.0,1.3686534216335542,0.069214,0.42029,0.7833551083028449,0.7821392527280416
150,910.0,1.3626373626373627,0.066285,0.407473,0.7886835761647799,0.7880148911019333
151,914.0,1.3566739606126914,0.063263,0.393373,0.7936547650896562,0.7937007708899043
152,918.0,1.3507625272331154,0.060059,0.378176,0.7991158671711449,0.7990891710245563
153,922.0,1.3449023861171367,0.057679,0.366884,0.8035110500943086,0.804300183477298
154,926.0,1.3390928725701945,0.054108,0.348452,0.8088814802165185,0.8093182236901367
155,930.0,1.3333333333333333,0.050202,0.326906,0.8137018722816105,0.8142221173663887
156,934.0,1.3276231263383298,0.047241,0.309694,0.8166137092257397,0.8190005529333801
157,938.0,1.3219616204690832,0.044953,0.297915,0.8213336901899497,0.8235992816961079
158,942.0,1.316348195329087,0.042175,0.281679,0.8246993789973127,0.8279052710229781
159,946.0,1.3107822410147991,0.040131,0.270449,0.8286053981644708,0.8319170821770041
160,950.0,1.305263157894737,0.03833,0.262087,0.8349066604168414,0.8358058593380253
161,954.0,1.29979035639413,0.036652,0.252138,0.8375406257233466,0.8396771070995441
162,958.0,1.2943632567849688,0.034516,0.240907,0.8438289590967627,0.8432265184382499
163,962.0,1.288981288981289,0.032257,0.22754,0.8484337795389971,0.8466252918877942
164,966.0,1.2836438923395446,0.030396,0.214723,0.8490621304336241,0.8496587841681357
165,970.0,1.2783505154639174,0.028473,0.203126,0.85333228826624,0.8524901117868567
166,974.0,1.273100616016427,0.026459,0.190003,0.8561870318843898,0.8550890851879855
167,978.0,1.2678936605316973,0.02478,0.180116,0.8614509915849777,0.8576426816520162
168,982.0,1.2627291242362526,0.023102,0.168885,0.8639414986701033,0.8599640306123497
169,986.0,1.2576064908722109,0.021729,0.159059,0.8645185078062729,0.8619760486370538
170,990.0,1.2525252525252526,0.020416,0.14911,0.863536113167036,0.8638496033480908
171,994.0,1.2474849094567404,0.018921,0.13849,0.8644743295531054,0.8655275521568049
172,998.0,1.2424849699398797,0.017426,0.128053,0.8661920477895921,0.8668630318439059
173,1002.0,1.2375249500998005,0.016174,0.12024,0.8712315288042543,0.8679594078408184
174,1006.0,1.2326043737574552,0.015167,0.112732,0.8711475252051597,0.8686798592860062
175,1010.0,1.2277227722772277,0.013855,0.103272,0.872376057675911,0.8690787552519394
176,1014.0,1.222879684418146,0.012787,0.094605,0.8691454248721953,0.8692690171723112
177,1018.0,1.218074656188605,0.011749,0.086548,0.8672561326031791,0.8694853899181914
178,1022.0,1.213307240704501,0.010681,0.078309,0.8651997630289967,0.8695721802083319
179,1026.0,1.2085769980506822,0.009674,0.071473,0.8685359284610963,0.8692596054775512
180,1030.0,1.203883495145631,0.008728,0.064881,0.871202797382602,0.8688003414123485
181,1034.0,1.1992263056092842,0.007813,0.058045,0.8709469912218257,0.8677732548764108
182,1038.0,1.1946050096339114,0.00708,0.051941,0.8654770489878278,0.866559773516867
183,1042.0,1.1900191938579654,0.006348,0.04657,0.8654693198499208,0.86485294730992
184,1046.0,1.1854684512428297,0.005646,0.041138,0.8625023000310936,0.863583355329188
185,1050.0,1.180952380952381,0.005005,0.036682,0.8650489247160291,0.8625003453917919
186,1054.0,1.1764705882352942,0.004456,0.03241,0.8617338488665376,0.8612175688816308
187,1058.0,1.172022684310019,0.003937,0.028565,0.8606688136063383,0.8595663037297628
188,1062.0,1.167608286252354,0.00351,0.025147,0.8551790653253803,0.8571120243087189
189,1066.0,1.1632270168855534,0.003174,0.022644,0.8533462237937268,0.8555051997609244
190,1070.0,1.158878504672897,0.002869,0.020508,0.8541927605223631,0.8537923556533157
191,1074.0,1.1545623836126628,0.002594,0.018372,0.8501864649978246,0.8519715485502475
192,1078.0,1.150278293135436,0.00238,0.016663,0.8451762372623575,0.8500427784516839
193,1082.0,1.146025878003697,0.002136,0.014954,0.845156127954142,0.8480060453576249
194,1086.0,1.141804788213628,0.001923,0.013367,0.842054663813333,0.8458613492680706
195,1090.0,1.1376146788990826,0.00174,0.012146,0.8438840285039451,0.8436086901830209
196,1094.0,1.13345521023766,0.001556,0.010864,0.8439801642827565,0.8412480681024759
197,1098.0,1.1293260473588342,0.001404,0.009766,0.8423496121543181,0.8387794830264355
198,1102.0,1.1252268602540836,0.001282,0.008728,0.8330267123974868,0.8362029349548998
199,1106.0,1.1211573236889694,0.00116,0.007751,0.824899747662013,0.8335184238878687
200,1110.0,1.117117117117117,0.001038,0.006958,0.826287070899131,0.8307259498253423
201,1114.0,1.1131059245960502,0.000916,0.006043,0.8193571205806061,0.8278255127673205
202,1118.0,1.10912343470483,0.000793,0.00531,0.8258213337638654,0.8248171127138034
203,1122.0,1.1051693404634582,0.000702,0.0047,0.8257607458059122,0.8217007496647909
204,1126.0,1.1012433392539964,0.00061,0.00415,0.8327182617013258,0.8184764236202831
205,1130.0,1.0973451327433628,0.000549,0.003601,0.8168507769211935,0.8151441345802799
206,1134.0,1.09347442680776,0.000488,0.003113,0.8047592986798047,0.8117038825447814
207,1138.0,1.0896309314586994,0.000427,0.002686,0.7986781333076727,0.8081556675137875
208,1142.0,1.085814360770578,0.000366,0.002319,0.8018196632435766,0.8044994894872983
209,1146.0,1.0820244328097732,0.000305,0.002014,0.8197596268708134,0.8007353484653137
210,1150.0,1.0782608695652174,0.000275,0.001709,0.7934093688904742,0.7968632444478337
