wavelength,energy,-10_deltaA,-2_deltaA,-4_deltaA,-6_deltaA,-8_deltaA,0_deltaA,10_deltaA,2_deltaA,4_deltaA,6_deltaA,8_deltaA,-10_mdeg,-2_mdeg,-4_mdeg,-6_mdeg,-8_mdeg,0_mdeg,10_mdeg,2_mdeg,4_mdeg,6_mdeg,8_mdeg,-10_deltaA_diff,-2_deltaA_diff,-4_deltaA_diff,-6_deltaA_diff,-8_deltaA_diff,0_deltaA_diff,10_deltaA_diff,2_deltaA_diff,4_deltaA_diff,6_deltaA_diff,8_deltaA_diff
750.0,1.6533333333333333,0.0003517744375,5.2775085e-05,0.00045630187499999997,0.0001653701075,0.0008516875,-0.000403625,-0.00025932161125,3.4537788750000004e-05,-0.0004635625,-0.00016941875125000002,-0.0003536875,11.602224497624999,1.7406278534700002,15.04974844125,5.454236885565,28.090357124999997,-13.31235975,-8.5529453822475,1.1391253485525001,-15.289218375000003,-5.5877692537275,-11.665321125,0.0007553994375,0.000456400085,0.000859926875,0.0005689951075,0.0012553125,0.0,0.00014430338875,0.00043816278875,-5.9937499999999986e-05,0.00023420624875,4.9937500000000014e-05
760.0,1.631578947368421,0.0002842706770625,2.4908772500000003e-05,0.0003387380025,0.00014757514375,0.000735875,-0.00038406249999999996,-0.000262193539375,-4.9780856249999995e-05,-0.00039293749999999995,-0.00022875,-0.0003874375,9.375815470875375,0.8215411345949999,11.172256798454999,4.8673233911625,24.27062925,-12.667149375000001,-8.64766731566625,-1.6418722008375002,-12.959864625,-7.5446325,-12.778463625,0.0006683331770625,0.00040897127249999994,0.0007228005025,0.00053163764375,0.0011199374999999998,0.0,0.00012186896062499998,0.00033428164375,-8.874999999999985e-06,0.00015531249999999996,-3.3750000000000143e-06
770.0,1.6103896103896105,0.000179623316875,0.00016195630875,0.0003585045660625,0.00018199039,0.0005898125,-0.00030543750000000004,-0.0002902064019375,-7.987998499999998e-06,-0.000400375,-0.00011936006,-0.00037775,5.92433623717125,5.3416429751925,11.824197597873376,6.00240704298,19.453195875,-10.073939625,-9.571587548702624,-0.26346016652700005,-13.20516825,-3.93673349892,-12.4589505,0.00048506081687500004,0.00046739380875000005,0.0006639420660625,0.00048742789000000004,0.00089525,0.0,1.523109806250006e-05,0.00029744950150000003,-9.493749999999997e-05,0.00018607744000000005,-7.231249999999995e-05
780.0,1.5897435897435896,0.000194671824375,0.00021352660625,0.00023083563625,0.000198142,0.0005846874999999999,-0.00025956250000000003,-0.000307508755,8.132568974999999e-05,-0.0003353125,-0.000159375,-0.0003806875,6.42066611153625,7.0425345273375,7.613420954797499,6.535119444,19.284163125,-8.560890375,-10.14225375741,2.6822838993344997,-11.059276875,-5.25650625,-12.555835125,0.00045423432437500003,0.00047308910625,0.00049039813625,0.00045770450000000003,0.00084425,0.0,-4.794625499999995e-05,0.00034088818975,-7.574999999999997e-05,0.00010018750000000002,-0.00012112499999999998
790.0,1.5696202531645569,0.000290193578125,0.000272125,0.000263050181875,0.00019929122125,0.0006711874999999999,-0.0002391875,-0.00032775,2.7942914124999998e-05,-0.0003659375,-0.0002064375,-0.0003995,9.57116459371875,8.97522675,8.67592109860125,6.5730230592675,22.137106125000003,-7.888882125,-10.8098505,0.9216131936707499,-12.069350625,-6.808721625,-13.176309,0.0005293810781250001,0.0005113125,0.000502237681875,0.00043847872125,0.0009103749999999999,0.0,-8.856250000000002e-05,0.000267130414125,-0.00012675,3.275000000000001e-05,-0.0001603125
800.0,1.55,0.000373544969375,0.00024901058,0.00022599297499999998,0.00016445259874999998,0.0007051875,-0.000178434910625,-0.00035275,-4.43487060625e-05,-0.000317875,-0.0002385,-0.00034775,12.320260179926247,8.21286694956,7.45370030145,5.4239756119725,23.258494125,-5.88514022223375,-11.6344005,-1.462709023353375,-10.484153250000002,-7.866207,-11.469490500000001,0.00055197988,0.000427445490625,0.000404427885625,0.000342887509375,0.000883622410625,0.0,-0.00017431508937499997,0.00013408620456250003,-0.000139440089375,-6.0065089374999983e-05,-0.000169315089375
810.0,1.5308641975308641,0.000399615199375,0.000203625,0.000264,0.00018560347125000002,0.0007038750000000001,-0.00017447754375,-0.0003765,-3.2006899374999996e-05,-0.000290625,-0.000248875,-0.000425625,13.18010850578625,6.71595975,8.707248,6.1215736887675,23.21520525,-5.7546183479625,-12.417722999999999,-1.0556515551862498,-9.58539375,-8.208395249999999,-14.037963750000001,0.000574092743125,0.00037810254375,0.00043847754375000005,0.000360081015,0.0008783525437500001,0.0,-0.00020202245625,0.000142470644375,-0.00011614745624999998,-7.439745625000002e-05,-0.00025114745625
820.0,1.5121951219512195,0.00038235920875,0.00011389785375,0.0003703125,0.000286,0.0006496875,-0.0001408622125,-0.0003671875,9.1218746875e-06,-0.000279,-0.00025675,-0.0004035625,12.610971422992499,3.7565790123825,12.213646874999998,9.432852,21.427993125,-4.645917492675,-12.110578125,0.300857670943125,-9.201978,-8.468128499999999,-13.310298375,0.00052322142125,0.00025476006625,0.0005111747125,0.0004268622125,0.0007905497125,0.0,-0.0002263252875,0.0001499840871875,-0.0001381377875,-0.00011588778749999998,-0.0002627002875
830.0,1.4939759036144578,0.000524625,0.00024037499999999997,0.0003658125,0.00032562499999999996,0.0007566875,-0.0001366615025,-0.0004229375,1.7537121625000004e-05,-0.00025425000000000003,-0.000245875,-0.0004100625,17.30318175,7.928048249999999,12.065227875,10.73976375,24.957067125000002,-4.507369675454999,-13.949324625,0.57840934543575,-8.3856735,-8.10944925,-13.524681375,0.0006612865025,0.00037703650249999997,0.0005024740024999999,0.00046228650249999996,0.0008933490025,0.0,-0.0002862759975,0.000154198624125,-0.00011758849750000003,-0.0001092134975,-0.0002734009975
840.0,1.4761904761904763,0.000581625,0.000263375,0.00034956249999999994,0.00037450000000000005,0.0007690625,-0.0001251875,-0.00043174999999999995,4.168942375e-05,-0.000263375,-0.00025218749999999997,-0.00040050000000000003,19.18315575,8.686634250000001,11.529270375,12.351759000000001,25.365219375,-4.128934125,-14.2399785,1.3750005741225,-8.686634250000001,-8.317648125,-13.209291,0.0007068125,0.0003885625,0.0004747499999999999,0.0004996875,0.00089425,0.0,-0.0003065625,0.00016687692375,-0.0001381875,-0.00012699999999999997,-0.00027531250000000006
