wavelength,energy,-2_deltaA,-4_deltaA,0_deltaA,2_deltaA,4_deltaA,-2_mdeg,-4_mdeg,0_mdeg,2_mdeg,4_mdeg,-2_deltaA_diff,-4_deltaA_diff,0_deltaA_diff,2_deltaA_diff,4_deltaA_diff
560.0,2.2142857142857144,0.00012575000000000002,0.00011000000000000002,0.00012828925377777775,7.11750625e-05,-3.8500000000000014e-05,4.147486499999999,3.6280199999999994,4.2312361680986665,2.3474959113750002,-1.269807000000002,-2.5392537777777337e-06,-1.8289253777777737e-05,0.0,-5.711419127777775e-05,-0.00016678925377777777
564.0,2.198581560283688,0.000114,0.00010274999999999992,0.00012027520222222221,6.125e-05,-5.2749999999999954e-05,3.7599480000000005,3.3889004999999983,3.9669167196933333,2.0201474999999993,-1.7398005000000012,-6.275202222222207e-06,-1.752520222222229e-05,0.0,-5.9025202222222215e-05,-0.00017302520222222217
568.0,2.183098591549296,0.000107339535,0.00010524999999999998,0.00010623345533333332,5.3750000000000005e-05,-6.350000000000008e-05,3.5402725433700004,3.4713555000000014,3.503791823804,1.7727825,-2.0943569999999987,1.1060796666666819e-06,-9.83455333333335e-07,0.0,-5.248345533333331e-05,-0.0001697334553333334
572.0,2.167832167832168,9.7919645e-05,9.850000000000001e-05,8.725975833333333e-05,4.025000000000003e-05,-7.599999999999995e-05,3.2295857313900003,3.248726999999999,2.8780013493500003,1.3275255000000001,-2.5066319999999997,1.0659886666666678e-05,1.124024166666668e-05,0.0,-4.70097583333333e-05,-0.00016325975833333327
576.0,2.1527777777777777,9.87815225e-05,8.925000000000003e-05,6.41399788888889e-05,2.5999999999999927e-05,-9.075000000000001e-05,3.258012175095,2.9436434999999985,2.115464783713334,0.8575320000000008,-2.9931164999999993,3.4641543611111105e-05,2.5110021111111132e-05,0.0,-3.813997888888897e-05,-0.0001548899788888889
580.0,2.1379310344827585,9.3306475e-05,8.399999999999998e-05,5.605555555555553e-05,2.1999999999999993e-05,-0.00010024999999999997,3.07743415845,2.7704880000000003,1.848824333333333,0.7256039999999988,-3.3064454999999953,3.7250919444444474e-05,2.7944444444444452e-05,0.0,-3.405555555555554e-05,-0.0001563055555555555
584.0,2.1232876712328768,7.67441375e-05,7.524999999999999e-05,4.350000000000003e-05,8.250000000000065e-06,-0.00011674999999999999,2.531175143025,2.4818955000000003,1.434717,0.2721014999999998,-3.8506484999999984,3.3244137499999975e-05,3.174999999999996e-05,0.0,-3.524999999999996e-05,-0.00016025000000000002
588.0,2.108843537414966,6.30716425e-05,6.016561749999999e-05,3.100000000000002e-05,-4.74999999999998e-06,-0.00012324999999999988,2.0802289129349996,1.984382396385,1.022441999999998,-0.15666449999999976,-4.065031499999996,3.207164249999998e-05,2.9165617499999968e-05,0.0,-3.575e-05,-0.0001542499999999999
592.0,2.0945945945945947,4.500000000000001e-05,4.53436266e-05,1.4222222222222219e-05,-2.050000000000001e-05,-0.00012624999999999995,1.4841900000000008,1.4955234925212,0.4690773333333347,-0.676130999999998,-4.163977500000001,3.077777777777779e-05,3.112140437777778e-05,0.0,-3.472222222222223e-05,-0.00014047222222222217
596.0,2.0805369127516777,2.6000000000000036e-05,4.042957575e-05,5.555555555555576e-06,-3.200000000000013e-05,-0.00013225,0.8575320000000008,1.3334482673864998,0.1832333333333338,-1.0554240000000021,-4.361869499999997,2.044444444444446e-05,3.487402019444442e-05,0.0,-3.7555555555555703e-05,-0.00013780555555555557
600.0,2.066666666666667,9.49999999999996e-06,3.7964215e-05,-3.944444444444492e-06,-3.675000000000011e-05,-0.00013675000000000004,0.3133290000000013,1.2521357391299999,-0.1300956666666675,-1.2120884999999966,-4.510288499999994,1.3444444444444452e-05,4.190865944444449e-05,0.0,-3.2805555555555615e-05,-0.00013280555555555555
604.0,2.052980132450331,8.750000000000023e-06,2.7250000000000012e-05,-1.272222222222229e-05,-3.775000000000002e-05,-0.00014274999999999986,0.28859250000000003,0.8987594999999988,-0.4196043333333339,-1.2450705000000042,-4.7081805000000045,2.1472222222222313e-05,3.99722222222223e-05,0.0,-2.5027777777777733e-05,-0.00013002777777777757
608.0,2.039473684210526,7.500000000000453e-07,1.4750000000000006e-05,-1.4611111111111075e-05,-4.4749999999999976e-05,-0.00015074999999999995,0.024736500000003048,0.48648449999999954,-0.4819036666666676,-1.4759445000000007,-4.972036499999994,1.536111111111112e-05,2.936111111111108e-05,0.0,-3.01388888888889e-05,-0.00013613888888888888
612.0,2.026143790849673,-1.8250000000000037e-05,3.0000000000000187e-06,-1.844444444444441e-05,-5.024999999999995e-05,-0.0001577499999999999,-0.6019214999999996,0.09894600000000153,-0.6083346666666678,-1.6573454999999981,-5.2029105000000015,1.9444444444437388e-07,2.144444444444443e-05,0.0,-3.1805555555555537e-05,-0.0001393055555555555
