wavelength,energy,-10_deltaA,-2_deltaA,-4_deltaA,-6_deltaA,-8_deltaA,0_deltaA,10_deltaA,2_deltaA,4_deltaA,6_deltaA,8_deltaA,-10_mdeg,-2_mdeg,-4_mdeg,-6_mdeg,-8_mdeg,0_mdeg,10_mdeg,2_mdeg,4_mdeg,6_mdeg,8_mdeg,-10_deltaA_diff,-2_deltaA_diff,-4_deltaA_diff,-6_deltaA_diff,-8_deltaA_diff,0_deltaA_diff,10_deltaA_diff,2_deltaA_diff,4_deltaA_diff,6_deltaA_diff,8_deltaA_diff
740.0,1.6756756756756757,0.00040074999999999996,9.609818e-05,0.00019475,0.000277,0.000329,-2.33431875e-06,-0.00037,-9.25766325e-05,-0.00017775,-0.00022725000000000002,-0.00029075,13.217536500000001,3.16951017276,6.423244499999999,9.136014,10.851078000000001,-0.07699050101249999,-12.20334,-3.0533624931150003,-5.8625505,-7.4951595,-9.589516500000002,0.00040308431875,9.843249875e-05,0.00019708431874999999,0.00027933431875000003,0.00033133431875,0.0,-0.00036766568124999997,-9.024231375e-05,-0.00017541568125000002,-0.00022491568125000003,-0.00028841568124999997
750.0,1.6533333333333333,0.00043275000000000003,0.00010517875,0.0002165,0.00030475,0.000361,-6.606835000000002e-07,-0.00038975,-9.766504499999999e-05,-0.0001905,-0.00024249999999999999,-0.00030975,14.2729605,3.4690055324999998,7.1406030000000005,10.0512645,11.906502,-0.021790663197000015,-12.8547345,-3.2211885141899996,-6.283071,-7.9981349999999996,-10.216174500000001,0.00043341068350000005,0.0001058394335,0.0002171606835,0.0003054106835,0.0003616606835,0.0,-0.0003890893165,-9.700436149999999e-05,-0.0001898393165,-0.0002418393165,-0.0003090893165
760.0,1.631578947368421,0.00046374999999999997,0.00012025,0.00024075,0.000334,0.0003905,1.4950940999999999e-06,-0.00041,-0.00010575,-0.00020600000000000002,-0.00026199999999999997,-0.00032875,15.2954025,3.9660855,7.9404164999999995,11.015988,12.879470999999999,0.049311193606199996,-13.52262,-3.4878465,-6.794292,-8.641284,-10.8428325,0.0004622549059,0.0001187549059,0.0002392549059,0.0003325049059,0.0003890049059,0.0,-0.0004114950941,-0.00010724509409999999,-0.00020749509410000001,-0.00026349509409999997,-0.0003302450941
770.0,1.6103896103896105,0.00049625,0.000138,0.000266,0.000368,0.00042225,5.35521675e-06,-0.00043225,-0.00011575,-0.00022375000000000002,-0.00028450000000000003,-0.0003505,16.3673175,4.551516,8.773212000000001,12.137376,13.9266495,0.17662575884850001,-14.2564695,-3.8176665,-7.3797225,-9.383379,-11.560191,0.00049089478325,0.00013264478325,0.00026064478325,0.00036264478325,0.00041689478324999997,0.0,-0.00043760521675000004,-0.00012110521674999999,-0.00022910521675,-0.00028985521675000005,-0.00035585521675000003
780.0,1.5897435897435896,0.0005355,0.000159,0.0002975,0.00040525,0.0004615,7.6299525e-06,-0.0004525,-0.0001275,-0.00024825,-0.00031225000000000003,-0.000375,17.661861000000002,5.2441379999999995,9.812145,13.365955500000002,15.221193,0.251651093355,-14.924355000000002,-4.205204999999999,-8.1877815,-10.2986295,-12.36825,0.0005278700475,0.00015137004749999998,0.00028987004750000004,0.00039762004750000003,0.0004538700475,0.0,-0.0004601299525,-0.00013512995250000002,-0.00025587995249999997,-0.0003198799525,-0.0003826299525
790.0,1.5696202531645569,0.00057375,0.00017749999999999998,0.0003275,0.0004445,0.0005025,1.09044055e-05,-0.00047875,-0.00014275,-0.00027424999999999997,-0.00034575,-0.00040275,18.9234225,5.854305,10.801605,14.660499000000002,16.573455000000003,0.359649102201,-15.7901325,-4.708180499999999,-9.045313499999999,-11.4035265,-13.283500499999999,0.0005628455945000001,0.00016659559449999997,0.0003165955945,0.0004335955945,0.0004915955945000001,0.0,-0.0004896544055,-0.0001536544055,-0.0002851544055,-0.0003566544055,-0.0004136544055
800.0,1.55,0.00061575,0.00019325,0.00035975000000000004,0.00048824999999999997,0.0005465,1.38209565e-05,-0.0005059999999999999,-0.00014974999999999998,-0.000299,-0.00037549999999999997,-0.00042975,20.3086665,6.3737715,11.865274500000002,16.1034615,18.024662999999997,0.455842787283,-16.688892000000003,-4.939054499999999,-9.861618,-12.384741,-14.174014499999998,0.0006019290435,0.0001794290435,0.00034592904350000007,0.0004744290435,0.0005326790435,0.0,-0.0005198209564999999,-0.00016357095649999998,-0.0003128209565,-0.00038932095649999994,-0.0004435709565
810.0,1.5308641975308641,0.0006525000000000001,0.00020975,0.000393,0.000522,0.0005845,1.68195195e-05,-0.0005282500000000001,-0.00015900000000000002,-0.000324,-0.00039975,-0.00045625,21.520755,6.9179745,12.961926000000002,17.216604,19.277979,0.554741392149,-17.4227415,-5.244138,-10.686168,-13.1845545,-15.0480375,0.0006356804805,0.0001929304805,0.0003761804805,0.0005051804805,0.0005676804804999999,0.0,-0.0005450695195000001,-0.0001758195195,-0.0003408195195,-0.0004165695195,-0.0004730695195
820.0,1.5121951219512195,0.0006867500000000001,0.00021425,0.0004135,0.000557,0.0006185,1.6239774000000002e-05,-0.0005542500000000001,-0.0001665,-0.000338,-0.00041575,-0.00048249999999999996,22.6503885,7.0663935,13.638057,18.370973999999997,20.399366999999998,0.5356202260680001,-18.2802735,-5.491503000000001,-11.147915999999999,-13.7122665,-15.913815,0.0006705102260000001,0.000198010226,0.00039726022600000005,0.000540760226,0.000602260226,0.0,-0.000570489774,-0.000182739774,-0.00035423977399999995,-0.00043198977399999997,-0.0004987397739999999
830.0,1.4939759036144578,0.0007182499999999999,0.00022150000000000002,0.000426,0.00057925,0.00064725,1.86165575e-05,-0.0005727500000000001,-0.00016825,-0.00035099999999999997,-0.00043024999999999997,-0.0005045,23.6893215,7.305513,14.050332000000001,19.104823500000002,21.3475995,0.614011299465,-18.890440500000004,-5.5492215,-11.576682,-14.1905055,-16.639419,0.0006996334424999999,0.00020288344250000002,0.0004073834425,0.0005606334425,0.0006286334425,0.0,-0.0005913665575000001,-0.0001868665575,-0.00036961655749999996,-0.00044886655749999996,-0.0005231165575
