,wavelength,energy,ems,blank,absorbance,smoothed_absorbance
0,600.0,2.066666666666667,0.004822,0.008911,0.2666992376264774,0.27083763328974736
1,604.0,2.052980132450331,0.004761,0.008911,0.2722282621934018,0.2736606900745715
2,608.0,2.039473684210526,0.0047,0.008789,0.271841606536499,0.2766288200850917
3,612.0,2.026143790849673,0.004272,0.008179,0.2820689641703604,0.2797420233213079
4,616.0,2.012987012987013,0.004028,0.00769,0.2808368779198507,0.28300029978322006
5,620.0,2.0,0.003845,0.007385,0.28345415551051856,0.28640364947082825
6,624.0,1.9871794871794872,0.00354,0.006958,0.29348116238578226,0.2899520723841325
7,628.0,1.9745222929936306,0.003296,0.006409,0.28880306855898863,0.2936455685231327
8,632.0,1.9620253164556962,0.003052,0.006104,0.30102999566398125,0.29748413788782896
9,636.0,1.949685534591195,0.002869,0.005798,0.3055476627729803,0.3014677804782212
10,640.0,1.9375,0.002686,0.005432,0.3058537529397487,0.30559649629430946
11,644.0,1.9254658385093169,0.002563,0.005188,0.3062513612277984,0.30987028533609373
12,648.0,1.9135802469135803,0.002441,0.005127,0.32229553802321065,0.31428914760357407
13,652.0,1.901840490797546,0.002441,0.005127,0.32229553802321065,0.3188530830967503
14,656.0,1.8902439024390243,0.00238,0.005127,0.33328636038388737,0.3235620918156226
15,660.0,1.878787878787879,0.002441,0.005249,0.33250879335095207,0.32841617376019094
16,664.0,1.8674698795180722,0.002563,0.005554,0.3358572692299948,0.33341532893045533
17,668.0,1.8562874251497006,0.002625,0.005798,0.34414890327700287,0.3385595573264156
18,672.0,1.8452380952380953,0.002686,0.005859,0.3387174896748202,0.343848858948072
19,676.0,1.834319526627219,0.002808,0.006287,0.3500463568924199,0.34928323379542436
20,680.0,1.8235294117647058,0.002991,0.006775,0.35509288651512527,0.35486268186847275
21,684.0,1.8128654970760234,0.003174,0.007263,0.3595091217425659,0.3605872031672325
22,688.0,1.802325581395349,0.003357,0.007751,0.36340639564091903,0.36622810542490447
23,692.0,1.7919075144508672,0.00354,0.008362,0.3733069011886081,0.37210849801844936
24,696.0,1.7816091954022988,0.003845,0.009155,0.37676200450026553,0.378010075015959
25,700.0,1.7714285714285714,0.004211,0.010193,0.38391678279173647,0.38432635980385554
26,704.0,1.7613636363636365,0.004578,0.01117,0.38737738477708494,0.3906365751687791
27,708.0,1.7514124293785311,0.004883,0.012146,0.3957465525024211,0.3970640163704597
28,712.0,1.7415730337078652,0.005249,0.013184,0.39997062158489993,0.40388959277627223
29,716.0,1.7318435754189945,0.005676,0.014526,0.40810365303994023,0.41056926988666387
30,720.0,1.7222222222222223,0.006226,0.016174,0.414608322428101,0.4176838048344616
31,724.0,1.712707182320442,0.006714,0.017761,0.42248607736029586,0.42499707314586715
32,728.0,1.7032967032967032,0.00708,0.019165,0.4324755659006019,0.43236864635094524
33,732.0,1.6939890710382515,0.007507,0.020752,0.4415935428736193,0.43973989072783676
34,736.0,1.684782608695652,0.008057,0.022583,0.4476082708847682,0.44765270008712726
35,740.0,1.6756756756756757,0.008728,0.02478,0.45318656445975924,0.45561985710177894
36,744.0,1.6666666666666667,0.009277,0.027039,0.4645830691886679,0.46397431498237146
37,748.0,1.6577540106951871,0.009766,0.029053,0.473474264150906,0.47232306637583965
38,752.0,1.648936170212766,0.010254,0.031006,0.48055242959289113,0.48080840583831924
39,756.0,1.6402116402116402,0.010742,0.033203,0.490092177368894,0.4895453166313453
40,760.0,1.631578947368421,0.011292,0.035584,0.4984838960910629,0.4980369808987649
41,764.0,1.6230366492146597,0.012024,0.038819,0.5089953759393424,0.5068208314011478
42,768.0,1.6145833333333333,0.012695,0.041748,0.5170029695854728,0.5157000027440307
43,772.0,1.6062176165803108,0.013199,0.044251,0.5253820606250903,0.5246423406522545
44,776.0,1.597938144329897,0.013611,0.04657,0.5342162039470524,0.533594512895241
45,780.0,1.5897435897435896,0.014084,0.049195,0.5431949485083187,0.5427597022188047
46,784.0,1.5816326530612246,0.014732,0.052491,0.5518231363582702,0.5519007074113808
47,788.0,1.5736040609137056,0.015473,0.056336,0.5612114821888594,0.5611393542529517
48,792.0,1.5656565656565657,0.016174,0.06012,0.5702015331402732,0.5702801891333271
49,796.0,1.5577889447236182,0.016846,0.063904,0.5790312468350896,0.5795347513164654
50,800.0,1.55,0.017372,0.067322,0.5883071888129661,0.5887025256643104
51,804.0,1.5422885572139304,0.017723,0.070191,0.5977441922990583,0.5979083561995413
52,808.0,1.5346534653465347,0.018234,0.073792,0.6071273308149996,0.6070864747774263
53,812.0,1.5270935960591132,0.018913,0.078064,0.6156903782104135,0.6162881785923516
54,816.0,1.5196078431372548,0.019722,0.08313,0.6248068260366262,0.6255666567917801
55,820.0,1.5121951219512195,0.020561,0.088685,0.6348059372782819,0.6349343355806144
56,824.0,1.5048543689320388,0.021218,0.093323,0.6432842462829655,0.644202794555693
57,828.0,1.497584541062802,0.021729,0.097779,0.6532058514375605,0.65338433070341
58,832.0,1.4903846153846154,0.022263,0.102356,0.6625296193173604,0.6626164620523304
59,836.0,1.4832535885167464,0.022904,0.1073,0.670688386952409,0.6718190647621097
60,840.0,1.4761904761904763,0.023842,0.114197,0.6803120113323948,0.6808992648332812
61,844.0,1.4691943127962086,0.025055,0.122498,0.6892345910420199,0.6899207022553593
62,848.0,1.4622641509433962,0.026352,0.131654,0.6986204768426691,0.6988594470006103
63,852.0,1.4553990610328638,0.027703,0.141297,0.7076061390399973,0.707772335483833
64,856.0,1.4485981308411215,0.028931,0.150514,0.7162134522416566,0.7165746223983582
65,860.0,1.441860465116279,0.030045,0.159486,0.7249503574790428,0.7252387792441441
66,864.0,1.4351851851851851,0.031266,0.169312,0.733615416301558,0.7337661162133408
67,868.0,1.4285714285714286,0.032616,0.180177,0.7422686530679707,0.7421719276807787
68,872.0,1.4220183486238531,0.034203,0.192506,0.7503800696924106,0.7501826215128188
