,wavelength,energy,ems,blank,absorbance,smoothed_absorbance
100,1000.0,1.24,0.046723,0.649357,1.1429528062737118,1.1337314465226807
101,1004.0,1.2350597609561753,0.047272,0.660099,1.1450050978572197,1.1355066181351532
102,1008.0,1.2301587301587302,0.046723,0.619999,1.1228602687536295,1.1369722445021615
103,1012.0,1.225296442687747,0.047272,0.632999,1.126799046955974,1.1381277815851583
104,1016.0,1.220472440944882,0.047821,0.644169,1.1293811674479846,1.1389793107075816
105,1020.0,1.2156862745098038,0.048401,0.657536,1.133065200794003,1.1395554045353284
106,1024.0,1.2109375,0.049072,0.666325,1.1328523493293585,1.1399815458640392
107,1028.0,1.206225680933852,0.049774,0.677677,1.1340202027054886,1.140250732652312
108,1032.0,1.2015503875968991,0.050446,0.688663,1.1351800145923274,1.1403403024950007
109,1036.0,1.196911196911197,0.051026,0.699772,1.1371650363446604,1.1401484729788423
110,1040.0,1.1923076923076923,0.051728,0.71088,1.1380706086293149,1.1397083611222947
111,1044.0,1.1877394636015326,0.052521,0.724308,1.1395902955562138,1.139115290976213
112,1048.0,1.183206106870229,0.053253,0.732853,1.1386727912982648,1.1383795596544233
113,1052.0,1.1787072243346008,0.054169,0.745853,1.138902422642472,1.1375553194493306
114,1056.0,1.1742424242424243,0.055146,0.755253,1.1365784425567242,1.136579997707896
115,1060.0,1.169811320754717,0.05603,0.765385,1.1354593242096986,1.135509976463427
116,1064.0,1.1654135338345866,0.056977,0.777592,1.135052205170848,1.1341866092384645
117,1068.0,1.1610486891385767,0.057709,0.785587,1.1339507392942405,1.132735163178317
118,1072.0,1.1567164179104477,0.058747,0.797489,1.1327390077811517,1.131193339988052
119,1076.0,1.1524163568773234,0.059693,0.808414,1.1317104201164925,1.129534201930613
120,1080.0,1.1481481481481481,0.060578,0.817814,1.1303396100083933,1.1278609362937444
121,1084.0,1.1439114391143912,0.061646,0.825504,1.1268142800395324,1.1261150283144357
122,1088.0,1.1397058823529411,0.062653,0.835026,1.1247581271585576,1.1242431480927937
123,1092.0,1.1355311355311355,0.063385,0.84058,1.12259255791804,1.1222549728133413
124,1096.0,1.1313868613138687,0.064301,0.848209,1.1202851492071724,1.1192077624959884
125,1100.0,1.1272727272727272,0.065186,0.858707,1.1196906708887457,1.1159565587165283
126,1104.0,1.1231884057971016,0.066102,0.86182,1.1152019685961592,1.112452889047415
127,1108.0,1.1191335740072201,0.0672,0.867313,1.110806582947878,1.1088015265944573
128,1112.0,1.1151079136690647,0.06839,0.868412,1.1037332123134882,1.1048507694985412
129,1116.0,1.1111111111111112,0.068543,0.861088,1.0990844282331222,1.1006647926811386
130,1120.0,1.1071428571428572,0.068787,0.857548,1.0957520693717973,1.096228635958907
131,1124.0,1.103202846975089,0.069764,0.862736,1.0922465471142546,1.0916535545307289
132,1128.0,1.099290780141844,0.071259,0.872684,1.088017290112953,1.0869464654872771
133,1132.0,1.0954063604240283,0.072297,0.873844,1.082313632219969,1.0821094446284911
134,1136.0,1.091549295774648,0.074769,0.891666,1.076480634729007,1.077096103483981
135,1140.0,1.087719298245614,0.07602,0.893742,1.0702843021334871,1.0719299852820887
136,1144.0,1.083916083916084,0.076386,0.88538,1.064115938876702,1.0664491316191682
137,1148.0,1.0801393728222997,0.078217,0.901066,1.0614554480851945,1.0607686764507889
138,1152.0,1.0763888888888888,0.079468,0.905827,1.0568529784549237,1.0549216615248045
139,1156.0,1.0726643598615917,0.081482,0.913151,1.0494809187040275,1.0489272526595277
140,1160.0,1.0689655172413792,0.0831,0.919987,1.0441806667482334,1.042806434161915
141,1164.0,1.0652920962199313,0.084778,0.921452,1.0361895501063414,1.0366356357264572
142,1168.0,1.0616438356164384,0.086213,0.921452,1.0288999592730186,1.030348335444485
143,1172.0,1.0580204778156996,0.087678,0.92432,1.0229317155222615,1.0239043952427607
144,1176.0,1.054421768707483,0.089203,0.926945,1.0166745057306346,1.0173704982078042
145,1180.0,1.0508474576271187,0.090424,0.926884,1.010741670779089,1.0107297526063344
146,1184.0,1.0472972972972974,0.091889,0.927738,1.004161820336884,1.004026789132347
147,1188.0,1.0437710437710437,0.093323,0.929447,0.9982359386152881,0.9974252973545542
148,1192.0,1.0402684563758389,0.095093,0.931522,0.9910445674360531,0.9908459524640747
149,1196.0,1.0367892976588629,0.096253,0.929081,0.9846393042869197,0.9842246256631652
150,1200.0,1.0333333333333334,0.097657,0.928288,0.9779793576259945,0.9775099046899935
151,1204.0,1.0299003322259137,0.099213,0.930729,0.9722546640158449,0.9707373760206097
152,1208.0,1.0264900662251655,0.100586,0.927494,0.9647735709076639,0.9638993627517574
153,1212.0,1.023102310231023,0.102356,0.925724,0.9563682176177113,0.9570285934261741
154,1216.0,1.019736842105263,0.104401,0.928165,0.9489205291074165,0.950144954546437
155,1220.0,1.0163934426229508,0.106293,0.927189,0.9406636058985571,0.9432150389125462
156,1224.0,1.0130718954248366,0.107789,0.924015,0.933104578571879,0.9362999662860353
157,1228.0,1.009771986970684,0.108857,0.92255,0.9281335518048122,0.9293789568632946
158,1232.0,1.0064935064935066,0.109681,0.915653,0.9215995212312906,0.9224500141664659
159,1236.0,1.0032362459546926,0.109742,0.903385,0.9155000044063408,0.9156403990395131
160,1240.0,1.0,0.109772,0.889957,0.9088774464284506,0.9089123795153384
161,1244.0,0.9967845659163987,0.110566,0.882633,0.9021585626806752,0.9021116827520452
162,1248.0,0.9935897435897436,0.112702,0.882816,0.893938572569791,0.8953145585932023
163,1252.0,0.9904153354632588,0.115021,0.888554,0.8879066872144321,0.8884389678120094
164,1256.0,0.9872611464968153,0.117341,0.893131,0.8814653786812148,0.8815694164164257
165,1260.0,0.9841269841269841,0.119568,0.896854,0.8751067845365355,0.8747426192952776
166,1264.0,0.9810126582278481,0.121857,0.903324,0.8699930669408635,0.867951689539473
167,1268.0,0.9779179810725552,0.123719,0.90546,0.8644328684737983,0.8612356810660516
168,1272.0,0.9748427672955975,0.125459,0.902225,0.8568130353429293,0.854522273539697
169,1276.0,0.9717868338557993,0.127778,0.900211,0.8478882292260199,0.8478286207081626
170,1280.0,0.96875,0.129853,0.900211,0.8408923278272216,0.841097162575414
171,1284.0,0.9657320872274143,0.131684,0.89539,0.8324792296474561,0.8343767268863992
172,1288.0,0.9627329192546584,0.133363,0.891788,0.825226267755359,0.8276477621281452
173,1292.0,0.9597523219814241,0.134706,0.890202,0.8201016254108606,0.820973789908594
174,1296.0,0.9567901234567902,0.13614,0.888859,0.8148471278865641,0.8143054164826159
175,1300.0,0.9538461538461539,0.137605,0.886662,0.8091238814826907,0.8076595338954583
176,1304.0,0.950920245398773,0.138612,0.881474,0.8034086769511197,0.8010865537036336
177,1308.0,0.9480122324159022,0.139924,0.874699,0.7959664182168056,0.7945787562492352
178,1312.0,0.9451219512195121,0.141419,0.869328,0.7886759060067954,0.7881448810224155
179,1316.0,0.9422492401215805,0.142915,0.863895,0.7813831467853471,0.781784493042994
180,1320.0,0.9393939393939394,0.144074,0.856876,0.7743323650895619,0.7754049986655454
181,1324.0,0.9365558912386707,0.145326,0.849857,0.7670025358534807,0.7690194717695169
182,1328.0,0.9337349397590361,0.145722,0.841557,0.7615584135672364,0.7626837925362348
183,1332.0,0.9309309309309309,0.146333,0.835148,0.7564211691689577,0.7564050601537351
184,1336.0,0.9281437125748503,0.146119,0.824162,0.751305895090548,0.7501258422470725
185,1340.0,0.9253731343283582,0.145936,0.810123,0.7443885239105215,0.7439158060003902
186,1344.0,0.9226190476190477,0.144349,0.789066,0.7376995509209885,0.7378040471290037
187,1348.0,0.9198813056379822,0.139588,0.751408,0.7310277297674124,0.7318259746353569
188,1352.0,0.9171597633136095,0.128236,0.678593,0.7235994125525973,0.7260048972629851
189,1356.0,0.9144542772861357,0.124604,0.650455,0.7176852722903588,0.720310314098061
190,1360.0,0.9117647058823529,0.105866,0.54578,0.7122611128153102,0.7146443949691872
191,1364.0,0.9090909090909091,0.119416,0.609074,0.7076075410319624,0.7089895855460461
192,1368.0,0.9064327485380117,0.10904,0.549931,0.7027223590328739,0.7033302338003646
193,1372.0,0.9037900874635568,0.092408,0.461672,0.6986239649259087,0.6976346855846352
194,1376.0,0.9011627906976745,0.060272,0.298098,0.694243459413366,0.691932577877097
195,1380.0,0.8985507246376812,0.039643,0.194154,0.6899798299302644,0.6863379964426005
196,1384.0,0.8959537572254336,0.049713,0.240296,0.6842765695056312,0.6808611542462925
197,1388.0,0.8933717579250721,0.062409,0.297182,0.6777752773340071,0.6754737179655383
198,1392.0,0.8908045977011494,0.06778,0.317141,0.6701508267616911,0.6702385433344061
199,1396.0,0.8882521489971347,0.087952,0.404116,0.6622603260057238,0.6650803025891643
200,1400.0,0.8857142857142857,0.104523,0.474367,0.6569026028326392,0.6599852032015174
201,1404.0,0.8831908831908832,0.108399,0.487734,0.6531577555939203,0.6549179231717097
202,1408.0,0.8806818181818182,0.123627,0.552372,0.6501183253241325,0.649873746384583
203,1412.0,0.8781869688385269,0.126618,0.559696,0.6454567538067806,0.6448422508696524
204,1416.0,0.8757062146892656,0.135621,0.59296,0.640698455320267,0.6398574724898698
205,1420.0,0.8732394366197183,0.146638,0.634342,0.6360769384957625,0.6349240737173956
206,1424.0,0.8707865168539326,0.153565,0.657719,0.6317481437284942,0.6300521538115506
207,1428.0,0.8683473389355743,0.157166,0.66486,0.6263716050927985,0.6252135270094207
208,1432.0,0.8659217877094972,0.160554,0.669254,0.6199698456242784,0.620405987018318
209,1436.0,0.8635097493036211,0.163728,0.673405,0.6141533798968668,0.6156348637420086
210,1440.0,0.8611111111111112,0.16739,0.680363,0.6090111780965868,0.6108302810097392
211,1444.0,0.8587257617728532,0.168122,0.67664,0.6047331200180972,0.606037901653153
212,1448.0,0.856353591160221,0.17035,0.677128,0.5993286348273192,0.6013076259273735
213,1452.0,0.8539944903581267,0.17685,0.697819,0.5961377259581964,0.596640001381656
214,1456.0,0.8516483516483516,0.179292,0.701542,0.5924927647398561,0.5920272413098612
215,1460.0,0.8493150684931506,0.179353,0.696354,0.589121429188177,0.5875047310490145
216,1464.0,0.8469945355191257,0.179109,0.688602,0.5848508706067141,0.5830742792611672
217,1468.0,0.8446866485013624,0.177949,0.677311,0.5804925771161564,0.5787861115903994
218,1472.0,0.842391304347826,0.18332,0.691837,0.5767939361453942,0.5745736583861986
219,1476.0,0.8401084010840109,0.182679,0.680973,0.5714412672700342,0.5703798240317257
220,1480.0,0.8378378378378378,0.184571,0.679874,0.5662649678170599,0.5661845649902247
221,1484.0,0.8355795148247979,0.185639,0.675907,0.5612177239216014,0.5619401397648756
222,1488.0,0.8333333333333334,0.187348,0.675297,0.5568457591540339,0.5577502878183103
223,1492.0,0.8310991957104558,0.188722,0.673649,0.5526111390487944,0.553655747322314
224,1496.0,0.8288770053475936,0.189118,0.668095,0.5481053551367667,0.5496903998270974
225,1500.0,0.8266666666666667,0.189027,0.662174,0.5444482825389616,0.5457835736037969
226,1504.0,0.824468085106383,0.189424,0.658756,0.5412895806094009,0.5419668827308612
227,1508.0,0.8222811671087533,0.189698,0.655155,0.5382813076962343,0.5382364478461138
228,1512.0,0.8201058201058201,0.190003,0.650333,0.5343753338938477,0.5345859453630231
229,1516.0,0.8179419525065963,0.190064,0.64484,0.530552104318593,0.5309813917849532
230,1520.0,0.8157894736842105,0.190187,0.639042,0.5263485744502949,0.5273406453048036
231,1524.0,0.8136482939632546,0.189973,0.633549,0.5230883287230508,0.5237066978403858
232,1528.0,0.8115183246073299,0.18982,0.628422,0.51990941149442,0.5200902574162107
233,1532.0,0.8093994778067886,0.189759,0.622257,0.515767407821186,0.5165072798462089
234,1536.0,0.8072916666666666,0.189668,0.617252,0.5124684410917499,0.5128624784633314
235,1540.0,0.8051948051948052,0.189454,0.612247,0.5094228866668384,0.5092811458035973
236,1544.0,0.8031088082901554,0.188905,0.606388,0.5065071451970744,0.5057463902890766
237,1548.0,0.8010335917312662,0.188416,0.600895,0.5036808106487234,0.5023041978648101
238,1552.0,0.7989690721649485,0.188111,0.594608,0.49981655586541995,0.49891717303361494
239,1556.0,0.7969151670951157,0.187776,0.588993,0.49647004987075816,0.4955706195168511
240,1560.0,0.7948717948717948,0.187257,0.583866,0.49387512454118787,0.4922936595740743
241,1564.0,0.7928388746803069,0.186921,0.578129,0.4903666591505964,0.4890315121081389
242,1568.0,0.7908163265306123,0.186402,0.572514,0.487335543378812,0.48580277295182095
243,1572.0,0.7888040712468194,0.185822,0.565617,0.4834253239262649,0.4825807346187219
244,1576.0,0.7868020304568528,0.185487,0.560062,0.47992262979538647,0.47939226451593375
245,1580.0,0.7848101265822784,0.185273,0.554935,0.47642998301943296,0.4762216440704407
246,1584.0,0.7828282828282829,0.185121,0.550846,0.4735745125078583,0.4730510113370384
247,1588.0,0.7808564231738035,0.184999,0.545597,0.4697025928000731,0.4699116615447786
248,1592.0,0.7788944723618091,0.184266,0.538761,0.465950941953704,0.4667987907951713
249,1596.0,0.7769423558897243,0.183778,0.533268,0.4626520026820353,0.4637247872817926
250,1600.0,0.775,0.18332,0.527714,0.4591887673820789,0.460657222654741
251,1604.0,0.773067331670823,0.18271,0.523075,0.4568016461159554,0.45759404989865454
252,1608.0,0.7711442786069652,0.182191,0.517582,0.45345224484087887,0.45453642378389536
253,1612.0,0.7692307692307693,0.181367,0.511356,0.45016508673825917,0.45153544185777417
254,1616.0,0.7673267326732673,0.180329,0.504948,0.44718108203456186,0.44858691215063184
255,1620.0,0.7654320987654321,0.178864,0.499331,0.4458655904169122,0.44567291316194524
256,1624.0,0.7635467980295566,0.177766,0.493471,0.4434129351507008,0.4427968331736598
257,1628.0,0.7616707616707616,0.176484,0.487551,0.44131471307460624,0.44002565610434136
258,1632.0,0.7598039215686274,0.175508,0.48163,0.43841661338478666,0.4373191353328254
259,1636.0,0.7579462102689487,0.174226,0.475222,0.4357835718270109,0.43468775104211066
260,1640.0,0.7560975609756098,0.172639,0.468447,0.4335215502882488,0.4321645531583944
261,1644.0,0.754257907542579,0.170259,0.459536,0.43120946136047467,0.42968492516782447
262,1648.0,0.7524271844660194,0.167054,0.448366,0.4287757932283356,0.42746442158826153
263,1652.0,0.7506053268765133,0.16269,0.433535,0.42566330538670116,0.42541010081982866
264,1656.0,0.748792270531401,0.156159,0.413698,0.4231164021009177,0.4235689487625794
265,1660.0,0.7469879518072289,0.147523,0.388247,0.4202483730725277,0.4216465894394644
266,1664.0,0.7451923076923077,0.135987,0.355898,0.41782815451193356,0.41976224597203315
267,1668.0,0.7434052757793765,0.122193,0.318117,0.41554055074782736,0.41780092635634386
268,1672.0,0.7416267942583732,0.107026,0.277102,0.4131503659733162,0.4158236286738972
269,1676.0,0.7398568019093079,0.091187,0.23523,0.41155978067173904,0.4139000569912157
270,1680.0,0.7380952380952381,0.076325,0.196229,0.41009637768422813,0.41203021130828144
271,1684.0,0.7363420427553444,0.06308,0.161744,0.40893649454339576,0.4102140916250945
272,1688.0,0.7345971563981043,0.051605,0.132081,0.40814856597212135,0.4084516979416549
273,1692.0,0.7328605200945626,0.042237,0.10785,0.40712708578674417,0.4067430302579626
274,1696.0,0.7311320754716981,0.034699,0.088318,0.40573226678729046,0.4050880885740176
