wavelength,energy,-10_deltaA,-2_deltaA,-4_deltaA,-6_deltaA,-8_deltaA,0_deltaA,10_deltaA,2_deltaA,4_deltaA,6_deltaA,8_deltaA,-10_mdeg,-2_mdeg,-4_mdeg,-6_mdeg,-8_mdeg,0_mdeg,10_mdeg,2_mdeg,4_mdeg,6_mdeg,8_mdeg,-10_deltaA_diff,-2_deltaA_diff,-4_deltaA_diff,-6_deltaA_diff,-8_deltaA_diff,0_deltaA_diff,10_deltaA_diff,2_deltaA_diff,4_deltaA_diff,6_deltaA_diff,8_deltaA_diff
850.0,1.4588235294117646,0.0005096875,-9.227141312500001e-05,1.4074036625e-05,0.00037049999999999995,0.00065375,-0.0002585625,-0.000742125,-0.0003574375,-0.0003533125,-0.0006486875,-0.0005928125,16.810513125,-3.04329574768875,0.46418987596575,12.219831,21.5619825,-8.527908374999999,-24.47676675,-11.789003625,-11.652952875,-21.395011124999996,-19.552141875000004,0.00076825,0.00016629108687499998,0.000272636536625,0.0006290625,0.0009123125,0.0,-0.00048356249999999994,-9.8875e-05,-9.475e-05,-0.00039012499999999996,-0.00033425
860.0,1.441860465116279,0.0005355625,-8.26326825e-05,5.3091488125e-05,0.0003765,0.0006963125,-0.0002538125,-0.00075225,-0.00034293750000000003,-0.0003523125,-0.000636625,-0.000583125,17.663922375,-2.725391134215,1.75106346133875,12.417723,22.965778874999998,-8.371243875,-24.8107095,-11.310764625000001,-11.619970875,-20.99716575,-19.23262875,0.000789375,0.00017117981750000002,0.00030690398812500004,0.0006303125,0.000950125,0.0,-0.0004984375,-8.912500000000001e-05,-9.849999999999995e-05,-0.0003828125,-0.00032931249999999996
870.0,1.4252873563218391,0.00056675,-5.2677500625e-05,9.457946375e-05,0.000373125,0.0007075625000000001,-0.0002655,-0.000770125,-0.0003376875,-0.0003101875,-0.0006273124999999999,-0.0006028125,18.6925485,-1.73740932561375,3.1194198734025,12.30640875,23.336826375,-8.756720999999999,-25.40026275,-11.137609125,-10.230604125,-20.690020875000002,-19.881961875000002,0.00083225,0.000212822499375,0.00036007946375,0.000638625,0.0009730625000000001,0.0,-0.000504625,-7.218749999999999e-05,-4.468750000000002e-05,-0.00036181249999999994,-0.00033731250000000005
880.0,1.4090909090909092,0.000606625,-3.5834858125e-05,0.00011956249999999999,0.0003851875,0.00070075,-0.00022725000000000002,-0.0007565625,-0.000302875,-0.00032450000000000003,-0.0006029375,-0.00060425,20.00770575,-1.18190529067875,3.943410375,12.704254125,23.1121365,-7.4951595,-24.952944374999998,-9.989423250000002,-10.702659,-19.886084625000002,-19.9293735,0.000833875,0.000191415141875,0.0003468125,0.0006124375,0.000928,0.0,-0.0005293124999999999,-7.562499999999995e-05,-9.725e-05,-0.00037568749999999994,-0.00037699999999999995
890.0,1.3932584269662922,0.0006286250000000001,3.5482225625000002e-06,0.0001405,0.00041225,0.000701375,-0.000182125,-0.0007304375000000001,-0.000269375,-0.00030325,-0.0005660624999999999,-0.0005983125000000001,20.73330975,0.117027476556375,4.633971,13.5968295,23.13275025,-6.006846749999999,-24.091289625,-8.88452625,-10.0017915,-18.669873375,-19.733542874999998,0.0008107500000000001,0.0001856732225625,0.000322625,0.0005943750000000001,0.0008835,0.0,-0.0005483125000000001,-8.724999999999998e-05,-0.00012112500000000003,-0.00038393749999999995,-0.0004161875000000001
900.0,1.3777777777777778,0.0006369375,2.2241811625e-05,0.00014649999999999998,0.00041624999999999995,0.0006825,-0.000157,-0.0007197499999999999,-0.00026425,-0.0002864375,-0.000540875,-0.0006015625000000001,21.007472625000002,0.73357943101575,4.831863,13.7287575,22.510215,-5.178174,-23.738794499999997,-8.7154935,-9.447281625,-17.839139250000002,-19.840734375000004,0.0007939375,0.000179241811625,0.00030349999999999995,0.00057325,0.0008395,0.0,-0.0005627499999999999,-0.00010725,-0.00012943750000000002,-0.000383875,-0.0004445625000000001
910.0,1.3626373626373627,0.0006243749999999999,2.7326456325e-05,0.000179375,0.00043337499999999995,0.0006628125,-0.00015125,-0.000704375,-0.000257,-0.00029037500000000005,-0.0005401875,-0.0005913125,20.59313625,0.90128118251115,5.91614625,14.293574249999999,21.860881875000004,-4.9885275,-23.23169625,-8.476374,-9.57714825,-17.816464124999996,-19.502668874999998,0.000775625,0.00017857645632499998,0.00033062499999999997,0.000584625,0.0008140625,0.0,-0.000553125,-0.00010575000000000002,-0.00013912500000000006,-0.00038893749999999996,-0.0004400625
920.0,1.3478260869565217,0.0006385,3.1700848375e-05,0.0001605625,0.0004123125,0.0006570625,-0.00015525,-0.0007348750000000001,-0.000239875,-0.00030450000000000003,-0.0005411249999999999,-0.00057225,21.059007,1.04555738110425,5.2956723750000005,13.598890875,21.671235375000002,-5.1204555,-24.237647250000002,-7.91155725,-10.043019000000001,-17.847384749999996,-18.8739495,0.00079375,0.00018695084837500002,0.0003158125,0.0005675625,0.0008123125,0.0,-0.0005796250000000001,-8.462499999999998e-05,-0.00014925000000000002,-0.00038587499999999993,-0.00041699999999999994
930.0,1.3333333333333333,0.0006379375,5.1987011375000004e-05,0.000175625,0.0004098125,0.0006736250000000001,-0.000138875,-0.0007073125,-0.00021550000000000003,-0.0002839375,-0.0005217500000000001,-0.000551625,21.040454625,1.71463560917025,5.79246375,13.516435874999999,22.21749975,-4.5803752499999995,-23.328580875,-7.107621,-9.364826625,-17.2083585,-18.19369575,0.0007768125,0.000190862011375,0.0003145,0.0005486875,0.0008125000000000001,0.0,-0.0005684375,-7.662500000000003e-05,-0.0001450625,-0.0003828750000000001,-0.00041275000000000003
940.0,1.3191489361702127,0.000646625,8.0622645625e-05,0.00021381249999999997,0.0004376875,0.000695375,-8.143908187499999e-05,-0.0006546875,-0.00017775,-0.0002618125,-0.000473,-0.0005056875,21.32698575,2.65909609800375,7.051963875,14.435809124999999,22.934858249999998,-2.68602379840125,-21.592903125,-5.862550499999999,-8.635099875,-15.600486,-16.678585125,0.0007280640818749999,0.00016206172749999999,0.00029525158187499996,0.000519126581875,0.0007768140818750001,0.0,-0.0005732484181250001,-9.631091812500002e-05,-0.000180373418125,-0.000391560918125,-0.00042424841812499996
