,wavelength,energy,ems,blank,absorbance,smoothed_absorbance
0,400.0,3.1,0.001343,0.024719,1.2649548848456997,1.3087704653839474
1,404.0,3.0693069306930694,0.001709,0.032349,1.277118797208419,1.2850553440128658
2,408.0,3.0392156862745097,0.002197,0.039795,1.2579984521175,1.2616556131773942
3,412.0,3.0097087378640777,0.002747,0.047486,1.2377069287529188,1.2385712728775327
4,416.0,2.980769230769231,0.003418,0.056824,1.2207597432792805,1.2158023231132813
5,420.0,2.9523809523809526,0.00415,0.066224,1.202967312344592,1.19334876388464
6,424.0,2.9245283018867925,0.005005,0.075928,1.1809978785735322,1.171210595191609
7,428.0,2.897196261682243,0.005859,0.085938,1.1663617442997476,1.149387817034188
8,432.0,2.8703703703703702,0.007019,0.096314,1.1374141774312032,1.127880429412377
9,436.0,2.8440366972477062,0.008362,0.107911,1.1107555539041651,1.1066884323261763
10,440.0,2.8181818181818183,0.009888,0.121583,1.0897643974360356,1.0858118257755855
11,444.0,2.7927927927927927,0.011963,0.140199,1.0689048132064112,1.065250609760605
12,448.0,2.767857142857143,0.01416,0.158631,1.0493248086527842,1.0450047842812342
13,452.0,2.743362831858407,0.015991,0.171754,1.03103123690956,1.0250743493374739
14,456.0,2.719298245614035,0.017883,0.183167,1.0104068558348138,1.0054593049293237
15,460.0,2.6956521739130435,0.019714,0.193727,0.9924154009417743,0.9861596510567834
16,464.0,2.6724137931034484,0.021729,0.204286,0.973198864934872,0.9671753877198532
17,468.0,2.6495726495726495,0.023621,0.215211,0.9595661858795279,0.9485065149185332
18,472.0,2.6271186440677967,0.026123,0.227235,0.93945217422348,0.9301530326528233
19,476.0,2.6050420168067228,0.028931,0.240052,0.9189418833610024,0.9121149409227236
20,480.0,2.5833333333333335,0.032105,0.252687,0.8960102250734447,0.8943922397282338
21,484.0,2.56198347107438,0.035828,0.270388,0.8777648478757429,0.8769849290693916
22,488.0,2.540983606557377,0.040039,0.289675,0.859427793480499,0.8573418231730533
23,492.0,2.5203252032520327,0.044556,0.309267,0.8414273862796675,0.8390982429220486
24,496.0,2.5,0.05011,0.330996,0.8198983427298456,0.8213183301442992
25,500.0,2.48,0.055786,0.353029,0.8012851600129616,0.8040216302729324
26,504.0,2.4603174603174605,0.061768,0.378847,0.7877003130771472,0.78735984895802
27,508.0,2.440944881889764,0.067994,0.402102,0.7718656423150572,0.771335734184901
28,512.0,2.421875,0.07428,0.426699,0.7592497299922001,0.7558350284055217
29,516.0,2.4031007751937983,0.081849,0.453127,0.7432065630615114,0.7411658918598989
30,520.0,2.3846153846153846,0.091187,0.483583,0.724538097254046,0.7268518209877493
31,524.0,2.366412213740458,0.100342,0.513065,0.7086896361287476,0.7129368049922528
32,528.0,2.3484848484848486,0.109498,0.538761,0.691989963559398,0.6996087657506641
33,532.0,2.330827067669173,0.118714,0.57111,0.6822178260890441,0.6868619692894602
34,536.0,2.3134328358208953,0.12787,0.597477,0.669552526509744,0.6747963246314664
35,540.0,2.2962962962962963,0.136292,0.619267,0.6574075730097055,0.6634417565554163
36,544.0,2.2794117647058822,0.144471,0.641544,0.6474457687205002,0.6526504308095067
37,548.0,2.2627737226277373,0.151856,0.658695,0.6372524107731308,0.6427106177131497
38,552.0,2.246376811594203,0.158814,0.674381,0.6280165416529067,0.6336701598569511
39,556.0,2.2302158273381294,0.16504,0.690372,0.6214939540513185,0.6255914933345028
40,560.0,2.2142857142857144,0.171082,0.711124,0.6187410174132377,0.6182235399217852
41,564.0,2.198581560283688,0.176637,0.72443,0.6129147468992977,0.6116527946565202
42,568.0,2.183098591549296,0.182313,0.736698,0.606471853290818,0.6056640515829024
43,572.0,2.167832167832168,0.187989,0.74976,0.6007898292439657,0.6003145316078317
44,576.0,2.1527777777777777,0.193543,0.762882,0.5956798994341979,0.5956269904477541
45,580.0,2.1379310344827585,0.19867,0.775455,0.5914243087984774,0.5916284807493933
46,584.0,2.1232876712328768,0.204041,0.788456,0.5870600190891961,0.5881162948787011
47,588.0,2.108843537414966,0.208924,0.800724,0.5834945136320167,0.5849981684953359
48,592.0,2.0945945945945947,0.213441,0.813663,0.5811667206405369,0.5825490021711233
49,596.0,2.0805369127516777,0.217286,0.82526,0.5795590504485078,0.5806484681234205
50,600.0,2.066666666666667,0.220643,0.835819,0.5784220855755413,0.5795416496155701
51,604.0,2.052980132450331,0.223939,0.846745,0.577622906296221,0.578915065876768
52,608.0,2.039473684210526,0.226808,0.856998,0.5773214394192614,0.5786270304084998
53,612.0,2.026143790849673,0.229127,0.866215,0.5775494311642002,0.5787214271203793
54,616.0,2.012987012987013,0.230958,0.875919,0.5789309368651188,0.5789149474632626
55,620.0,2.0,0.232545,0.883244,0.5795736898047872,0.5794913904251628
56,624.0,1.9871794871794872,0.233521,0.891178,0.5816385150330519,0.5802303932366135
57,628.0,1.9745222929936306,0.233094,0.900089,0.5867543595891846,0.581092369295015
58,632.0,1.9620253164556962,0.234986,0.907902,0.5869969841601488,0.582159154921134
59,636.0,1.949685534591195,0.238709,0.916874,0.5844408640813117,0.5833940114605901
60,640.0,1.9375,0.240113,0.92548,0.5859513640023726,0.5847493071000972
61,644.0,1.9254658385093169,0.240235,0.93195,0.5887563323348759,0.5862422853974852
62,648.0,1.9135802469135803,0.241578,0.935551,0.5880100858540978,0.5881192591098106
63,652.0,1.901840490797546,0.242982,0.944462,0.5896103865228053,0.590073208622289
64,656.0,1.8902439024390243,0.243348,0.954227,0.5934239195604036,0.5921200899447019
65,660.0,1.878787878787879,0.245118,0.967045,0.5960714793880737,0.5942863732650492
66,664.0,1.8674698795180722,0.247132,0.977909,0.5973694592309997,0.5965662171289196
67,668.0,1.8562874251497006,0.247621,0.984318,0.599347953890675,0.5989168068280711
68,672.0,1.8452380952380953,0.24817,1.00068,0.6055459391838021,0.6012929576313628
69,676.0,1.834319526627219,0.247621,1.00495,0.6083569813960339,0.6036527002656433
70,680.0,1.8235294117647058,0.246705,1.00867,0.611571152697328,0.6061953969607587
71,684.0,1.8128654970760234,0.247865,1.0088,0.6095898674103646,0.608821328642524
72,688.0,1.802325581395349,0.246705,1.00825,0.611390279202062,0.6114588290706272
73,692.0,1.7919075144508672,0.245118,1.00391,0.6123195758711595,0.6140940123084931
74,696.0,1.7816091954022988,0.243104,0.995182,0.6121104075468189,0.6167286625706937
75,700.0,1.7714285714285714,0.240907,0.997196,0.6169311083586666,0.6193040147528555
76,704.0,1.7613636363636365,0.238465,0.99213,0.6191439362602489,0.6219491263683103
77,708.0,1.7514124293785311,0.234681,0.986454,0.6235989080603592,0.6246770867940428
78,712.0,1.7415730337078652,0.230409,0.979252,0.6283950281650468,0.6275390055925332
79,716.0,1.7318435754189945,0.226991,0.972172,0.6317344704636045,0.6306576729850795
80,720.0,1.7222222222222223,0.223268,0.962162,0.6344217186566543,0.6339088330335693
81,724.0,1.712707182320442,0.220704,0.958805,0.637920085828267,0.6371618842374188
82,728.0,1.7032967032967032,0.216737,0.951908,0.6426619190050928,0.640545336959644
83,732.0,1.6939890710382515,0.212647,0.935734,0.6434931497868104,0.6441172444481537
84,736.0,1.684782608695652,0.207887,0.927616,0.6495408989448703,0.6477498625710182
85,740.0,1.6756756756756757,0.20337,0.91663,0.6539071783547743,0.6515367124414336
86,744.0,1.6666666666666667,0.198609,0.902103,0.6572572023638201,0.6555167318498081
87,748.0,1.6577540106951871,0.19391,0.886784,0.6602176422972073,0.6596636485686416
88,752.0,1.648936170212766,0.188783,0.871464,0.6642865679044272,0.6639748409429157
89,756.0,1.6402116402116402,0.182984,0.853397,0.6687379948551941,0.6684359947392486
90,760.0,1.631578947368421,0.176576,0.83466,0.6745779265360379,0.6731889170263045
91,764.0,1.6230366492146597,0.172791,0.817631,0.6750362310739173,0.6781582916525838
92,768.0,1.6145833333333333,0.168214,0.801395,0.6779844903586345,0.6833723612649549
93,772.0,1.6062176165803108,0.162538,0.783329,0.6829892935288273,0.6886103831926692
94,776.0,1.597938144329897,0.156861,0.765812,0.6886071879630891,0.693976818642168
95,780.0,1.5897435897435896,0.151185,0.748539,0.694705728401894,0.6994582846827616
96,784.0,1.5816326530612246,0.145753,0.736332,0.7034561722367954,0.7049332000318944
97,788.0,1.5736040609137056,0.140138,0.719242,0.7103191249050043,0.7105654485771081
98,792.0,1.5656565656565657,0.134828,0.701725,0.716386856825304,0.7162664659654977
99,796.0,1.5577889447236182,0.129579,0.684269,0.7226922412012031,0.7221194998116406
100,800.0,1.55,0.124451,0.667362,0.7293630833884872,0.7281191258563308
101,804.0,1.5422885572139304,0.11969,0.650578,0.7352415060764734,0.7342324073885008
102,808.0,1.5346534653465347,0.115052,0.634586,0.7415963140228701,0.7404165787990452
103,812.0,1.5270935960591132,0.110779,0.620121,0.748018998240068,0.7466760955045233
104,816.0,1.5196078431372548,0.106629,0.605595,0.754306944545363,0.7530086158036479
105,820.0,1.5121951219512195,0.102723,0.591923,0.760597521048398,0.7593280871810798
