,wavelength,energy,ems,blank,absorbance,smoothed_absorbance
72,760.0,1.631578947368421,0.003571,0.037171,1.0174143947512089,1.0150176888182136
73,765.0,1.6209150326797386,0.003937,0.041382,1.0216460615823555,1.0206828631149651
74,770.0,1.6103896103896105,0.004211,0.044922,1.0280738420914175,1.0271247795467566
75,775.0,1.6,0.004425,0.047974,1.0350926557627587,1.033853324476942
76,780.0,1.5897435897435896,0.004669,0.05127,1.0406394435095936,1.040442137148753
77,785.0,1.5796178343949046,0.005005,0.055786,1.047121140677552,1.0473848731012132
78,790.0,1.5696202531645569,0.005341,0.060913,1.0570874113100102,1.0545615464652578
79,795.0,1.559748427672956,0.005707,0.065857,1.0621940707549518,1.0620898986603897
80,800.0,1.55,0.005981,0.07013,1.0691300364866754,1.069856892588699
81,805.0,1.5403726708074534,0.006195,0.073914,1.076685394893763,1.0773676135734922
82,810.0,1.5308641975308641,0.0065,0.079041,1.084939069518379,1.0852426195763363
83,815.0,1.521472392638037,0.006897,0.085389,1.0927417015268202,1.0934053945133855
84,820.0,1.5121951219512195,0.007324,0.092347,1.1006744558129975,1.1013793823428701
85,825.0,1.503030303030303,0.00769,0.098328,1.1067508658633174,1.1094366759007543
86,830.0,1.4939759036144578,0.007965,0.103943,1.1156094671259424,1.1174372839703488
87,835.0,1.4850299401197604,0.008301,0.110291,1.1234096605939894,1.1255043519277035
88,840.0,1.4761904761904763,0.008759,0.118714,1.1320474121927093,1.1332375456494514
89,845.0,1.467455621301775,0.009399,0.129945,1.140677923853319,1.141257724871591
90,850.0,1.4588235294117646,0.010071,0.142335,1.1502391097233915,1.1492235654035292
91,855.0,1.4502923976608186,0.010742,0.154847,1.158817647729743,1.157244790861513
92,860.0,1.441860465116279,0.011322,0.166261,1.1668672377499592,1.1652120951782887
93,865.0,1.4335260115606936,0.011994,0.179383,1.1748172383756414,1.1729839797490018
94,870.0,1.4252873563218391,0.012756,0.194337,1.1828409836266345,1.1808826211548817
95,875.0,1.417142857142857,0.013702,0.212525,1.1906260616661624,1.1886925633259926
96,880.0,1.4090909090909092,0.01474,0.232484,1.1978955857424374,1.1964688650191426
97,885.0,1.4011299435028248,0.015808,0.254335,1.206529201948801,1.2042401103088078
98,890.0,1.3932584269662922,0.017304,0.283022,1.2136736891895294,1.211915005701657
99,895.0,1.3854748603351956,0.018036,0.3006,1.2218487496163561,1.2194754023470478
100,900.0,1.3777777777777778,0.018158,0.308168,1.2297195280550388,1.2271134295064636
