wavelength,energy,-2_absorption,-4_absorption,0_absorption,2_absorption,4_absorption,-2_abs_diff,-4_abs_diff,0_abs_diff,2_abs_diff,4_abs_diff
504.0,2.4603174603174605,0.23528808032762627,0.24144877280498922,0.235897540344586,0.23530548944138951,0.23508456069390427,-0.0006094600169597175,0.005551232460403233,0.0,-0.0005920509031964727,-0.0008129796506817222
508.0,2.440944881889764,0.2359319047527686,0.2423628235800881,0.2368207275234,0.23563251854106015,0.2359704660703521,-0.0008888227706314034,0.005542096056688095,0.0,-0.0011882089823398445,-0.0008502614530478958
512.0,2.421875,0.23677563349149877,0.2431669560078087,0.23779543500140998,0.23622333689626873,0.23668260639834937,-0.0010198015099112112,0.005371521006398705,0.0,-0.0015720981051412508,-0.0011128286030606116
516.0,2.4031007751937983,0.2374059870730174,0.24425657084307284,0.23807923652400476,0.23742018054787728,0.23713652609421731,-0.0006732494509873455,0.006177334319068084,0.0,-0.0006590559761274761,-0.0009427104297874411
520.0,2.3846153846153846,0.23819688514128967,0.24518568517170958,0.2380096829249374,0.23824770279511043,0.23769333041219332,0.00018720221635226686,0.007176002246772173,0.0,0.00023801987017302295,-0.00031635251274408915
524.0,2.366412213740458,0.23904936123510856,0.24593513643830978,0.23823682065435325,0.23854597017985646,0.23818692551230147,0.0008125405807553054,0.007698315783956522,0.0,0.00030914952550320507,-4.989514205178125e-05
528.0,2.3484848484848486,0.239951924655188,0.24665404382837375,0.2387040144668866,0.239062739146652,0.23900819912298066,0.0012479101883013932,0.007950029361487143,0.0,0.0003587246797653876,0.0003041846560940531
532.0,2.330827067669173,0.2407228642579904,0.24760422398288418,0.2393396769552223,0.23953805684470053,0.2401442401484113,0.0013831873027680963,0.008264547027661884,0.0,0.0001983798894782396,0.0008045631931890007
536.0,2.3134328358208953,0.24132846810735087,0.24835271403582726,0.24061784537006337,0.24050027155480058,0.24098511806202327,0.0007106227372875029,0.007734868665763894,0.0,-0.00011757381526278365,0.00036727269195990786
540.0,2.2962962962962963,0.241767386801655,0.2489558119912898,0.24202569274940222,0.24152464572489363,0.24098963144040453,-0.00025830594774722826,0.006930119241887578,0.0,-0.0005010470245085941,-0.0010360613089976933
544.0,2.2794117647058822,0.24232403584483508,0.24964734330940708,0.24304793534843183,0.24198731145722374,0.24125839159634044,-0.0007238995035967477,0.006599407960975245,0.0,-0.00106062389120809,-0.0017895437520913937
548.0,2.2627737226277373,0.24310634394866182,0.2504451954500859,0.24367319673087495,0.2416614257147136,0.24207706201075085,-0.0005668527822131342,0.00677199871921097,0.0,-0.0020117710161613456,-0.0015961347201240983
552.0,2.246376811594203,0.24366540694197658,0.2508258673412209,0.24422889246399415,0.24180165889028604,0.2425096850742503,-0.0005634855220175705,0.006596974877226769,0.0,-0.0024272335737081097,-0.0017192073897438487
556.0,2.2302158273381294,0.2442133207815902,0.2513882994858738,0.245002172357214,0.24129954085109562,0.24306345511130734,-0.0007888515756238057,0.006386127128659824,0.0,-0.003702631506118381,-0.0019387172459066626
560.0,2.2142857142857144,0.2453418787600592,0.25237160662655533,0.24556624206188404,0.24198935049995307,0.24326084271392556,-0.0002243633018248481,0.00680536456467129,0.0,-0.0035768915619309727,-0.002305399347958481
564.0,2.198581560283688,0.2462152311250354,0.2529795294977548,0.24601811320313205,0.24322061002231066,0.24363132476733274,0.00019711792190335586,0.006961416294622769,0.0,-0.0027975031808213924,-0.002386788435799314
568.0,2.183098591549296,0.2470512912187981,0.25332750890958144,0.2465609359986456,0.244114414086249,0.24426558511620255,0.0004903552201525052,0.006766572910935853,0.0,-0.002446521912396582,-0.002295350882443037
572.0,2.167832167832168,0.24764200414613557,0.25391648077675577,0.24723310208333493,0.24426644721076674,0.24460238640776977,0.00040890206280064234,0.006683378693420838,0.0,-0.0029666548725681974,-0.002630715675565165
576.0,2.1527777777777777,0.2470115863740041,0.25242822652586994,0.24628165612117514,0.24147767157546451,0.24471684265965266,0.0007299302528289697,0.0061465704046947955,0.0,-0.004803984545710627,-0.0015648134615224851
580.0,2.1379310344827585,0.24754925122354865,0.2535172221746895,0.2468160271708537,0.24242070765843748,0.24414783994913192,0.0007332240526949363,0.006701195003835814,0.0,-0.004395319512416229,-0.002668187221721796
584.0,2.1232876712328768,0.24838566580503363,0.25443824347598687,0.24737311830978514,0.2425681811948177,0.24399232266902193,0.0010125474952484836,0.0070651251662017245,0.0,-0.004804937114967434,-0.0033807956407632123
588.0,2.108843537414966,0.2491310984059829,0.2552314692531452,0.24814610617267463,0.24358921738129413,0.2444043465040706,0.0009849922333082795,0.007085363080470586,0.0,-0.004556888791380498,-0.0037417596686040167
592.0,2.0945945945945947,0.2497401549342122,0.255748044643727,0.2491317697061488,0.2447596141362367,0.24508596550498263,0.0006083852280633906,0.006616274937578215,0.0,-0.004372155569912106,-0.004045804201166181
596.0,2.0805369127516777,0.25053282523293063,0.25639941837349767,0.2498464017916029,0.24552891238829933,0.24559047209250529,0.0006864234413277437,0.006553016581894777,0.0,-0.004317489403303565,-0.004255929699097605
600.0,2.066666666666667,0.25110774978770767,0.2569876961814306,0.25054744407992713,0.24579854755215935,0.24609753707397464,0.0005603057077805396,0.006440252101503452,0.0,-0.004748896527767776,-0.0044499070059524914
604.0,2.052980132450331,0.25152813924027484,0.2578934622695952,0.2512385588220776,0.2459168803313494,0.24640466543925643,0.0002895804181972661,0.006654903447517624,0.0,-0.005321678490728177,-0.004833893382821142
608.0,2.039473684210526,0.2519731764263735,0.2589273155986245,0.2517023005534411,0.24616781039115843,0.24629208407126013,0.0002708758729323968,0.007225015045183358,0.0,-0.00553449016228269,-0.005410216482180985
612.0,2.026143790849673,0.25236185663554256,0.25976665408021615,0.25202743108190884,0.2461239710755203,0.2462342971925855,0.0003344255536337215,0.007739222998307316,0.0,-0.005903460006388528,-0.005793133889323343
616.0,2.012987012987013,0.2527793827755611,0.2600993573761303,0.2525632971499463,0.24474950143575303,0.24691942081881768,0.0002160856256148147,0.007536060226184027,0.0,-0.007813795714193272,-0.005643876331128617
620.0,2.0,0.2532731097586036,0.2605392899935173,0.25309966698097486,0.24461061769635517,0.24728394958131283,0.0001734427776287628,0.007439623012542418,0.0,-0.008489049284619687,-0.005815717399662024
624.0,1.9871794871794872,0.2536279404125299,0.260944513763973,0.2533506696918433,0.24572889292208044,0.24713312508178653,0.0002772707206866176,0.007593844072129707,0.0,-0.007621776769762834,-0.006217544610056747
628.0,1.9745222929936306,0.25380956255955933,0.26129662360669026,0.253537314352694,0.24590410579052802,0.24725559675725073,0.00027224820686533313,0.0077593092539962605,0.0,-0.007633208562165983,-0.00628171759544327
632.0,1.9620253164556962,0.25408615170758164,0.2615976638502575,0.25373601728438877,0.24666283068161632,0.24723834149280544,0.0003501344231928716,0.00786164656586874,0.0,-0.007073186602772452,-0.006497675791583335
636.0,1.949685534591195,0.25445317554216884,0.2621468243919345,0.2541128224326179,0.24784570859074528,0.2472891170779492,0.00034035310955093934,0.008034001959316583,0.0,-0.006267113841872618,-0.0068237053546686965
640.0,1.9375,0.25468872794216146,0.2627232035391207,0.2544621937368936,0.24812563065622228,0.24725454355918886,0.00022653420526785872,0.008261009802227104,0.0,-0.00633656308067132,-0.00720765017770475
644.0,1.9254658385093169,0.25489028485372733,0.26266821247233696,0.25509411925178505,0.24793617066018903,0.24750887827267576,-0.00020383439805771175,0.007574093220551914,0.0,-0.0071579485915960195,-0.007585240979109287
648.0,1.9135802469135803,0.25517287998392035,0.2627731465566048,0.2557522381866979,0.24841558998587399,0.2478228575349799,-0.0005793582027775468,0.007020908369906875,0.0,-0.007336648200823914,-0.007929380651717999
652.0,1.901840490797546,0.2556444709403376,0.26323656234648096,0.25611888610859235,0.24914863961064215,0.2478715266797351,-0.0004744151682547493,0.007117676237888615,0.0,-0.006970246497950194,-0.008247359428857237
656.0,1.8902439024390243,0.25607228675837423,0.26373352610047474,0.2565429162035324,0.24946528998306716,0.248799981264485,-0.0004706294451581883,0.007190609896942313,0.0,-0.007077626220465261,-0.00774293493904743
660.0,1.878787878787879,0.25638071772148097,0.2638019065207635,0.2571186641703882,0.24901852145830738,0.24981086603257707,-0.000737946448907234,0.006683242350375318,0.0,-0.008100142712080816,-0.007307798137811128
664.0,1.8674698795180722,0.25662743417720857,0.26401020052708835,0.2575114609935045,0.24880583551427593,0.24955856542889276,-0.0008840268162959575,0.006498739533583819,0.0,-0.008705625479228596,-0.007952895564611762
668.0,1.8562874251497006,0.25714369442844176,0.2643972218028887,0.25785956545965893,0.24903289395501949,0.24921230077514323,-0.0007158710312171745,0.006537656343229781,0.0,-0.00882667150463945,-0.00864726468451571
672.0,1.8452380952380953,0.25743319304999135,0.26444026903652573,0.25824450094437457,0.24890276591416693,0.24824849377461344,-0.0008113078943832175,0.006195768092151166,0.0,-0.009341735030207632,-0.009996007169761123
676.0,1.834319526627219,0.25758240475666794,0.26456155930779746,0.25861052440181753,0.24874085096490717,0.24795977475036857,-0.0010281196451495944,0.005951034905979924,0.0,-0.009869673436910364,-0.010650749651448965
680.0,1.8235294117647058,0.257789155306158,0.2647585368544807,0.2589028484636562,0.24883941508045693,0.24850753059182162,-0.0011136931574982079,0.005855688390824509,0.0,-0.01006343338319926,-0.010395317871834564
684.0,1.8128654970760234,0.2580518676228465,0.2650072697817325,0.25916992643577585,0.24886019213967492,0.24818126316873346,-0.0011180588129293678,0.005837343345956647,0.0,-0.010309734296100936,-0.010988663267042398
688.0,1.802325581395349,0.2582351685496993,0.2652093283507233,0.2595946766632333,0.24915718798579212,0.24916614536796367,-0.0013595081135340248,0.00561465168748998,0.0,-0.010437488677441209,-0.01042853129526966
692.0,1.7919075144508672,0.2587367862119825,0.2656008184925944,0.2604650485132065,0.24961236523191954,0.2491186879460079,-0.0017282623012240261,0.005135769979387916,0.0,-0.010852683281286968,-0.011346360567198621
696.0,1.7816091954022988,0.258864076618742,0.2655090982832482,0.26136793584217854,0.24984561150642137,0.2492030448144904,-0.002503859223436544,0.004141162441069657,0.0,-0.011522324335757173,-0.01216489102768814
700.0,1.7714285714285714,0.2589481888119456,0.26527696253099675,0.26185865299253197,0.24988551740744236,0.24984103349224562,-0.0029104641805863807,0.003418309538464781,0.0,-0.011973135585089612,-0.012017619500286347
704.0,1.7613636363636365,0.2591404961322572,0.2655113447654658,0.2621908888808395,0.2503664250353812,0.24975542439743004,-0.00305039274858232,0.003320455884626261,0.0,-0.011824463845458322,-0.012435464483409486
708.0,1.7514124293785311,0.2595830178919729,0.2658162907224386,0.2625960466722408,0.2510004876633518,0.24942617491285102,-0.003013028780267879,0.003220244050197829,0.0,-0.011595559008888978,-0.013169871759389773
712.0,1.7415730337078652,0.25981301581021676,0.2657287442158358,0.26298164659183065,0.2509334276501807,0.24935766400575,-0.0031686307816138903,0.002747097624005157,0.0,-0.01204821894164998,-0.013623982586080663
716.0,1.7318435754189945,0.25987287019572447,0.2654361429608154,0.26326735220389863,0.250984235968263,0.24983267483003124,-0.00339448200817416,0.002168790756916783,0.0,-0.012283116235635605,-0.013434677373867387
720.0,1.7222222222222223,0.26006534108530444,0.2654928926805715,0.26338039862340046,0.2513925484722983,0.25061730021963946,-0.0033150575380960223,0.002112494057171066,0.0,-0.011987850151102153,-0.012763098403760997
724.0,1.712707182320442,0.26019944294387476,0.2657132801943827,0.2636464696549117,0.25199952352639365,0.25091447175599835,-0.0034470267110369157,0.002066810539470998,0.0,-0.011646946128518021,-0.012731997898913328
728.0,1.7032967032967032,0.2605159791115259,0.2660591833841264,0.2640127969885877,0.2525941783420944,0.25097216971676195,-0.0034968178770617975,0.0020463863955386685,0.0,-0.011418618646493295,-0.013040627271825755
732.0,1.6939890710382515,0.2608570532331278,0.2662402583992396,0.2644573604846636,0.25304548446854547,0.25108443726994145,-0.003600307251535817,0.001782897914575976,0.0,-0.01141187601611815,-0.013372923214722165
736.0,1.684782608695652,0.2610238853164659,0.26626805546718435,0.26484222216413356,0.2531502235239511,0.2513155111356571,-0.003818336847667636,0.0014258333030507941,0.0,-0.011691998640182444,-0.013526711028476468
740.0,1.6756756756756757,0.2613719000433803,0.2665024907881328,0.26499592253081383,0.2531025286917259,0.25134059560121225,-0.0036240224874335425,0.0015065682573189854,0.0,-0.01189339383908794,-0.013655326929601586
744.0,1.6666666666666667,0.26177796832675715,0.2668138076004951,0.2651754968296094,0.25326768306712655,0.25112487229857083,-0.003397528502852243,0.0016383107708857203,0.0,-0.011907813762482844,-0.014050624531038558
748.0,1.6577540106951871,0.26234428004768406,0.2671482710940756,0.26571595795094427,0.25368653655419626,0.2513673092283557,-0.0033716779032602062,0.001432313143131303,0.0,-0.012029421396748008,-0.014348648722588564
752.0,1.648936170212766,0.2625909167070175,0.26759495321890414,0.2662535595276856,0.25462535938901976,0.2515344205756891,-0.0036626428206680828,0.001341393691218551,0.0,-0.011628200138665834,-0.014719138951996502
756.0,1.6402116402116402,0.2626307837216597,0.2676581683049246,0.2665437229261838,0.2550397264653279,0.25140095251414074,-0.0039129392045240685,0.001114445378740836,0.0,-0.01150399646085587,-0.015142770412043038
760.0,1.631578947368421,0.2626879351927407,0.2674580958316619,0.2666658846124914,0.25524919956430003,0.2517980537791571,-0.003977949419750715,0.0007922112191705022,0.0,-0.011416685048191377,-0.014867830833334317
764.0,1.6230366492146597,0.2629724236233586,0.2672178745857079,0.26694448530010106,0.25548742595413954,0.2522567511313989,-0.003972061676742467,0.00027338928560682874,0.0,-0.011457059345961529,-0.014687734168702171
768.0,1.6145833333333333,0.2632776289910268,0.26762900914828736,0.26734207902949647,0.25582929800390475,0.25227866050034664,-0.004064450038469669,0.0002869301187908846,0.0,-0.011512781025591723,-0.01506341852914983
772.0,1.6062176165803108,0.2638467679684462,0.2678843959391013,0.26768490200048567,0.2559528289439388,0.25214727860915875,-0.0038381340320394752,0.0001994939386156247,0.0,-0.011732073056546888,-0.015537623391326916
776.0,1.597938144329897,0.2643369113211711,0.26802573885041125,0.2680364185264015,0.2567178583162246,0.25250607765559163,-0.003699507205230379,-1.0679675990221682e-05,0.0,-0.011318560210176853,-0.015530340870809844
780.0,1.5897435897435896,0.26446863166578494,0.2679299926374046,0.26825000751535333,0.2568203315217019,0.25268900170075925,-0.0037813758495683913,-0.00032001487794874883,0.0,-0.011429675993651411,-0.015561005814594076
784.0,1.5816326530612246,0.264503731109637,0.26724721615555147,0.26860925060343965,0.2566947835842148,0.25289785501594375,-0.004105519493802667,-0.001362034447888183,0.0,-0.011914467019224828,-0.015711395587495902
788.0,1.5736040609137056,0.26483578976655076,0.2672707254703268,0.268865403862407,0.2568768609166019,0.25295694415397674,-0.0040296140958562265,-0.0015946783920801622,0.0,-0.011988542945805092,-0.015908459708430245
792.0,1.5656565656565657,0.2650622935936924,0.2674308860840917,0.2687420646946197,0.2573133364468918,0.2531632613070349,-0.0036797711009273204,-0.0013111786105279855,0.0,-0.011428728247727893,-0.015578803387584772
796.0,1.5577889447236182,0.26528875962088705,0.26785077693449555,0.26910906455135275,0.2577150256508467,0.25316838222090876,-0.003820304930465701,-0.001258287616857201,0.0,-0.011394038900506054,-0.01594068233044399
800.0,1.55,0.2655223365054753,0.2681192859442616,0.26937747245794563,0.2580756137563647,0.2532542158226625,-0.0038551359524703344,-0.0012581865136840342,0.0,-0.011301858701580958,-0.016123256635283134
804.0,1.5422885572139304,0.2654515563227897,0.2682005782002237,0.2695195158316728,0.2580686409677262,0.25318795586346443,-0.004067959508883057,-0.0013189376314490797,0.0,-0.01145087486394658,-0.016331559968208342
808.0,1.5346534653465347,0.26501996915404225,0.2678882686128794,0.2691074088162946,0.257950235919598,0.2538144818864534,-0.004087439662252335,-0.001219140203415181,0.0,-0.011157172896696599,-0.015292926929841189
812.0,1.5270935960591132,0.2641587713051041,0.2672566404787835,0.268712086693478,0.25804669368568045,0.25425549076845466,-0.004553315388373891,-0.0014554462146945113,0.0,-0.010665393007797563,-0.014456595925023352
816.0,1.5196078431372548,0.2635358938060679,0.26684443358289434,0.2679362255027513,0.25903017557596963,0.253826077681484,-0.004400331696683413,-0.001091791919856977,0.0,-0.008906049926781678,-0.014110147821267294
820.0,1.5121951219512195,0.2624466882821097,0.26600359520731054,0.2667484650705927,0.25936677726473745,0.25455330375759777,-0.0043017767884829805,-0.0007448698632821493,0.0,-0.0073816878058552415,-0.012195161312994918
824.0,1.5048543689320388,0.26081422566751966,0.2651552869690619,0.26563956449218273,0.2601409893841298,0.25558693753707806,-0.004825338824663072,-0.00048427752312085737,0.0,-0.005498575108052961,-0.010052626955104671
828.0,1.497584541062802,0.2587568774916189,0.26409120816341414,0.2641593352470455,0.2606317084324763,0.25637987187814115,-0.005402457755426582,-6.8127083631353e-05,0.0,-0.003527626814569196,-0.007779463368904338
832.0,1.4903846153846154,0.25636581450151463,0.26219019577727676,0.2622841589093987,0.26034176575650125,0.257054953807373,-0.00591834440788408,-9.396313212195473e-05,0.0,-0.0019423931528974592,-0.005229205102025736
836.0,1.4832535885167464,0.253358290994699,0.2600253186744168,0.25949205701660083,0.2596467439705248,0.2573348812978917,-0.006133766021901854,0.0005332616578159755,0.0,0.00015468695392395482,-0.0021571757187091034
840.0,1.4761904761904763,0.2507109803940799,0.25768735572019397,0.25677770225384733,0.2581777607762836,0.2555512830345854,-0.006066721859767421,0.0009096534663466382,0.0,0.0014000585224362982,-0.0012264192192619205
844.0,1.4691943127962086,0.2479353005273104,0.254944330987553,0.25426479610680297,0.256251906734019,0.2557334575972514,-0.006329495579492583,0.0006795348807500101,0.0,0.0019871106272160155,0.0014686614904484419
848.0,1.4622641509433962,0.2449472482964561,0.25216318865895126,0.2516637639171717,0.25420277935350066,0.2554959363529432,-0.006716515620715624,0.0004994247417795528,0.0,0.0025390154363289508,0.003832172435771497
852.0,1.4553990610328638,0.2428165811458134,0.24827689576552792,0.24734506878419316,0.2530134400589179,0.2543998355273338,-0.004528487638379763,0.0009318269813347602,0.0,0.005668371274724748,0.00705476674314065
