wavelength,energy,-10_deltaA,-2_deltaA,-4_deltaA,-6_deltaA,-8_deltaA,0_deltaA,10_deltaA,2_deltaA,4_deltaA,6_deltaA,8_deltaA,-10_mdeg,-2_mdeg,-4_mdeg,-6_mdeg,-8_mdeg,0_mdeg,10_mdeg,2_mdeg,4_mdeg,6_mdeg,8_mdeg,-10_deltaA_diff,-2_deltaA_diff,-4_deltaA_diff,-6_deltaA_diff,-8_deltaA_diff,0_deltaA_diff,10_deltaA_diff,2_deltaA_diff,4_deltaA_diff,6_deltaA_diff,8_deltaA_diff
750.0,1.6533333333333333,5.4120446250000004e-06,-0.0002393125,-3.6550635375e-05,4.401852375e-06,-5.1724562e-05,-0.0001325710541875,-0.000104956343,-0.000245125,-0.00032699552687499996,-0.00016441567500000002,-0.0003753125,0.17850005582175002,-7.893004874999999,-1.2055130559382499,0.14518189503225,-1.7059795038840002,-4.372458509212125,-3.4616701048259997,-8.08471275,-10.78496646739125,-5.422757792850001,-12.378556875000001,0.0001379830988125,-0.0001067414458125,9.60204188125e-05,0.0001369729065625,8.08464921875e-05,0.0,2.76147111875e-05,-0.0001125539458125,-0.00019442447268749996,-3.1844620812500015e-05,-0.0002427414458125
760.0,1.631578947368421,8.00909655625e-05,-0.000150125,-2.738077675e-05,5.1816273125e-05,8.905851249999997e-06,-6.862170625e-05,-0.000121163065625,-0.0001588125,-0.00025738320125,-0.000161,-0.0002695,2.641560226182375,-4.951422750000001,-0.9030727787685,1.70900432020875,0.2937327859275001,-2.2632811155375,-3.9962002304437503,-5.237953875,-8.4890127436275,-5.310102,-8.888649,0.0001487126718125,-8.150329375e-05,4.1240929500000004e-05,0.000120437979375,7.75275575e-05,0.0,-5.2541359375e-05,-9.019079374999999e-05,-0.000188761495,-9.237829375000001e-05,-0.00020087829375
770.0,1.6103896103896105,8.2502238125e-05,-0.000102246625,-1.7167620000000003e-05,5.261582375e-05,3.6068557000000005e-05,-4.50066125e-05,-0.000132036809375,-0.00010883002,-0.0001942178970625,-0.00011846495125,-0.000217415461875,2.72108881783875,-3.37229818575,-0.5662224428399999,1.7353750989225,1.189613146974,-1.4844080934750001,-4.35483804680625,-3.58943171964,-6.405694680915375,-3.9072110221275,-7.17079676356125,0.000127508850625,-5.7240012500000005e-05,2.78389925e-05,9.762243625e-05,8.10751695e-05,0.0,-8.7030196875e-05,-6.38234075e-05,-0.00014921128456249998,-7.345833875e-05,-0.000172408849375
780.0,1.5897435897435896,8.27173675e-05,-5.288795375e-05,-4.59711375e-06,-6.968218325000001e-06,8.291184187499999e-05,-1.0333824374999998e-05,-9.4738827625e-05,-0.000126125,-0.00015594559,-9.7499819375e-05,-0.000192349045625,2.728184214885,-1.7443504905825002,-0.15162200570250006,-0.22982577679515004,2.73459836872125,-0.34083019553625,-3.1246760127277504,-4.159854749999999,-5.14339744938,-3.2157390426262498,-6.344056222803749,9.305119187499999e-05,-4.2554129375000004e-05,5.736710624999999e-06,3.3656060499999976e-06,9.324566624999999e-05,0.0,-8.440500325e-05,-0.00011579117562499999,-0.000145611765625,-8.7165995e-05,-0.00018201522125
790.0,1.5696202531645569,8.40529594375e-05,-2.4976823375e-05,2.5946571250000027e-06,3.9049637e-05,4.77546625e-05,-1.0454526e-05,-7.8668705625e-05,-2.9144003875000002e-05,-0.00011309649375000001,-6.191411875e-05,-0.000142835005,2.772234708167625,-0.82378558855425,0.08557698129675007,1.2879351275339999,1.575044278575,-0.34481117653200005,-2.59465124892375,-0.9612275358052499,-3.7301485568625,-2.0420514646125003,-4.7109841349099995,9.45074854375e-05,-1.4522297374999998e-05,1.3049183125000003e-05,4.9504163000000005e-05,5.8209188500000004e-05,0.0,-6.8214179625e-05,-1.8689477875e-05,-0.00010264196775,-5.145959275e-05,-0.000132380479
800.0,1.55,8.831094025e-05,-3.2166276874999995e-05,2.594453575e-05,5.2645820624999996e-05,6.062433125e-05,9.856344375e-06,-3.80453555e-05,-8.1063319375e-06,-0.000101838775,-2.5955514e-05,-9.5443134375e-05,2.9126714313254998,-1.06090814389125,0.8557026781064999,1.7363644558537499,1.9995116932875,0.32508195017625,-1.254811915101,-0.267363039962625,-3.3588464770499997,-0.8560647627479999,-3.1479054579562495,7.8454595875e-05,-4.2022621249999996e-05,1.6088191375e-05,4.2789476249999994e-05,5.0767986875e-05,0.0,-4.7901699875e-05,-1.79626763125e-05,-0.000111695119375,-3.5811858375e-05,-0.00010529947875000001
810.0,1.5308641975308641,7.666731874999999e-05,-3.8879206875000005e-05,4.486872725e-05,6.71352645e-05,5.4418315e-05,6.4397995e-06,1.458460180625e-05,-1.4046241374999998e-05,-8.05952459375e-05,-1.7213723500000002e-05,-0.000109807851875,2.5286415070125,-1.2823140011512502,1.4798603621595001,2.214255293739,1.7948248653299999,0.212397467109,0.4810293367737375,-0.4632731330302501,-2.658192401510625,-0.567743028477,-3.6216825705412496,7.022751924999999e-05,-4.5319006375000006e-05,3.842892775e-05,6.0695465e-05,4.79785155e-05,0.0,8.14480230625e-06,-2.0486040875e-05,-8.70350454375e-05,-2.3653523000000003e-05,-0.000116247651375
820.0,1.5121951219512195,7.01812083125e-05,-6.875260875e-06,5.9477208750000006e-05,3.51673751875e-05,4.16234525e-05,4.859312625000001e-06,-3.422015750000002e-07,-1.1167403625e-05,-6.67250960625e-05,-1.67685325e-05,-8.18778475e-05,2.314716612562875,-0.22675985417925,1.9616772989925,1.1598903684341249,1.3728247103549998,0.16026984899774996,-0.011286492346649968,-0.36832330635975,-2.200727118333375,-0.5530597389149999,-2.700495166245,6.53218956875e-05,-1.17345735e-05,5.4617896125000006e-05,3.0308062562500003e-05,3.6764139875e-05,0.0,-5.201514200000001e-06,-1.602671625e-05,-7.15844086875e-05,-2.1627845125e-05,-8.6737160125e-05
830.0,1.4939759036144578,8.9518365e-05,-5.35600225e-06,4.3107321875e-05,6.988989562500001e-05,4.0601210625e-05,9.643011299999999e-06,-4.339310762500001e-06,-1.888905625000001e-06,-4.3204565625000005e-05,1.7801250000003542e-09,-7.821970345e-05,2.9524947144300002,-0.1766516662095,1.42176569008125,2.30510853750375,1.33910912883375,0.3180457986965999,-0.143119147568775,-0.06229988532374997,-1.42497298344375,5.871208274998985e-05,-2.5798422591878998,7.98753537e-05,-1.499901355e-05,3.3464310575e-05,6.0246884325000007e-05,3.0958199325e-05,0.0,-1.39823220625e-05,-1.1531916925e-05,-5.2847576925000005e-05,-9.641231174999999e-06,-8.786271475e-05
840.0,1.4761904761904763,7.930405500000001e-05,-1.17436678125e-05,3.0559295375e-05,4.6431502375e-05,5.438875875e-05,2.1379489375e-05,-4.722288074999999e-06,-1.4653771875e-05,-3.305992425e-05,-1.20286544375e-05,-8.05386535625e-05,2.6156063420100004,-0.387329651791875,1.0079066800582501,1.53140381133225,1.7938500410925,0.7051383185662501,-0.15575050528965004,-0.48331070398125003,-1.0903824216135,-0.396729080657625,-2.656325871798375,5.792456562500001e-05,-3.3123157187499997e-05,9.179806000000003e-06,2.5052013000000002e-05,3.3009269375e-05,0.0,-2.6101777449999997e-05,-3.603326125e-05,-5.4439413625e-05,-3.34081438125e-05,-0.0001019181429375
850.0,1.4588235294117646,9.703675000000001e-05,5.347235e-06,5.2238639375000004e-05,6.6504363125e-05,5.2918479375000006e-05,3.4312703125e-05,-1.3247897375e-05,-1.39252935e-05,-3.6405165625000004e-05,-2.1697334499999997e-05,-5.8550270625e-05,3.2004660885,0.17636250476999998,1.72293480386625,2.19344690458875,1.7453572867462501,1.13170157446875,-0.43694215122225,-0.45928403021700004,-1.2007151726437502,-0.715621486479,-1.9311050257537503,6.272404687500001e-05,-2.8965468125e-05,1.792593625e-05,3.2191659999999996e-05,1.8605776250000004e-05,0.0,-4.75606005e-05,-4.8237996625e-05,-7.071786875e-05,-5.6010037625e-05,-9.286297375e-05
860.0,1.441860465116279,0.00010144978,1.9944555875e-05,6.6807104375e-05,5.61464111875e-05,5.9760155e-05,3.8104999375000004e-05,-6.480553875e-05,-5.366403750000001e-06,-4.1778628125e-05,-3.52922214375e-05,-7.7338896875e-05,3.34601664396,0.6578113418692499,2.20343191649625,1.851820933786125,1.9710094322099998,1.25677908938625,-2.1374162790525,-0.1769947284825,-1.37794271281875,-1.164008047451625,-2.55079149673125,6.334478062499999e-05,-1.8160443500000006e-05,2.8702104999999998e-05,1.8041411812499993e-05,2.1655155624999997e-05,0.0,-0.00010291053812500001,-4.3471403125000006e-05,-7.988362750000001e-05,-7.339722081250001e-05,-0.00011544389625000001
870.0,1.4252873563218391,0.0001229637325,1.7305727624999997e-05,6.29987225e-05,6.064542125e-05,8.762961750000001e-05,4.4910258125e-05,-7.857556375e-05,3.8490048125e-06,-3.96999240625e-05,-3.4180085999999997e-05,-9.055202125e-05,4.055589825315,0.57077750852775,2.077823865495,2.0002072836675,2.8902000443849998,1.4812301334787499,-2.5915792436025002,0.126947876725875,-1.309382895429375,-1.127327596452,-2.9865867648675,7.8053474375e-05,-2.7604530500000003e-05,1.8088464374999995e-05,1.5735163124999996e-05,4.271935937500001e-05,0.0,-0.000123485821875,-4.10612533125e-05,-8.46101821875e-05,-7.9090344125e-05,-0.000135462279375
880.0,1.4090909090909092,0.00011876675625,2.8776671812500003e-05,5.613018625000001e-05,6.496963499999999e-05,8.944200625e-05,4.4960411875e-05,-7.289699374999999e-05,6.635938625e-06,-5.16435948125e-05,-4.4961069375e-05,-9.395391375000001e-05,3.9171651546375,0.9491121897198751,1.8512858028974999,2.14282850157,2.9499762501375,1.4828843044612499,-2.4042886478625,0.21886652772975,-1.7033090441058751,-1.48290599012625,-3.0987879833024996,7.3806344375e-05,-1.6183740062499995e-05,1.116977437500001e-05,2.0009223124999994e-05,4.448159437500001e-05,0.0,-0.00011785740562499999,-3.832447325e-05,-9.66040066875e-05,-8.992148125e-05,-0.00013891432562500002
890.0,1.3932584269662922,0.0001129886375,3.419289375e-05,5.2079271875e-05,6.1783071875e-05,8.423122249999999e-05,4.28752025e-05,-7.700047812499999e-05,1.3307338000000001e-05,-4.4483414999999996e-05,-4.0143543749999994e-05,-8.7960455625e-05,3.726591242025,1.1277500216625,1.71767854498125,2.03772927658125,2.778114180495,1.4141099288549999,-2.5396297695187497,0.43890262191600005,-1.46715199353,-1.3240143599624998,-2.90111174742375,7.0113435e-05,-8.682308750000002e-06,9.204069374999996e-06,1.8907869374999996e-05,4.135601999999999e-05,0.0,-0.00011987568062499999,-2.95678645e-05,-8.73586175e-05,-8.301874625e-05,-0.00013083565812500002
900.0,1.3777777777777778,0.000114064375625,3.9365616250000004e-05,4.9330739375000004e-05,6.5035430625e-05,7.519733e-05,3.5882260624999995e-05,-8.1229413125e-05,2.9153988749999995e-06,-3.8769604375e-05,-4.0034318125e-05,-8.329880125e-05,3.7620712368637497,1.2983567551575002,1.62702644606625,2.14499857287375,2.48015833806,1.18346871993375,-2.6791085036887496,0.09615568569525,-1.2786990914962502,-1.32041188039875,-2.7473610628275003,7.8182115e-05,3.483355625000009e-06,1.3448478750000009e-05,2.915317000000001e-05,3.9315069375000006e-05,0.0,-0.00011711167374999999,-3.2966861749999995e-05,-7.4651865e-05,-7.591657875e-05,-0.00011918106187499999
910.0,1.3626373626373627,0.0001056857625,2.8458697625e-05,4.6692835000000004e-05,5.7182643750000005e-05,7.714416e-05,4.0041951e-05,-8.741660125e-05,4.045935875e-06,-4.0847173124999996e-05,-5.1600725e-05,-8.858787937500001e-05,3.4857278187750005,0.9386247650677499,1.54002308397,1.8859979561625,2.54436868512,1.320663627882,-2.8831743424275,0.13344305702925,-1.3472214640087499,-1.7018951119499999,-2.92180543754625,6.56438115e-05,-1.1583253375000001e-05,6.650884000000004e-06,1.7140692750000005e-05,3.7102209e-05,0.0,-0.00012745855225000001,-3.5996015125e-05,-8.0889124125e-05,-9.1642676e-05,-0.000128629830375
920.0,1.3478260869565217,0.00010103704312499999,1.50694505625e-05,4.4805341875000005e-05,5.313130375e-05,6.9485848125e-05,2.777109975e-05,-0.0001100283725,-5.6294025e-06,-5.0315679562500004e-05,-6.828849125e-05,-0.000105259106875,3.33240375634875,0.497020618452375,1.47776978572125,1.7523766602825002,2.29178224285875,0.9159464119545,-3.628955781795,-0.185668953255,-1.6595117433303752,-2.2522910184075,-3.47165586295125,7.3265943375e-05,-1.27016491875e-05,1.7034242125000005e-05,2.5360204000000003e-05,4.1714748375000006e-05,0.0,-0.00013779947225,-3.340050225e-05,-7.80867793125e-05,-9.605959099999999e-05,-0.000133030206625
930.0,1.3333333333333333,0.00010997658374999999,2.3436345625e-05,5.9564529375e-05,6.336709562499999e-05,8.42881675e-05,3.6380195625e-05,-0.00011259319375,2.6336721250000003e-06,-4.34639725e-05,-6.884719187499999e-05,-9.986338625e-05,3.6272476852424997,0.77297755140375,1.96455730784625,2.0899735479037496,2.779992340485,1.19989161210375,-3.7135487162625,0.08686377402675001,-1.433528740995,-2.27071808242125,-3.2936942052975,7.359638812499999e-05,-1.294385e-05,2.318433375e-05,2.698689999999999e-05,4.7907971875e-05,0.0,-0.000148973389375,-3.37465235e-05,-7.9844168125e-05,-0.0001052273875,-0.000136243581875
940.0,1.3191489361702127,0.00014881250000000002,4.7544076875e-05,7.9371603125e-05,9.5238796875e-05,0.0001194375,6.3722358125e-05,-9.702878000000001e-05,2.4967250875e-05,-2.03807335e-05,-5.5152105000000004e-05,-8.0435383125e-05,4.908133875000001,1.5680987434912501,2.6178342142687496,3.14116599853125,3.9392876250000004,2.10169081567875,-3.20020322196,0.8234698683592501,-0.6721973522970001,-1.81902672711,-2.6529198062287502,8.509014187500002e-05,-1.617828125e-05,1.5649244999999996e-05,3.1516438749999996e-05,5.571514187499999e-05,0.0,-0.000160751138125,-3.875510725e-05,-8.4103091625e-05,-0.000118874463125,-0.00014415774125
950.0,1.305263157894737,0.0001818125,8.1469545625e-05,0.0001094375,0.00012562499999999998,0.000150125,9.903879499999999e-05,-7.854537e-05,5.8597164375e-05,4.834674375e-06,-2.81694266875e-05,-6.069170375e-05,5.996539875,2.68702855380375,3.6094676249999997,4.14336375,4.951422750000001,3.26649753669,-2.59058339334,1.93265167541625,0.15945723023625002,-0.929084031007125,-2.0017337730825,8.277370500000002e-05,-1.7569249374999987e-05,1.0398705000000006e-05,2.6586204999999986e-05,5.108620500000001e-05,0.0,-0.000177584165,-4.044163062499999e-05,-9.420412062499999e-05,-0.0001272082216875,-0.00015973049874999998
