wavelength,energy,-10_absorption,-2_absorption,-4_absorption,-6_absorption,-8_absorption,0_absorption,10_absorption,2_absorption,4_absorption,6_absorption,8_absorption,-10_abs_diff,-2_abs_diff,-4_abs_diff,-6_abs_diff,-8_abs_diff,0_abs_diff,10_abs_diff,2_abs_diff,4_abs_diff,6_abs_diff,8_abs_diff
448.0,2.767857142857143,0.45108904685344964,0.45714323288238123,0.4574124385432219,0.4509705262329251,0.4501392799465733,0.45231253184862696,0.4470101408727001,0.45516739728392364,0.45614010697887064,0.45971132232258305,0.44581881843901705,-0.0012234849951773263,0.00483070103375427,0.0050999066945949245,-0.0013420056157018578,-0.002173251902053641,0.0,-0.005302390975926885,0.002854865435296672,0.0038275751302436767,0.007398790473956085,-0.006493713409609914
452.0,2.743362831858407,0.4469790193184333,0.45350464259634227,0.45392215772284583,0.446218136005315,0.44664515647251113,0.4487052699355176,0.4407703151432947,0.4510675025425508,0.4527498040176361,0.4568656343363937,0.4425270004419557,-0.0017262506170843128,0.004799372660824641,0.005216887787328206,-0.002487133930202612,-0.0020601134630064966,0.0,-0.007934954792222948,0.0023622326070331656,0.004044534082118467,0.008160364400876086,-0.0061782694935619276
456.0,2.719298245614035,0.44447170029237926,0.4511295849949457,0.4511434132473904,0.4439106718386907,0.4437590707836585,0.446589596444825,0.44171237906410643,0.448163499096766,0.45241785375931043,0.45470192209219795,0.43929339032127834,-0.0021178961524457307,0.0045399885501207216,0.004553816802565391,-0.002678924606134281,-0.002830525661166483,0.0,-0.004877217380718557,0.001573902651941017,0.005828257314485441,0.008112325647372964,-0.007296206123546645
460.0,2.6956521739130435,0.44315557883008805,0.449064978846335,0.4485385090083238,0.44292375889401625,0.44256597078981597,0.44479052060379565,0.4440714742130678,0.44642800604643673,0.44885127799911184,0.4534891348235448,0.4381698068650697,-0.0016349417737075989,0.0042744582425393585,0.0037479884045281686,-0.0018667617097793965,-0.0022245498139796815,0.0,-0.0007190463907278399,0.0016374854426410845,0.004060757395316195,0.008698614219749157,-0.00662071373872597
464.0,2.6724137931034484,0.44242759021591427,0.44841533003882095,0.4484217176267873,0.44349499448865193,0.4420687755419108,0.4439901540312283,0.444737420859908,0.44654570614862443,0.4475743114630919,0.45306597719043706,0.43826844796815556,-0.0015625638153140553,0.004425176007592624,0.004431563595558963,-0.0004951595425763955,-0.0019213784893175045,0.0,0.0007472668286796491,0.0025555521173961093,0.003584157431863577,0.00907582315920874,-0.005721706063072762
468.0,2.6495726495726495,0.44357070363321505,0.4493632159977037,0.44942524746918355,0.4448313723046229,0.44264402628676347,0.4453629588292216,0.44512763077668516,0.44724606408306444,0.44785539856804824,0.4540792224120378,0.44221304282907803,-0.0017922551960065647,0.004000257168482069,0.004062288639961942,-0.0005315865245987261,-0.002718932542458141,0.0,-0.00023532805253645428,0.0018831052538428317,0.002492439738826624,0.008716263582816186,-0.003149916000143582
472.0,2.6271186440677967,0.44562193131915295,0.4516335494218189,0.4519315229350864,0.44817422589301326,0.4455268693426009,0.4465528656801381,0.44703309836637617,0.4495617567082004,0.4500964186250498,0.45657629096702035,0.44437164170475785,-0.000930934360985125,0.005080683741680803,0.005378657254948349,0.001621360212875178,-0.0010259963375371939,0.0,0.00048023268623809123,0.0030088910280623438,0.00354355294491171,0.01002342528688227,-0.002181223975380231
476.0,2.6050420168067228,0.44960734269970315,0.45593384884061305,0.45602819365213065,0.4535114552773116,0.44932808852435824,0.451696119703312,0.45188062092685155,0.4538542061807853,0.4547831610209152,0.46096881792699396,0.4492733750007538,-0.002088777003608877,0.004237729137301027,0.004332073948818627,0.001815335573999599,-0.002368031178953789,0.0,0.0001845012235395238,0.0021580864774732866,0.0030870413176031786,0.00927269822368193,-0.0024227447025582105
480.0,2.5833333333333335,0.4565077773741886,0.4622512670232408,0.4631794113353169,0.4595963529266125,0.4553671008017832,0.4579100782792429,0.4591740164586908,0.46021097140740075,0.46133490611906613,0.4675825477225606,0.4550244491102875,-0.0014023009050543322,0.004341188743997915,0.0052693330560740215,0.00168627464736959,-0.0025429774774596847,0.0,0.001263938179447921,0.0023008931281578437,0.00342482783982323,0.009672469443317677,-0.002885629168955406
484.0,2.56198347107438,0.4650592185073199,0.47082273977724487,0.4718260740274891,0.468219426132535,0.4639963380088168,0.4667287986890656,0.4682854337526985,0.4690655720275305,0.4701667809104664,0.47624180566845786,0.4630530948993512,-0.001669580181745678,0.004093941088179287,0.005097275338423524,0.0014906274434693945,-0.002732460680248794,0.0,0.0015566350636329052,0.002336773338464937,0.0034379822214007927,0.00951300697939228,-0.0036757037897143796
488.0,2.540983606557377,0.4778917323007912,0.4821899634005784,0.4834570620107985,0.4801239201653251,0.47596481799233015,0.4788864357417373,0.4798988183033679,0.4803075898918472,0.4816784378594774,0.48810666717001916,0.47499375067532434,-0.0009947034409460986,0.003303527658841121,0.00457062626906124,0.0012374844235878424,-0.002921617749407135,0.0,0.0010123825616306092,0.0014211541501099045,0.002792002117740111,0.009220231428281878,-0.0038926850664129375
492.0,2.5203252032520327,0.49269366992216534,0.49612959400341783,0.49775061222531747,0.49366380796362086,0.4901486797081065,0.49289990861852817,0.4935687109421094,0.49453503382401864,0.49553406495944285,0.5019606308981728,0.4853015747349434,-0.000206238696362826,0.003229685384889658,0.004850703606789297,0.000763899345092689,-0.002751228910421677,0.0,0.0006688023235812413,0.001635125205490473,0.002634156340914684,0.009060722279644606,-0.007598333883584774
496.0,2.5,0.5097824798515536,0.5139775496767025,0.5148054078573567,0.5107913375116588,0.5072954010112372,0.5098803420651767,0.5102017489808663,0.5112943243179537,0.5119565895141935,0.5191005054303559,0.5039122935754621,-9.786221362317882e-05,0.004097207611525766,0.0049250657921799945,0.0009109954464820991,-0.0025849410539395823,0.0,0.0003214069156896038,0.0014139822527770018,0.0020762474490167993,0.009220163365179168,-0.005968048489714661
500.0,2.48,0.5295719513036923,0.5324211343669132,0.5334920773555709,0.529669022036666,0.524897765843783,0.5283311149472381,0.528763907184755,0.5299833805733964,0.5308098177491958,0.5379318838855252,0.5257377015661668,0.0012408363564542224,0.004090019419675128,0.005160962408332859,0.0013379070894279366,-0.0034333491034550523,0.0,0.0004327922375169102,0.001652265626158389,0.0024787028019577217,0.009600768938287096,-0.002593413381071219
504.0,2.4603174603174605,0.5500271705000204,0.5520520746520514,0.5537555735265873,0.5505062288465374,0.5436015027535022,0.5483227700124713,0.5484978781851728,0.5491761375798445,0.5512896057731158,0.5584546867669054,0.5464021655859441,0.0017044004875490515,0.0037293046395801,0.005432803514116014,0.002183458834066121,-0.004721267258969153,0.0,0.00017510817270149914,0.0008533675673731977,0.002966835760644493,0.010131916754434034,-0.0019206044265271949
508.0,2.440944881889764,0.5701841624957529,0.5729487277729604,0.5748066631251096,0.5708046517401333,0.5636768407806705,0.5689716095571167,0.5685276384076097,0.5695484463938252,0.570306137829409,0.5789682332896458,0.5658463716149991,0.0012125529386362022,0.003977118215843678,0.005835053567992965,0.0018330421830166088,-0.00529476877644619,0.0,-0.00044397114950700534,0.0005768368367085053,0.0013345282722923013,0.009996623732529075,-0.003125237942117609
512.0,2.421875,0.5890445442144103,0.5925006463688773,0.5939251416324041,0.5899791564259773,0.5825991105027963,0.5886339032129049,0.5876163116334325,0.5894089917862324,0.5887830535328595,0.5978602923177938,0.5846458211749042,0.0004106410015054518,0.003866743155972463,0.005291238419499189,0.0013452532130724393,-0.006034792710108539,0.0,-0.0010175915794723434,0.0007750885733275314,0.00014915031995466066,0.009226389104888932,-0.003988082038000718
516.0,2.4031007751937983,0.605772209322661,0.6095933289823205,0.6116609734874954,0.6074182904628918,0.6003960750759019,0.6056971408498053,0.6047913871909372,0.6068369880184641,0.6065562955962451,0.6152688799051842,0.6019588702863219,7.506847285565499e-05,0.0038961881325152437,0.00596383263769007,0.0017211496130864479,-0.005301065773903435,0.0,-0.0009057536588681359,0.0011398471686587808,0.0008591547464398275,0.009571739055378892,-0.0037382705634834146
520.0,2.3846153846153846,0.6188546729300461,0.6229124228934,0.6249879207453444,0.6208457152077185,0.6140191349804498,0.6187727508257119,0.6159566942220529,0.6199658893053779,0.6212689415881938,0.6287408564625088,0.6146365624466164,8.192210433421998e-05,0.0041396720676880605,0.006215169919632446,0.002072964382006548,-0.004753615845262127,0.0,-0.002816056603659023,0.001193138479665956,0.0024961907624818647,0.009968105636796842,-0.004136188379095573
524.0,2.366412213740458,0.6266540005562766,0.6312311581067536,0.6332955573816683,0.6294494694388542,0.6215135743667084,0.6262312463228128,0.62606738664216,0.6278890472333647,0.6291485028372179,0.6361649132475102,0.6215157602601593,0.000422754233463829,0.004999911783940769,0.007064311058855521,0.0032182231160413632,-0.004717671956104397,0.0,-0.00016385968065280032,0.0016578009105518987,0.002917256514405109,0.009933666924697437,-0.0047154860626534845
528.0,2.3484848484848486,0.6283528940208816,0.6323182758900003,0.6351692685769541,0.6311788793118689,0.6231885134182538,0.6279116503843358,0.6279608695546841,0.6286200153698953,0.6300166484239189,0.6371903300878239,0.622983469858063,0.0004412436365457406,0.004406625505664508,0.007257618192618276,0.0032672289275330613,-0.004723136966082064,0.0,4.921917034828027e-05,0.0007083649855594842,0.0021049980395830836,0.009278679703488057,-0.004928180526272863
532.0,2.330827067669173,0.6225934124742274,0.6268350747296179,0.6290125487420417,0.6253010645418011,0.6180640294852191,0.6217427610162225,0.6216600359788407,0.6224073362359375,0.6238682379913654,0.6317020004368714,0.6189290122653013,0.0008506514580048918,0.005092313713395358,0.00726978772581921,0.003558303525578621,-0.0036787315310033986,0.0,-8.272503738182557e-05,0.000664575219714969,0.0021254769751428704,0.009959239420648913,-0.002813748750921219
536.0,2.3134328358208953,0.6095183315705761,0.6142212711146178,0.6157561207772733,0.6114404058153731,0.6056791435420852,0.6087136702308567,0.608287129646158,0.6101093881271777,0.6106805922976393,0.6184707785680172,0.6062845631253075,0.0008046613397194591,0.005507600883761121,0.007042450546416612,0.0027267355845164154,-0.003034526688771466,0.0,-0.0004265405846985981,0.0013957178963210914,0.001966922066782617,0.009757108337160592,-0.002429107105549111
540.0,2.2962962962962963,0.5900769968261965,0.5950595725111663,0.5971381568643881,0.592419034556509,0.5864687109792635,0.5893455808957277,0.5885003422999286,0.5907286222147101,0.5908398208259333,0.5992300404358648,0.5870310402387793,0.0007314159304687706,0.005713991615438507,0.007792575968660342,0.003073453660781267,-0.0028768699164642975,0.0,-0.0008452385957991027,0.0013830413189823698,0.0014942399302055875,0.009884459540137058,-0.0023145406569484717
544.0,2.2794117647058822,0.5646023857078895,0.57001382348392,0.5720252714652099,0.5671065316234116,0.5612996183044854,0.5636261813173211,0.5627160338460442,0.5646701511729582,0.5645830439640229,0.573810860656351,0.5610649947866044,0.000976204390568336,0.006387642166598928,0.008399090147888755,0.0034803503060905072,-0.002326563012835736,0.0,-0.0009101474712769342,0.0010439698556370391,0.000956862646701806,0.01018467933902989,-0.002561186530716686
548.0,2.2627737226277373,0.5353170158432876,0.5399078658566339,0.5428185464464845,0.5375611046488113,0.5321851222659115,0.5342755332226219,0.5334257614077615,0.534965218368403,0.5357664783426863,0.5445684868148326,0.5320905409655248,0.0010414826206657235,0.005632332634011972,0.008543013223862639,0.0032855714261894597,-0.0020904109567103646,0.0,-0.000849771814860345,0.0006896851457811604,0.0014909451200644241,0.010292953592210718,-0.002184992257097118
552.0,2.246376811594203,0.5029620870438023,0.507382077812927,0.5100521167522836,0.5050351345140429,0.4999088053171157,0.5018052902240897,0.5014743566471092,0.5020246626332561,0.5038291398803354,0.5123532137448625,0.4997732233169949,0.001156796819712591,0.005576787588837284,0.008246826528193862,0.00322984428995321,-0.0018964849069740275,0.0,-0.00033093357698055215,0.00021937240916636291,0.002023849656245691,0.010547923520772828,-0.002032066907094787
556.0,2.2302158273381294,0.4698292454668578,0.4741040496642175,0.4770592643034064,0.47202425450143326,0.46679139482258614,0.46873555021913216,0.4689919102516269,0.468860127380921,0.4706154638484801,0.4794960752561539,0.46780951067354937,0.0010936952477256234,0.0053684994450853285,0.008323714084274236,0.0032887042823011026,-0.0019441553965460212,0.0,0.00025636003249474015,0.00012457716178881917,0.001879913629347918,0.01076052503702174,-0.0009260395455827908
560.0,2.2142857142857144,0.4359109640437824,0.4402499331099896,0.443157327430312,0.4381750872578567,0.43303193119802597,0.43469690964961605,0.43494770658336246,0.4355229215148291,0.4368216021422211,0.4455179256854547,0.43474296445439586,0.0012140543941663307,0.005553023460373563,0.00846041778069595,0.0034781776082406513,-0.0016649784515900823,0.0,0.0002507969337464111,0.0008260118652130277,0.0021246924926050514,0.010821016035838626,4.605480477981594e-05
564.0,2.198581560283688,0.40350613919404,0.4081844575910263,0.41061807274267625,0.4053935308186787,0.4006530567479194,0.4025051421628152,0.40349940222758507,0.40379610855142345,0.40470004833287376,0.41329677785113095,0.40270049453564805,0.001000997031224804,0.005679315428211096,0.008112930579861066,0.002888388655863494,-0.0018520854148957877,0.0,0.0009942600647698807,0.0012909663886082612,0.002194906170058575,0.01079163568831576,0.00019535237283285767
568.0,2.183098591549296,0.37200265431261514,0.3767615904194863,0.37927641117033684,0.37368025049823594,0.36925360853435674,0.37151109215939715,0.3726971554898053,0.372231355589538,0.3733304957164285,0.3819779715092826,0.37184997322880253,0.0004915621532179948,0.005250498260089165,0.007765319010939686,0.0021691583388387947,-0.002257483625040413,0.0,0.0011860633304081603,0.0007202634301408661,0.0018194035570313627,0.010466879349885438,0.00033888106940538343
572.0,2.167832167832168,0.34271785779994257,0.34747274709682396,0.3501784238703123,0.34527939321383294,0.3399545171102589,0.3423096814389075,0.3444846643566599,0.34321489563403396,0.34440872895554686,0.35277652738366294,0.3431814168552172,0.00040817636103507304,0.005163065657916466,0.007868742431404785,0.002969711774925443,-0.0023551643286485735,0.0,0.0021749829177524216,0.0009052141951264581,0.002099047516639363,0.010466845944755443,0.0008717354163096935
576.0,2.1527777777777777,0.3155060411559274,0.3215026835623933,0.3231905310942711,0.3177596447566997,0.3124209765823571,0.315255178494076,0.3176528882881755,0.3161535801811015,0.3176470291186053,0.32639205932769744,0.31676424741172204,0.00025086266185136985,0.006247505068317283,0.007935352600195067,0.0025044662626236835,-0.0028342019117189032,0.0,0.0023977097940994785,0.0008984016870254852,0.0023918506245292903,0.01113688083362141,0.001509068917646017
580.0,2.1379310344827585,0.29085691655328993,0.2966746891219372,0.2988811398871509,0.29357561540063526,0.28787627439547014,0.2909198679147258,0.2940898731757531,0.2919614898420433,0.29335592256415954,0.3019206987944263,0.29229500722899293,-6.2951361435859e-05,0.00575482120721138,0.007961271972425132,0.0026557474859094654,-0.0030435935192556496,0.0,0.0031700052610272866,0.0010416219273174931,0.00243605464943375,0.011000830879700496,0.0013751393142671375
584.0,2.1232876712328768,0.26894892956375216,0.2738508566145583,0.2768129501049692,0.27093149043819853,0.2657348762554974,0.2683463305926763,0.2714936843899989,0.2695262123046125,0.2709234644212206,0.27936877472267696,0.2692455765857993,0.0006025989710758406,0.005504526021882006,0.008466619512292883,0.0025851598455222113,-0.002611454337178909,0.0,0.0031473537973225607,0.0011798817119361704,0.002577133828544298,0.011022444130000641,0.0008992459931229657
588.0,2.108843537414966,0.2496239257218813,0.2540272673447659,0.2565841854138442,0.2507468868367684,0.24596234301539632,0.24872247106532286,0.2526203054725271,0.24992422534828962,0.2514039926292475,0.2598846268526105,0.2504869464260244,0.0009014546565584425,0.005304796279443025,0.007861714348521343,0.00202441577144552,-0.0027601280499265357,0.0,0.0038978344072042592,0.0012017542829667605,0.0026815215639246492,0.011162155787287631,0.0017644753607015673
592.0,2.0945945945945947,0.2316082295307722,0.2360112780107051,0.23902762287687263,0.23251465031273333,0.2281702988545422,0.2307006304227297,0.23609879861903016,0.23207126335758854,0.2338375913843791,0.24284250828619047,0.232854136053946,0.0009075991080425005,0.005310647587975392,0.008326992454142923,0.0018140198900036264,-0.002530331568187494,0.0,0.005398168196300457,0.0013706329348588397,0.003136960961649393,0.01214187786346077,0.0021535056312163015
596.0,2.0805369127516777,0.21586245480332744,0.22036374461803998,0.22322217384117904,0.21637655395952327,0.21228736776044732,0.2148050174334588,0.22099615162188302,0.21598066744268074,0.21872502839821095,0.2270633442140646,0.21740320813275438,0.0010574373698686301,0.005558727184581169,0.008417156407720228,0.0015715365260644543,-0.0025176496730114906,0.0,0.006191134188424208,0.001175650009221929,0.003920010964752141,0.012258326780605788,0.002598190699295566
600.0,2.066666666666667,0.20188517497326686,0.20632086149965323,0.20851130716246002,0.20259107121266284,0.1982271700767304,0.20038717308665466,0.20820374845891076,0.20226435688080668,0.2051796019764831,0.2134941318881769,0.20532516444761173,0.0014980018866121991,0.005933688412998572,0.008124134075805367,0.002203898126008186,-0.0021600030099242495,0.0,0.007816575372256107,0.0018771837941520264,0.004792428889828448,0.01310695880152224,0.0049379913609570725
604.0,2.052980132450331,0.18934538876514773,0.19365666226719802,0.1957533653586998,0.19053217730256833,0.1846063424985036,0.18699649099220328,0.19676402608828392,0.18990566726303282,0.19248631752786594,0.20111126356163989,0.19378223543078144,0.002348897772944447,0.006660171274994742,0.008756874366496525,0.0035356863103650493,-0.002390148493699673,0.0,0.009767535096080637,0.0029091762708295388,0.005489826535662656,0.014114772569436607,0.006785744438578156
608.0,2.039473684210526,0.17813785855210118,0.18261047572414624,0.18465119752240788,0.17949301194291278,0.17341034470611705,0.17445356131066125,0.18518280524178166,0.17874791049598704,0.18124875393959483,0.18986457280795022,0.18242093768410594,0.0036842972414399267,0.008156914413484984,0.01019763621174663,0.00503945063225153,-0.001043216604544206,0.0,0.010729243931120402,0.004294349185325785,0.006795192628933577,0.015411011497288962,0.00796737637344469
612.0,2.026143790849673,0.168050309073416,0.17244363685194308,0.174743107272888,0.16874917976296544,0.16408125700059784,0.16386575977991558,0.17429647410409532,0.16816915195413396,0.17048289978286046,0.17948027366942854,0.17195445324594893,0.004184549293500428,0.008577877072027507,0.010877347492972422,0.004883419983049864,0.00021549722068225918,0.0,0.010430714324179746,0.004303392174218379,0.006617140002944888,0.01561451388951296,0.008088693466033359
616.0,2.012987012987013,0.15853517689723629,0.16349621799036784,0.16533973583834172,0.1592249417713658,0.15475682239724575,0.15441376371296278,0.16521283624598704,0.15913560357332313,0.16054751535637846,0.17035494307397236,0.16293656490535247,0.0041214131842735036,0.009082454277405061,0.010925972125378935,0.004811178058403032,0.0003430586842829708,0.0,0.010799072533024257,0.004721839860360344,0.006133751643415675,0.015941179361009583,0.008522801192389684
620.0,2.0,0.14995483879513105,0.15456257458866274,0.1568678251984701,0.151044172761442,0.1460608462615549,0.14612883926971731,0.15671755834992274,0.15056104036669082,0.1508900050005968,0.16180786981913653,0.1542696462717743,0.003825999525413737,0.008433735318945423,0.010738985928752776,0.004915333491724683,-6.799300816240361e-05,0.0,0.010588719080205422,0.004432201096973509,0.00476116573087948,0.015679030549419215,0.008140807002056993
624.0,1.9871794871794872,0.14242658246607798,0.14678216778009023,0.1497035183361617,0.14314221223906376,0.13846964419543473,0.13827633538096284,0.15077048515180547,0.14301139626566917,0.14244188506543387,0.15399447747481987,0.1467851581105737,0.004150247085115133,0.008505832399127389,0.011427182955198845,0.004865876858100915,0.00019330881447188197,0.0,0.012494149770842622,0.004735060884706321,0.004165549684471026,0.015718142093857024,0.008508822729610843
628.0,1.9745222929936306,0.1351695282128964,0.13955818629207295,0.14291620590226395,0.1361432806640115,0.1311457223350505,0.13139988128400848,0.14501496231126976,0.13624964120078653,0.13637359191661025,0.14729396294446961,0.1396589548199889,0.0037696469288879264,0.00815830500806447,0.011516324618255469,0.0047433993800030105,-0.0002541589489579721,0.0,0.013615081027261278,0.004849759916778051,0.004973710632601769,0.015894081660461135,0.008259073535980432
632.0,1.9620253164556962,0.1283118197530455,0.13278048378046936,0.13627741418138473,0.12961816164942164,0.1244471391363049,0.1248023407518124,0.13878645742397477,0.12992584140585972,0.13094352078387317,0.1407102414353738,0.13399194742426657,0.0035094790012331067,0.007978143028656959,0.011475073429572324,0.004815820897609235,-0.0003552016155075055,0.0,0.013984116672162372,0.005123500654047319,0.006141180032060767,0.015907900683561405,0.009189606672454165
636.0,1.949685534591195,0.12228227451492923,0.12697833670333236,0.12988161253507835,0.12359058267849266,0.11842749688392828,0.11847555626211492,0.13375956231764952,0.12392957175321495,0.12571560255652448,0.13434722887891226,0.12858308007769526,0.0038067182528143118,0.008502780441217439,0.011406056272963427,0.005115026416377733,-4.805937818663786e-05,0.0,0.015284006055534594,0.005454015491100028,0.007240046294409552,0.01587167261679734,0.010107523815580333
640.0,1.9375,0.11669913171372093,0.12168573624000234,0.12461539990657489,0.1181738954851197,0.11276782080795056,0.11276721288914837,0.12857260731746734,0.11834238159800914,0.11990480649331525,0.1286489214580866,0.12282042213806998,0.003931918824572556,0.008918523350853969,0.011848187017426515,0.005406682595971324,6.079188021868021e-07,0.0,0.015805394428318964,0.005575168708860767,0.007137593604166881,0.015881708568938224,0.010053209248921613
644.0,1.9254658385093169,0.11142464452895151,0.11642561438171284,0.11957696730161338,0.11304372890153735,0.10755038812942042,0.10758513957854188,0.12279734879221049,0.11309578371717355,0.11428876410561029,0.1230677852255051,0.11745123375626565,0.0038395049504096335,0.008840474803170961,0.011991827723071502,0.005458589322995477,-3.4751449121461775e-05,0.0,0.015212209213668615,0.005510644138631671,0.006703624527068408,0.015482645646963222,0.009866094177723772
648.0,1.9135802469135803,0.10667694373174896,0.11191156114986933,0.1148788184887557,0.10773518576353358,0.10270978080840298,0.10286059340295184,0.11794017990013694,0.10793291039207653,0.10933898613214343,0.11831909595948753,0.11196665308198095,0.0038163503287971245,0.009050967746917493,0.012018225085803858,0.004874592360581742,-0.00015081259454885476,0.0,0.015079586497185105,0.005072316989124692,0.0064783927291915955,0.015458502556535691,0.00910605967902911
652.0,1.901840490797546,0.10202065665518267,0.10763410640508875,0.11064437031086616,0.10267804834535177,0.09856541507097893,0.09833848885146423,0.11303322130174265,0.10420555509978269,0.10475714197250885,0.11385248098868428,0.10790763183936036,0.003682167803718439,0.009295617553624513,0.012305881459401924,0.004339559493887535,0.00022692621951470038,0.0,0.014694732450278414,0.005867066248318453,0.006418653121044615,0.015513992137220045,0.009569142987896129
